indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
finance.budget--sustainable-domestic-financing-of-digital-transformation,2,MUS-finance.budget-budget-digital,,,,,,,"Digital lines itemised project by project in the 2026-2027 budget; no recurring fund on record",0,
infra.connect--national-fibre-backbone,3,MUS-infra.connect-fibre-backbone,,,,,,,"In service on the incumbent's account; no length or open-access terms on record",0,
infra.connect--international-internet-bandwidth,3,MUS-infra.connect-cables,2,routes,2025,2025-07-16-hyperscale-data-hub-data-centres-telecomreviewafrica,,,"LION and LION2 named in service, a floor; independent landings not shown",0,
infra.connect--internet-exchange-points,3,MUS-infra.connect-mixp,,,,,,,"One exchange with public route servers; size only on the tracker snapshot",0,
infra.connect--satellite-broadband-licensing-and-availability,2,MUS-infra.connect-ngso,,,,,,,"Authorisation regime issued 2025; no satellite service authorised under it",0,
infra.store--off-site-backup-capacity,2,MUS-infra.store-goc-resilience,,,,,,,"Disaster recovery site in procurement; not stated in service",0,
infra.capacity--robustness-of-government-hardware-and-software,2,MUS-infra.store-goc-resilience|MUS-dpi.mis-police-systems,,,,,,,"Core platforms being procured or replaced; 1999 police database still in service",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,MUS-infra.capacity-isms|MUS-infra.capacity-capacity,,,,,,,"Workshop programme only; no in-house system teams or establishment figures on record",0,
infra.cybersec--national-cybersecurity-readiness,2,MUS-infra.cybersec-cii,,,,,,,"CII regulations in force; strategy and CERT operating record not on these rows",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"Only a statistics-sharing clause in a bill is mapped; no exchange platform on these rows",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,MUS-dpi.exchange-superapp,,,,,,,"Superapp on the mobile ID soft-launched; no verification service usage published",0,
dpi.exchange--interoperability-of-health-systems,3,MUS-dpi.mis-ehealth|MUS-dpi.exchange-health-systems,,,,,,,"2015 eHealth strategy with partial exchange; no national standards or coverage figure",0,
dpi.exchange--interoperability-of-education-systems,2,MUS-dpi.exchange-education-systems,,,,,,,"Data infrastructure tendered and a platform pilot agreed; no exchange in service",0,
dpi.exchange--interoperability-of-social-protection-systems,3,MUS-dpi.registry-social-register|MUS-dpi.exchange-social-protection,,,,,,,"Social register shared to target several measures; ID and payment linkage not on record",0,
dpi.id--robustness-of-system,3,MUS-dpi.id-nic-regulations|MUS-dpi.id-maupass,,,,,,,"Card and mobile ID issued; security audit commissioned with no finding published",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Only the digital travel authorisation bill is mapped; it says nothing on ID operation",0,
dpi.id--authentication,3,MUS-dpi.id-mobile-id,,,,,,,"Mobile ID wallet in service; no usage or issuance figure published",0,
dpi.id--digital-id-from-birth,,,,,,,,,"Rows show ID and civil status statutes; assignment of a number at birth not on record",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"No exchange or linkage between civil register and ID system on these rows",0,
dpi.id--use-by-other-systems,,,,,,,,,"SIM eKYC is an operator register; no public register keyed on the ID on this row",0,
dpi.pay--governance-role-of-central-bank,,,,,,,,,"Fintech strategy and bills only; the central bank's oversight mandate is not on these rows",0,
dpi.pay--g2p-functionality,,,,,,,,,"Allowance paid by the revenue authority; disbursement channel not stated",0,
dpi.pay--revenue-collection,3,MUS-dpi.pay-simplified-vat-registration|MUS-dpi.pay-vat-digital-services,,,,,,,"Online VAT registration and remote collection; no electronic share of revenue published",0,
dpi.pay--b2b-and-b2g-functionality,3,MUS-dpi.pay-maucas,,,,,,,"Instant interbank switch in service; end-to-end e-procurement not on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MUS-dpi.pay-maucas|MUS-dpi.pay-qr-adoption,,,,,,,"Interoperable switch and merchant QR on one bank's figures; government payments and agents not reported",0,
dpi.pay--cross-border-functionality,3,MUS-dpi.pay-upi,,,,,,,"Bilateral India link in service; no regional system participation or corridor figures",0,
dpi.pay--consumer-protection,,,,,,,,,"Payments Act mapped with no consumer-protection content described",0,
dpi.registry--population-register,3,MUS-dpi.registry-population-register|MUS-dpi.registry-crvs,,,,,,,"Civil status register in service and being revamped; use by other registers not on record",0,
dpi.registry--civil-register,,,,,,,,,"Performance report held but digital status of the register not stated",0,
dpi.registry--address-register,1,MUS-dpi.registry-address-register,,,,,,,"National data strategy names addressing as a gap; no national register exists",0,
dpi.registry--business-register,3,MUS-dpi.registry-business-register,,,,,,,"Online registration and free search on the registry's portal; shared identifier and beneficial ownership not on record",0,
dpi.registry--social-protection-register,3,MUS-dpi.registry-social-register,,,,,,,"In service for targeting; no enrolment or coverage figure published",0,
dpi.registry--electoral-register,3,MUS-dpi.registry-electoral-register,,,,,,,"Annual revision and roll breakdowns published; reconciliation with civil register not on record",0,
dpi.registry--tax-register,2,MUS-dpi.registry-tax-register|MUS-gov.legislate-income-tax-act,,,,,,,"Computerised register behind e-filing; identifier integrity not assessed on record",0,
dpi.registry--land-register,3,MUS-dpi.registry-land-register,,,,,,,"Electronic registry in service; e-submission of deeds only budgeted",0,
dpi.mis--health,2,MUS-dpi.mis-ehealth|MUS-dpi.mis-digital-health-roadmap,,,,,,,"Strategy and roadmap only; national HMIS in service not shown",0,
dpi.mis--education,,,,,,,,,"Only an operator AI pilot is mapped; no EMIS on record",0,
dpi.mis--social-protection,3,MUS-dpi.mis-e-social,,,,,,,"System carries 800000 payments a month; integration still about eighteen months off",0,
dpi.mis--justice,,,,,,,,,"Funded in the investment programme; no procurement or system on record",0,
dpi.mis--tax,2,MUS-dpi.mis-e-invoicing|MUS-dpi.pay-vat-digital-services,,,,,,,"E-invoicing and remote VAT in service; e-filing and e-payment coverage not stated",0,
dpi.mis--customs,3,MUS-dpi.mis-customs,,,,,,,"Trade platform carrying procedures; single window and all-post automation not on record",0,
dpi.mis--land,3,MUS-dpi.registry-land-register,,,,,,,"eRegistry in service; LAVIMS being replaced and no linked valuation on record",0,
dpi.govtech--e-government-services,,,,,,,,,"World Bank Group A classification only; the rows show no count of services in service",0,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,"Digitalisation agreed in principle; no platform or equipment delivered on record",0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,"Digitalisation agreed in principle; no records system approved or procured on record",0,
digital.rural--digitalisation-of-rural-health-clinics,2,MUS-digital.rural-ehealth-facilities,,,,,,,"Works awarded for the second e-Health region; no facility coverage figure published",0,
digital.rural--digitalisation-of-rural-primary-schools,2,MUS-digital.rural-schools-digital,,,,,,,"Programmes running in primary schools; no school count or rural reach published",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"No rural registry network; civil status system replacement only announced",0,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,"Carried in the force's strategic plan only; no system or station named",0,
tech.ai--use-of-ai-in-government-administration,3,MUS-tech.ai-korek-water-leakage,,,,,,,"One AI service live on the government superapp; no inventory or procurement rules",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"Readiness review and data strategy only; no sectoral AI tool on these rows",0,
tech.ai--development-of-national-regional-ai-systems,3,MUS-tech.ai-mytgpt,,,,,,,"Operator's sovereign AI platform in service; compute and dataset programme not on record",0,
tech.ai--control-of-ai-abuse,2,MUS-tech.ai-aim,,,,,,,"FAIR guidelines non-binding; no authority designated over AI harms",0,
tech.innovate--technology-hubs,2,MUS-tech.ai-ai-city,,,,,,,"AI City announced in a bill; no site or tenants on record",0,
tech.innovate--tech-startup-ecosystem,2,MUS-tech.innovate-startup-ecosystem,,,,,,,"Budget start-up package and an initiative; no start-up law or strategy on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,MUS-gov.legislate-nrii-act|MUS-capacity.research-institutions,,,,,,,"Research institute established by Act 2026; no funded programme or publications on record",0,
include.access--citizen-feedback-portals,2,MUS-include.access-citizen-portal,,,,,,,"Portal and superapp channels running; no case volume or handling record published",0,
include.access--citizen-participation-in-policy,2,MUS-include.access-consultations,,,,,,,"Two general consultations in the year; none on a digital instrument and no stated procedure",0,
include.access--inclusion-of-persons-with-disabilities,2,MUS-gov.legislate-disability-rights-act|MUS-include.access-disability,,,,,,,"2024 Act in force with no accessibility duty for digital services",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"Treaty body observations only; no cited statement on refugee registration or exclusion",0,
data.statistics--national-strategy-for-development-of-statistics,1,MUS-data.statistics-strategy,,,,,,,"Strategy 2020-2025 expired; no successor on record",0,
data.statistics--censuses-and-surveys,3,MUS-data.statistics-surveys,,,,,,,"Regular release programme on schedule; no census round results on record",0,
data.open--use-of-open-data,2,MUS-data.open-maustats,,,,,,,"MauStats platform launched; open licence and reuse not stated",0,
data.satellite--agricultural-use-of-satellite-data,2,MUS-data.satellite-agriculture|MUS-data.satellite-satellite,,,,,,,"Training and a one-district study; no national monitoring service in operation on record",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"Statutory mandate only; no satellite reception or product on record",0,
