indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.connect--international-internet-bandwidth,2,GIN-infra.connect-ace,1,routes,2025,2025-07-10-mediaguinee-second-submarine-cable-workshop,,,"ACE the sole landing, saturated; MEDUSA and Via Africa not yet in service",0,
infra.connect--satellite-broadband-licensing-and-availability,1,GIN-infra.connect-starlink,,,,,,,"Union states Starlink is not recognised; no licensing decision on file",0,
infra.capacity--robustness-of-government-hardware-and-software,2,GIN-dpi.pay-rtgs|GIN-dpi.pay-swift,,,,,,,"Central-bank core systems being replaced or tendered; no inventory or custodian evidence for the wider estate",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,GIN-infra.capacity-wardip-capacity-milestones,,,,,,,"Donor-financed recruitment and training under way; no in-house system maintenance on record",0,
infra.cybersec--national-cybersecurity-readiness,2,GIN-infra.cybersec-anssi,,,,,,,"Agency established with no mandate or reporting on file; no strategy adopted on record",0,
dpi.exchange--national-data-exchange-system,2,GIN-dpi.exchange-x-road|GIN-dpi.exchange-govstack,,,,,,,"Platform in development, presented not launched; no connected systems published",0,
dpi.exchange--use-of-digital-id-in-other-systems,2,GIN-dpi.exchange-sim-identity-certification,,,,,,,"SIM identity-certification platform provided by decree June 2026; not operating",0,
dpi.exchange--interoperability-of-health-systems,2,GIN-dpi.mis-snis,,,,,,,"Interoperability workshop and pilot facilities only; no HIE policy adopted",0,
dpi.exchange--interoperability-of-education-systems,2,GIN-dpi.exchange-etfpe-graduate-platform,,,,,,,"Graduate-tracking data platform at expression-of-interest stage; no exchange in service",0,
dpi.exchange--interoperability-of-social-protection-systems,3,GIN-dpi.exchange-anies-fdsi-protocol|GIN-dpi.registry-rsu,,,,,,,"Bilateral protocol lets one agency use the social register; not linked to ID or payments",0,
dpi.id--robustness-of-system,2,GIN-dpi.id-uin,,,,,,,"Unique identification number stated as being put in place; no credential issuance on record",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Rows state neither supplier dependence nor national operating terms for the ID platform",0,
dpi.id--authentication,2,GIN-infra.capacity-wardip-capacity-milestones|GIN-dpi.id-bank-customer-identification-rule,,,,,,,"PKI bidding documents in preparation; no authentication service operating",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,GIN-dpi.id-civil-status-digitisation-rollout,,,,,,,"Identity office holds both the persons and civil-status registers; self-reported and no two-way exchange on record",0,
dpi.id--use-by-other-systems,,,,,,,,,"Biometric payroll audit on record but not shown to key on the national ID",0,
dpi.pay--governance-role-of-central-bank,3,GIN-dpi.pay-emi|GIN-dpi.pay-nimbapay,,,,,,,"Instant payment system live under the central bank; no consumer-protection or dispute function on record",0,
dpi.pay--g2p-functionality,3,GIN-dpi.pay-cnss-pension-digitisation,,,,,,,"Pensions paid by transfer and mobile only; no counts published and other streams not on record",0,
dpi.pay--revenue-collection,3,GIN-dpi.pay-tresorpay|GIN-dpi.govtech-ecnss,,,,,,,"Mobile payment of fees and online social contributions in service; main taxes and customs not shown",0,
dpi.pay--b2b-and-b2g-functionality,3,GIN-dpi.govtech-telemo,,,,,,,"E-procurement platform launched May 2026; agency coverage not on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,GIN-dpi.pay-nimbapay|GIN-dpi.pay-acces-a-ma-banque,,,,,,,"Interoperable instant payments live from July 2026; merchant acceptance and agent networks not reported",0,
dpi.pay--cross-border-functionality,2,GIN-dpi.pay-papss,,,,,,,"PAPSS participant with no transaction recorded; ECOWAS project withdrawn",0,
dpi.pay--consumer-protection,,,,,,,,,"Only a consumer group's unanswered conditions on record; no rules drafted or in force",0,
dpi.registry--population-register,3,GIN-dpi.registry-rnpp|GIN-dpi.registry-ravec,,,,,,,"Register in service feeding the electoral file; built from a census, not updated from vital events",0,
dpi.registry--civil-register,2,GIN-dpi.registry-ravec,,,,,,,"Civil-registry inputs gathered by administrative census; no national digital register for births on record",0,
dpi.registry--address-register,2,GIN-dpi.registry-address-register|GIN-infra.capacity-wardip-capacity-milestones,,,,,,,"Street addressing in three capital communes; national digital addressing tendered November 2025",0,
dpi.registry--business-register,,,,,,,,,"Only a movable-collateral registry is mapped; no business register on record",0,
dpi.registry--social-protection-register,3,GIN-dpi.registry-rsu,,,,,,,"Unified register covers 977,610 households; not linked to the national ID",0,
dpi.registry--electoral-register,2,GIN-dpi.registry-roll,,,,,,,"Biometric roll of 6.95m electors compiled; public access and revision not on record",0,
dpi.registry--tax-register,2,GIN-dpi.registry-taxpayer-register,,,,,,,"Two numbering schemes coexist in a 2019 extract; integrity not assessed",0,
dpi.registry--land-register,2,GIN-dpi.registry-cadastre,,,,,,,"Land information system first phase for Conakry and thirteen towns under way",0,
dpi.mis--health,,,,,,,,,"Only an expired digital health strategy is mapped; no HMIS on record in these rows",0,
dpi.mis--education,,,,,,,,,"Only a higher-education admissions portal is mapped; no EMIS on record",0,
dpi.mis--social-protection,3,GIN-dpi.registry-rsu|GIN-dpi.exchange-anies-fdsi-protocol,,,,,,,"Register-based system serving a few programmes; not linked to payments or the ID",0,
dpi.mis--justice,,,,,,,,,"Only a police fingerprint system is mapped; no court case-management system on record",0,
dpi.mis--tax,2,GIN-dpi.mis-tax-safig,,,,,,,"Online payment since 2020; electronic filing not on record",0,
dpi.mis--customs,3,GIN-dpi.exchange-guceg,,,,,,,"Single window interconnected with customs and the port; coverage of other posts and risk management not in row",0,
dpi.mis--land,2,GIN-dpi.registry-cadastre,,,,,,,"Land information system first phase under construction; no system in service",0,
dpi.govtech--e-government-services,2,GIN-dpi.govtech-telemo|GIN-dpi.govtech-landaya,,,,,,,"A few transactional platforms; single gateway only in development",0,
digital.localgov--ict-infrastructure-for-local-government,2,GIN-digital.rural-none|GIN-digital.localgov-oeil,,,,,,,"Kits contracted for 21 local authorities; treasury platform piloting in five prefectures",0,
digital.localgov--digitalisation-of-local-government-records,2,GIN-digital.localgov-pagl2|GIN-digital.rural-none,,,,,,,"Communal accounting software being deployed under a donor project; no coverage figures",0,
digital.rural--digitalisation-of-rural-health-clinics,2,GIN-digital.rural-clinic-o,,,,,,,"Foundation-funded tablets for community health workers; no facility count or HMIS link",0,
digital.rural--digitalisation-of-rural-primary-schools,2,GIN-infra.connect-giga,,,,,,,"585 schools connected on ministry figures; rural share and districts not stated",0,
digital.rural--digitalisation-of-rural-registry-offices,2,GIN-dpi.id-civil-status-digitisation-rollout|GIN-dpi.id-oneci,,,,,,,"Digital solutions in 28 communes self-reported; rural offices not identified",0,
digital.rural--digitalisation-of-rural-police-stations,2,GIN-dpi.govtech-police-abis,,,,,,,"Central forensic fingerprint system in Conakry only; no provincial post named",0,
tech.ai--use-of-ai-in-government-administration,1,GIN-tech.ai-administration-ai-absence,,,,,,,"No AI system identified in the administration; cited absence rests on the base's own search",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,GIN-tech.ai-customs-dynamic-selectivity,,,,,,,"Customs risk-scoring engine in service since 2021; machine-learning not asserted of this installation",0,
tech.ai--development-of-national-regional-ai-systems,2,GIN-tech.ai-douia,,,,,,,"DouIA programme named on a PR-wire account; no funding or deployment published",0,
tech.ai--control-of-ai-abuse,3,GIN-tech.ai-hac-ai-media-ban,,,,,,,"Regulator's prohibition on AI-generated media content; no enforcement on record",0,
tech.innovate--technology-hubs,2,GIN-tech.innovate-hubs,,,,,,,"Three organisations in the AfriLabs directory; no programmes or cohorts on record",0,
tech.innovate--tech-startup-ecosystem,2,GIN-tech.innovate-none,,,,,,,"Startup law at draft stage; not promulgated",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,"Only a mathematics institute and UNESCO reviews mapped; no digital-policy research activity on record",0,
include.access--citizen-feedback-portals,,,,,,,,,"Only a vehicle-attestation contract is mapped; no feedback channel on record",0,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,"Civil-society and ECOWAS activity only; no law or policy on digital accessibility on record",0,
include.access--inclusion-of-refugees-and-idps,2,GIN-include.access-refugee-documentation,,,,,,,"2018 asylum law provides biometric documents but its implementing decree was never published",0,
data.statistics--national-strategy-for-development-of-statistics,2,GIN-data.statistics-snds,,,,,,,"2016-2020 strategy expired; 2021-2025 successor validated but no adopted text published",0,
data.statistics--censuses-and-surveys,3,GIN-data.statistics-rgph4,,,,,,,"RGPH-4 population total in use; definitive disaggregated results and public access not on record",0,
data.open--use-of-open-data,,,,,,,,,"Reuse right in law but no portal or published datasets in the rows",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"Warning bulletins and WIS-connected stations on record; satellite data use not stated",0,
infra.energy--grid-reliability,4,GIN-infra.energy-grid-reliability-indicators,1.92,outages per month,2025,2026-05-01-edg-rapport-annuel-2025,,,"Utility's own SAIFI of 23 for 2025 divided by 12; enterprise survey gives 3.2",0,
