indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.mis--health,3,ZWE-dpi.mis-health-management-information-system,,,,,,,"EMR at 1254 of 1900 facilities alongside DHIS2 on a financing partner's figures; completeness not published",0,
dpi.mis--land,3,ZWE-dpi.registry-digital-land-administration-platform,,,,,,,"Cadastre portal and consolidated land system in service; valuation and tax linkage not on record",0,
dpi.govtech--e-government-services,2,ZWE-dpi.govtech-electronic-government-procurement,,,,,,,"E-procurement the only transactional service on these rows; no gateway or service inventory",0,
digital.localgov--ict-infrastructure-for-local-government,3,ZWE-digital.localgov-local-authority-enterprise-resource-planning,,,,,,,"ERP fully used in 22 of 92 authorities on the minister's account; no national connectivity programme",0,
digital.localgov--digitalisation-of-local-government-records,3,ZWE-digital.localgov-local-authority-electronic-services-revenue,,,,,,,"One council's revenue roll on ERP; not shown representative",0,
digital.rural--digitalisation-of-rural-primary-schools,2,ZWE-digital.rural-school-connectivity-programme,,,,,,,"Satellite terminals distributed to schools on the minister's count; installation and rural connection not verified",0,
digital.rural--digitalisation-of-rural-registry-offices,3,ZWE-dpi.registry-civil-registration-office-computerisation,,,,,,,"All district offices computerised; about 20 of 209 sub-offices; central flow not on record",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"Unplaced: a strategy, a parliamentary motion and an innovation challenge; no AI system piloted in administration on these rows",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"Unplaced: only AI traffic-camera systems are mapped; no rule or authority on AI harms",0,
tech.innovate--technology-hubs,3,ZWE-tech.innovate-university-industrial-incubation-centre,,,,,,,"University incubator with 11 start-ups in Harare; no park with tenants or second city on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"Unplaced: central bank sandbox operating and funds announced; no startup law strategy or opened grant scheme",0,
include.access--citizen-participation-in-policy,2,ZWE-gov.discourse-public-consultation-record-ai-strategy,,,,,,,"One consultation within the year on the AI strategy; no stated procedure or second instrument",0,
include.access--inclusion-of-persons-with-disabilities,2,ZWE-gov.legislate-persons-with-disabilities-act,,,,,,,"2025 Act with ICT accessibility passed but commencement not fixed",0,
data.statistics--censuses-and-surveys,3,ZWE-data.statistics-ict-access-by-households-use,,,,,,,"2025 household ICT survey published; census round not on these rows",0,
data.open--use-of-open-data,2,ZWE-data.statistics-open-data-portal,,,,,,,"Portal publishing; no open licence or reuse on record",0,
