indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.store--off-site-backup-capacity,2,MWI-infra.store-national-data-centre,,,,,,,"primary-to-disaster-recovery architecture specified in the environmental plan; no recovery site in service in these rows",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,MWI-infra.connect-gwan,,,,,,,"government network ageing with assessment and redesign donor-financed; no in-house team maintaining systems on record",0,
infra.cybersec--national-cybersecurity-readiness,2,MWI-infra.cybersec-mwcert,,,,,,,"CERT housed in the regulator with no incident record; strategy not adopted",0,
dpi.exchange--national-data-exchange-system,3,MWI-infra.store-boma-lathu-exchange,,,,,,,"in use by the revenue authority and registration bureau; 25 services onboarding, none counted live; no access conditions published",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,MWI-dpi.exchange-offline-id-verification,,,,,,,"verification service used at scale by one programme; cross-sector use and published usage not on record",0,
dpi.exchange--interoperability-of-health-systems,3,MWI-dpi.mis-digital-health-governance-framework|MWI-dpi.exchange-climate-health-surveillance,,,,,,,"governance framework signed; HMIS-surveillance integration in four districts; no national standards adopted on record",0,
dpi.exchange--interoperability-of-education-systems,2,MWI-dpi.exchange-education-data-portal,,,,,,,"EMIS integration portal in development only",0,
dpi.exchange--interoperability-of-social-protection-systems,3,MWI-dpi.exchange-social-registry-id-integration,,,,,,,"registry linked to the ID for 74% of households on the programme's own reporting; payment and other-sector links not on record",0,
dpi.id--robustness-of-system,3,MWI-dpi.id-nris|MWI-dpi.id-nrb-strategic-plan,,,,,,,"biometric deduplication and PKI on the bureau's own plan; no published assurance level or audit",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,MWI-dpi.id-nris,,,,,,,"registration bureau operates the system day to day, now in the national data centre; no funding model or exit terms on record",0,
dpi.id--authentication,2,MWI-dpi.id-nzika-wallet,,,,,,,"wallet launched 16 September 2026, after the as-at; listed sources show it in preparation only",0,
dpi.id--digital-id-from-birth,3,MWI-dpi.id-point-of-care-birth-registration,,,,,,,"number assigned at birth in 58 facilities; not national and birth coverage unpublished",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,MWI-dpi.id-nrb-strategic-plan,,,,,,,"one agency over both registers with birth-to-ID integration still in progress on its own plan",0,
dpi.id--use-by-other-systems,,,,,,,,,"rows show SIM registration and bank KYC, neither a public register keyed on the ID",0,
dpi.pay--governance-role-of-central-bank,3,MWI-dpi.pay-payments-strategy-2026-2030|MWI-dpi.pay-national-switch,,,,,,,"central bank strategy and a national switch; published oversight and a consumer-protection function not on record",0,
dpi.pay--g2p-functionality,3,MWI-dpi.pay-sctp-epayments,,,,,,,"social cash transfer paid by mobile money in one district; national digitisation only committed",0,
dpi.pay--revenue-collection,2,MWI-dpi.pay-national-e-payment-gateway,,,,,,,"government collections gateway in development with no live date; one dated account",0,
dpi.pay--b2b-and-b2g-functionality,3,MWI-dpi.govtech-maneps|MWI-dpi.mis-electronic-invoicing-system,,,,,,,"e-procurement mandated for all agencies and e-invoicing enforced; end-to-end use and bank interoperability not on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MWI-dpi.pay-airtel-money-admarc,,,,,,,"mobile money paying farmers and merchants; provider interoperability not in these rows",0,
dpi.pay--cross-border-functionality,3,MWI-dpi.pay-comesa-retail-payments,,,,,,,"one corridor with Zambia supervised by both central banks; no volumes or costs published",0,
dpi.pay--consumer-protection,2,MWI-dpi.pay-cftc-eticketing-order,,,,,,,"protection only through general competition and consumer law; no DFS conduct rules on record",0,
dpi.registry--population-register,3,MWI-dpi.id-nris,,,,,,,"built from ID enrolment; updating from vital events not on record",0,
dpi.registry--civil-register,,,,,,,,,"campaign row does not state a digital civil register",0,
dpi.registry--address-register,2,MWI-dpi.registry-national-addressing-system,,,,,,,"project on the regulator's site with nothing dated after February 2024",0,
dpi.registry--business-register,3,MWI-dpi.registry-business-registration-online,,,,,,,"online registration system in service; unique identifier, public search and ownership data not on record",0,
dpi.registry--social-protection-register,3,MWI-dpi.registry-unified-beneficiary-registry,,,,,,,"registry in service as targeting mechanism; coverage unpublished and dynamic updating only piloted",0,
dpi.registry--electoral-register,2,MWI-dpi.id-electoral-management-devices,,,,,,,"electronic register used at the 2025 elections; public access to the roll refused",0,
dpi.registry--tax-register,,,,,,,,,"only a landlord registration drive; register structure and identifiers not on record",0,
dpi.registry--land-register,3,MWI-dpi.registry-lims,,,,,,,"LIMS in service and extended to districts; some transactions still on paper and no parcel count",0,
dpi.mis--health,3,MWI-dpi.mis-hmis-dhis2,,,,,,,"HMIS in operation on a six-facility study only; completeness and integration not published",0,
dpi.mis--education,3,MWI-dpi.mis-education-management-information-system,,,,,,,"EMIS the basis of the ministry's statistics reports; individual-level records not on record",0,
dpi.mis--social-protection,3,MWI-dpi.mis-social-protection-architecture,,,,,,,"four systems in operation on the support mission's account; no integration beyond the ID linkage",0,
dpi.mis--justice,2,MWI-dpi.mis-e-court|MWI-dpi.mis-crime-management-system,,,,,,,"e-Court held only as a launch concept note; crime management system at pilot",0,
dpi.mis--tax,3,MWI-dpi.mis-msonkho-online|MWI-dpi.mis-eis-taxpayers-registered,,,,,,,"over 90% of large taxpayers file online on the authority's own account; SMEs still transitioning",0,
dpi.mis--customs,3,MWI-dpi.exchange-national-single-window,,,,,,,"single window launched May 2025 on one press account; automation across posts and risk management not on record",0,
dpi.mis--land,3,MWI-dpi.registry-lims,,,,,,,"land system in service for registration with district rollout; valuation and tax linkage not on record",0,
dpi.govtech--e-government-services,2,MWI-dpi.govtech-maneps|MWI-dpi.govtech-passport-issuance-system,,,,,,,"a few transactional services in service; no count of tens of services or single gateway on record",0,
digital.localgov--ict-infrastructure-for-local-government,2,MWI-digital.localgov-gesd-2,,,,,,,"grant funds hardware and software assessment for 32 councils; local-authority ICT policy only validated",0,
digital.localgov--digitalisation-of-local-government-records,3,MWI-digital.localgov-cdf-dashboard,,,,,,,"one record type, council project data, on a national dashboard launched 31 July 2026 on the ministry's own account",0,
digital.rural--digitalisation-of-rural-health-clinics,3,MWI-digital.rural-ichis-community-health,,,,,,,"community health information system in 15 districts replacing paper; facility share not published",0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,"rows cover secondary schools and 36 company-connected schools of unstated type and location",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"no row states digital registration in rural offices",0,
digital.rural--digitalisation-of-rural-police-stations,2,MWI-dpi.mis-crime-management-system,,,,,,,"centralised platform at pilot with no station named",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"readiness assessment, draft strategy and training only; no AI platform piloted or in service in administration",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"one university fertigation facility, not a sectoral system; no sectoral AI pilot on record",0,
tech.ai--development-of-national-regional-ai-systems,2,MWI-data.open-chichewa-language-data-trust,,,,,,,"national language dataset planned; no dataset released",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"only row is military AI cooperation; no rule or authority on AI harms and no cited absence",0,
tech.innovate--technology-hubs,2,MWI-tech.innovate-mubas-innovation-lab|MWI-infra.capacity-tnm-ai-laboratories,,,,,,,"a university lab with no cohorts on record and operator AI labs announced; regulator fund reports 70 start-ups",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"no startup law, strategy or grant scheme in these rows",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,MWI-capacity.research-national-research-capacity,,,,,,,"think tank, repository and one LLM project; no funding or publication on record",0,
include.access--citizen-feedback-portals,2,MWI-include.access-corruption-reporting-channels,,,,,,,"corruption app and short code launched; no reports received or handled on record",0,
include.access--citizen-participation-in-policy,,,,,,,,,"constitutional right and a parliament-civil society platform; no open consultation on an instrument in these rows",0,
include.access--inclusion-of-persons-with-disabilities,2,MWI-include.access-persons-with-disabilities-act|MWI-include.access-national-disability-policy,,,,,,,"Act and policy in force; no accessible-format or digital-accessibility requirement on file",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"refugees in a health survey only; no registration or documentation record and no cited exclusion",0,
data.statistics--national-strategy-for-development-of-statistics,3,MWI-data.statistics-nss-strategic-plan,,,,,,,"plan 2026-2030 finalised and implementing on PARIS21's status table; text, costing and reporting not held",0,
data.statistics--statistics-from-administrative-data,3,MWI-data.statistics-nps-report-series,,,,,,,"payment system report series from administrative data; no quality framework or sharing agreements on record",0,
data.open--use-of-open-data,,,,,,,,,"only row is a refused request for the voter register; no publication for reuse in these rows",0,
data.satellite--agricultural-use-of-satellite-data,3,MWI-data.satellite-crop-yield-forecasting,,,,,,,"yield forecasting in ministry use; incorporation into the national survey only recommended",0,
data.satellite--meteorological-use-of-satellite-data,2,MWI-data.satellite-earth-observation-programme,,,,,,,"reception system installed and staff trained; no forecasting use on record",0,
