indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.registry--tax-register,2,SEN-dpi.registry-ninea|SEN-dpi.mis-sentaxe,,,,,,,"Computerised register issuing NINEA; integrity and linkage not assessed",0,
dpi.registry--land-register,2,SEN-dpi.registry-parcels|SEN-dpi.mis-sifcom,,,,,,,"Parcels surveyed under a project; land information system in preproduction",0,
dpi.mis--health,,,,,,,,,"Digital-health bill and a mortality tool pilot only; no HMIS evidence in rows",0,
dpi.mis--education,2,SEN-dpi.mis-simen|SEN-dpi.exchange-planet3,,,,,,,"SIMEN reaches about a fifth of schools; published annual census not on record",0,
dpi.mis--social-protection,2,SEN-dpi.mis-cfsmis,,,,,,,"MIS in development; payment digitisation pilot outstanding",0,
dpi.mis--tax,3,SEN-dpi.mis-sentaxe|SEN-dpi.govtech-sentimbre,,,,,,,"E-filing and payment on separate platforms; uptake not published",0,
dpi.mis--customs,3,SEN-dpi.mis-gainde,,,,,,,"GAINDE dematerialised in connected units only; port single window at pilot",0,
dpi.mis--land,2,SEN-dpi.mis-sifcom,,,,,,,"SIFCOM in preproduction in 55 communes",0,
dpi.govtech--e-government-services,3,SEN-dpi.govtech-citizen-single-window|SEN-dpi.govtech-public-procurement-platform-appel|SEN-dpi.govtech-regulator-digital-platforms,,,,,,,"Single window launched 2026 with few services; usage and service inventory not published",0,
digital.localgov--ict-infrastructure-for-local-government,2,SEN-digital.localgov-prodap|SEN-digital.rural-mairie-satellite|SEN-digital.localgov-commune-level-systems-other,,,,,,,"Six-commune pilot and a supply convention; connected administrations in some regions not shown",0,
digital.localgov--digitalisation-of-local-government-records,3,SEN-digital.localgov-obfiloc,,,,,,,"Local finance records centralised on a Treasury platform; other record types not shown",0,
digital.rural--digitalisation-of-rural-health-clinics,3,SEN-digital.rural-healthcapture,,,,,,,"Routine platform from health-post level; rural coverage share not published",0,
digital.rural--digitalisation-of-rural-registry-offices,3,SEN-digital.rural-rural-digital-data-capture,,,,,,,"400 centres interconnected; rural share of offices not published",0,
digital.rural--digitalisation-of-rural-police-stations,2,SEN-digital.rural-cybercrimereport,,,,,,,"Central reporting platform in test; no provincial station named",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SEN-tech.ai-taxauditalgorithm|SEN-tech.ai-sectoralai,,,,,,,"Tax audit algorithm was a field trial; cadastral AI under experiment",0,
tech.ai--development-of-national-regional-ai-systems,2,SEN-tech.ai-wolof-french-ai-tutor,,,,,,,"Local tutor presented with no users or deployment figures",0,
tech.ai--control-of-ai-abuse,3,SEN-tech.ai-presscode|SEN-tech.ai-cdpdeepfakes,,,,,,,"Technology-neutral press code bars manipulated montages; no AI-specific enforcement on record",0,
tech.innovate--technology-hubs,2,SEN-tech.innovate-technologypark,,,,,,,"Technology park 95 per cent built and blocked; no hub cohorts on record",0,
tech.innovate--tech-startup-ecosystem,3,SEN-gov.legislate-startup-act-labelling-process,,,,,,,"Law and decree with labelling launched; no labelled count or fund financing on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SEN-capacity.research-two-ai-research-laboratories,,,,,,,"Two AI labs launched with no budget or output on record",0,
include.access--citizen-feedback-portals,2,SEN-include.access-oilgasgrm,,,,,,,"Sector grievance channel launched; digital cases not on record and Médiateur channel not shown digital",0,
include.access--citizen-participation-in-policy,2,SEN-gov.discourse-jubbanti,,,,,,,"Draft laws opened for comment in April 2026; none digital and no account of changes",0,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,"Only a training programme for blind people; no accessibility law or policy in rows",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"Humanitarian assistance initiative only; no registration or documentation evidence",0,
data.statistics--national-strategy-for-development-of-statistics,2,SEN-data.statistics-snds,,,,,,,"Third SNDS expired 2023; successor referenced but not held and under revision",0,
data.statistics--censuses-and-surveys,,,,,,,,,"Only a peer exchange of an inclusive-data initiative; no census or survey programme in rows",0,
data.statistics--statistics-from-administrative-data,2,SEN-data.statistics-anec-mandate,,,,,,,"Civil-status yearbook mandated and protocol signed; no product on record",0,
data.open--use-of-open-data,2,SEN-data.open-anads|SEN-data.open-open-government-data-policy,,,,,,,"Catalogue access licensed or withheld; no open licence on record",0,
data.satellite--agricultural-use-of-satellite-data,3,SEN-data.satellite-cse-bulletin|SEN-data.satellite-use-satellite-data-public,,,,,,,"Standing vegetation bulletin for pastoral zones; national multi-purpose use not shown",0,
data.satellite--meteorological-use-of-satellite-data,3,SEN-data.satellite-anacim-satellite,,,,,,,"MTG imagery used for nowcasting; WIGOS or GBON implementation not on record",0,
