indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.registry--land-register,3,DZA-dpi.registry-amlak|DZA-dpi.registry-land-registration-coverage,,,,,,,"AMLAK rollout begun; about 60% of private land unregistered",0,
dpi.mis--health,,,,,,,,,"a patient-transfer platform only; no national HMIS on record",0,
dpi.mis--education,,,,,,,,,"higher-education platforms and a qualifications pilot; no EMIS on record",0,
dpi.mis--social-protection,3,DZA-dpi.govtech-social-security-portal|DZA-dpi.registry-cnas-card,,,,,,,"ministry-reported services online; no link to registry or ID stated",0,
dpi.mis--justice,3,DZA-dpi.mis-lawyers-portal,,,,,,,"certified decisions issued to lawyers online; case-management scope and public access not stated",0,
dpi.mis--tax,3,DZA-gov.legislate-jibayatic-generalisation|DZA-dpi.mis-tax-integration,,,,,,,"e-filing mandatory for main regimes; e-payment optional outside large enterprises; no uptake figure",0,
dpi.mis--land,3,DZA-dpi.registry-amlak,,,,,,,"electronic land titles rolling out; valuation and tax linkage not on record",0,
dpi.govtech--e-government-services,3,DZA-dpi.govtech-dzair-services|DZA-dpi.govtech-bawabatak|DZA-dpi.govtech-apostille,,,,,,,"single-window portal live alongside other portals; no shared ID authentication or usage published",0,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,"one academic account of electronic municipalities; no rollout record",0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,"only a national police platform mapped; no local government records on record",0,
digital.rural--digitalisation-of-rural-health-clinics,2,DZA-dpi.mis-health-transfer,,,,,,,"transfer platform prioritising the South and Highlands; facility coverage not stated",0,
digital.rural--digitalisation-of-rural-primary-schools,2,DZA-dpi.mis-school-digitalisation,,,,,,,"operator convention to connect primary schools; no connected-school count",0,
digital.rural--digitalisation-of-rural-registry-offices,3,DZA-dpi.registry-civil-status-register,,,,,,,"national automated civil register in service; rural office coverage not published",0,
digital.rural--digitalisation-of-rural-police-stations,2,DZA-dpi.govtech-lost-document-declaration-platform|DZA-dpi.registry-driving-licence-fines-convention,,,,,,,"central police platform and fine terminals; no provincial station recording on record",0,
tech.ai--use-of-ai-in-government-administration,2,DZA-tech.ai-parliamentary-transcription,,,,,,,"AI transcription presented in parliament; no adoption on record",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"higher-education AI assistant announced only; no pilot or system in service",0,
tech.ai--development-of-national-regional-ai-systems,3,DZA-tech.ai-aventurecloudz,,,,,,,"operator's sovereign AI cloud live; no funded programme or usage reported",0,
tech.ai--control-of-ai-abuse,2,DZA-gov.protect-data-protection-and-artificial-intelligence|DZA-tech.ai-ethics-law,,,,,,,"authority study day and an AI law in preparation; no rule in force",0,
tech.innovate--technology-hubs,2,DZA-tech.innovate-startup-cluster,,,,,,,"startup cluster opened 2026-04; no cohorts or programme outputs on record",0,
tech.innovate--tech-startup-ecosystem,2,DZA-tech.innovate-ipo-waiver,,,,,,,"IPO-fee waiver in force; no startup law or strategy among the rows",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,"presidential science council being created; no research activity on digital policy on record",0,
include.access--citizen-participation-in-policy,,,,,,,,,"participation named as an aim only; no consultation on record",0,
include.access--inclusion-of-persons-with-disabilities,3,DZA-include.access-disability-inclusion-statute,,,,,,,"Law 25-01 requires accessible information; no digital accessibility standard or compliance measure",0,
include.access--inclusion-of-refugees-and-idps,1,DZA-include.access-unhcr-refugee-strategy,,,,,,,"UNHCR records no refugee law and registration outside state systems",0,
data.statistics--national-strategy-for-development-of-statistics,3,DZA-data.statistics-national-statistics-strategy,,,,,,,"2024-2028 strategy stated by the statistics office; text and progress reporting not held",0,
data.statistics--censuses-and-surveys,,,,,,,,,"no census or survey programme among the rows",0,
data.statistics--statistics-from-administrative-data,,,,,,,,,"sector information systems only; no statistical product from registers on record",0,
data.open--use-of-open-data,2,DZA-data.open-linked-open-data-portal,,,,,,,"research centre portal; no licence, dataset count or reuse",0,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,"Earth-observation satellites in orbit; no agricultural use on record",0,
data.satellite--meteorological-use-of-satellite-data,2,DZA-data.satellite-satellite-precipitation-estimation,,,,,,,"met office research evaluates satellite estimates; forecasting use not on record",0,
