indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.standards--national-interoperability-standards,2,LBR-dpi.exchange-interoperability-framework-between-gover|LBR-dpi.govtech-otdi,,,,,,,standards duty assigned to OTDI; nothing published by the as-at,0,
gov.standards--national-quality-standards,2,LBR-gov.standards-standards-authority,,,,,,,standards authority established 2022; no ICT or data standards or quality policy on record,0,
gov.standards--adoption-of-international-standards,,,,,,,,,ITU-T E.164 and E.212 adopted; ISO membership not on record,0,
gov.discourse--non-governmental-contribution-to-national-policy,3,LBR-gov.discourse-consultation-duty,,,,,,,statutory consultation duty exercised with published consultation report,0,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,only an anti-corruption complaint held; nothing on shutdowns or press freedom,0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,4,LBR-finance.budget-universal-access-fund,,,,,,,universal access fund levy in regulation with deployments published; no budget execution report held,0,
infra.connect--national-fibre-backbone,2,LBR-infra.connect-domestic-fibre,,,,,,,extension under way; no route map or length figure published,0,
infra.connect--internet-exchange-points,2,LBR-infra.connect-ixp,,,,,,,exchange functional but under-peered; no traffic or capacity cited,0,
infra.store--off-site-backup-capacity,,,,,,,,,only central bank continuity standards planned; no government backup site on record,0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,only a telecom traffic-monitoring concession held; nothing on core government systems,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,LBR-dpi.govtech-police-clearance,,,,,,,police clearance platform built by revenue authority programmers; no systematic programme,0,
infra.cybersec--national-cybersecurity-readiness,2,LBR-infra.cybersec-national-cybersecurity-strategy,,,,,,,strategy published but adoption not established; council not constituted,0,
dpi.exchange--national-data-exchange-system,2,LBR-dpi.exchange-service-bus,,,,,,,service bus prototype re-tendered; zero systems connected,0,
dpi.exchange--use-of-digital-id-in-other-systems,3,LBR-dpi.mis-litas,,,,,,,tax system verifies national ID on the revenue authority's account; no usage published,0,
dpi.exchange--interoperability-of-health-systems,2,LBR-dpi.exchange-sample-referral,,,,,,,sample referral framework validated; adoption and implementation prospective,0,
dpi.exchange--interoperability-of-education-systems,2,LBR-dpi.exchange-emis,,,,,,,EMIS roadmap introduces learner and teacher identifiers; no exchange in service,0,
dpi.exchange--interoperability-of-social-protection-systems,3,LBR-dpi.registry-social-registry,,,,,,,registry-backed transfers delivered through mobile money; no ID linkage on record,0,
dpi.id--robustness-of-system,2,LBR-dpi.id-nbis,,,,,,,issuance suspended and replacement being sought; no assurance level or audit,0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,LBR-dpi.id-adlvrs,,,,,,,state-run licence platform; contracts and funding model not on record,0,
dpi.id--authentication,3,LBR-dpi.id-identity-query-portal,,,,,,,e-verification portal mandated for all institutions; no usage on record,0,
dpi.id--digital-id-from-birth,2,LBR-dpi.id-child-id,,,,,,,under-six identity numbers piloted in three counties,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,LBR-dpi.id-birth-registration-link,,,,,,,point-of-birth linkage piloted; interoperability a 2026-2036 objective,0,
dpi.id--use-by-other-systems,3,LBR-dpi.id-csa-payroll-verification,,,,,,,civil service payroll verified against the registry; no reconciliation across registers,0,
dpi.pay--governance-role-of-central-bank,3,LBR-dpi.pay-neps-routing-directive,,,,,,,central bank directs government payments through its switch; no consumer-protection function on record,0,
dpi.pay--g2p-functionality,3,LBR-dpi.registry-social-registry|LBR-dpi.pay-neps-routing-directive,,,,,,,social transfers paid over mobile money; salaries and pensions not shown digital,0,
dpi.pay--revenue-collection,3,LBR-dpi.pay-mobile-money-tax,,,,,,,mobile money tax payment for 18 agencies; customs and electronic share not on record,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,LBR-dpi.pay-pay-na-na,,,,,,,two-operator interoperability live; merchant acceptance and agent networks not reported,0,
dpi.pay--cross-border-functionality,3,LBR-dpi.pay-papss,,,,,,,PAPSS live with the central bank as settlement agent; no corridor costs or volumes published,0,
dpi.pay--consumer-protection,,,,,,,,,only a draft financial inclusion strategy held; no conduct rules in rows,0,
dpi.registry--population-register,3,LBR-dpi.id-id-coverage|LBR-gov.legislate-nir-act-2011,,,,,,,biometric ID register built from enrolment only; issuance suspended,0,
dpi.registry--civil-register,3,LBR-dpi.registry-brims,,,,,,,digital birth registration in all 15 counties; deaths not shown digitised,0,
dpi.registry--address-register,2,LBR-dpi.registry-postal-address,,,,,,,postal address rollout stated as begun; no standard published,0,
dpi.registry--business-register,,,,,,,,,rows hold collateral and credit registries only; no business register evidence,0,
dpi.registry--social-protection-register,3,LBR-dpi.registry-social-registry,,,,,,,442000 households covering 35 per cent of population; ID linkage not on record,0,
dpi.registry--electoral-register,2,LBR-dpi.id-nec-biometric-kit-transfer,,,,,,,biometric voter kits and database held; public access and revision not on record,0,
dpi.registry--tax-register,2,LBR-dpi.registry-taxpayer-register,,,,,,,computerised register of 165608 taxpayers; no TADAT assessment on record,0,
dpi.mis--health,2,LBR-dpi.mis-hiv-tracker|LBR-dpi.mis-ems-patient-care,,,,,,,partner-supported client systems at some sites; national HMIS not shown in rows,0,
dpi.mis--social-protection,3,LBR-dpi.registry-social-registry,,,,,,,registry used for mobile money transfers; no programme MIS named,0,
dpi.mis--justice,2,LBR-dpi.mis-judiciary-cms,,,,,,,upgraded case management system with clerks trained; not shown in service,0,
dpi.mis--tax,3,LBR-dpi.mis-litas,,,,,,,e-filing and payment for large and medium taxpayers; uptake not published,0,
dpi.mis--customs,3,LBR-dpi.mis-asycuda,,,,,,,ASYCUDA World in service at the Freeport; single window not in service,0,
dpi.mis--land,2,LBR-dpi.mis-land-information-system,,,,,,,land records platform piloting in two counties,0,
dpi.govtech--e-government-services,2,LBR-dpi.govtech-csa-lpa|LBR-dpi.mis-liberiaworks,,,,,,,a few transactional platforms; no single gateway or service inventory,0,
digital.localgov--ict-infrastructure-for-local-government,2,LBR-digital.localgov-digitalisation-of-county-and-city-admini,,,,,,,equipment delivered to nine of fifteen county planning units; connectivity not stated,0,
digital.localgov--digitalisation-of-local-government-records,2,LBR-dpi.mis-land-information-system,,,,,,,central land records platform being built; no local records in service,0,
digital.rural--digitalisation-of-rural-health-clinics,2,LBR-dpi.mis-facility-emr,,,,,,,readiness assessment run and EMR tendered for two centres; rollout planned,0,
digital.rural--digitalisation-of-rural-primary-schools,2,LBR-infra.connect-starlink-schools,,,,,,,school connectivity programme covers high schools only; nothing on primary schools,0,
digital.rural--digitalisation-of-rural-registry-offices,3,LBR-dpi.registry-brims,,,,,,,birth registration digital at 58 centres in all counties; share of offices not published,0,
digital.rural--digitalisation-of-rural-police-stations,2,LBR-dpi.mis-crime-statistics,,,,,,,crime statistics system at headquarters only; no county deployment,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,climate decision system at procurement only; no AI tool in pilot,0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,operator SMS AI service only; not shown as a national model or dataset,0,
tech.ai--control-of-ai-abuse,1,LBR-gov.legislate-ai-regulation,,,,,,,searched absence: no AI-specific rule; executive warning is an appeal not a rule,0,
tech.innovate--technology-hubs,2,LBR-tech.innovate-unipod,,,,,,,one UNDP-backed hub operating; no cohorts or programmes on record,0,
tech.innovate--tech-startup-ecosystem,2,LBR-tech.innovate-liyepa,,,,,,,accelerator with grants opened; no startup law or strategy,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,LBR-capacity.research-domestic-digital-research-capacity,,,,,,,design workshop and think-tank monitoring; no funded programme on record,0,
include.access--citizen-participation-in-policy,2,LBR-include.access-foi-act,,,,,,,one multi-stakeholder consultation on the data policy; no standing procedure,0,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,disability commission plan and treaty review only; no accessibility law or policy in rows,0,
include.access--inclusion-of-refugees-and-idps,2,LBR-dpi.id-refugee-id,,,,,,,refugee enrolment in the ID system agreed March 2026; registration not shown completed,0,
data.statistics--national-strategy-for-development-of-statistics,3,LBR-data.statistics-nsds-iii,,,,,,,NSDS III signed December 2025; no funding or implementation report,0,
data.statistics--censuses-and-surveys,3,LBR-data.statistics-census-and-surveys,,,,,,,2022 census final results published; annual survey programme only just begun,0,
data.statistics--statistics-from-administrative-data,3,LBR-data.statistics-administrative-statistics,,,,,,,socioeconomic bulletin compiled from administrative records,0,
data.open--use-of-open-data,2,LBR-data.open-open-data-policy|LBR-data.statistics-census-and-surveys,,,,,,,microdata published under access conditions; no open licence,0,
data.satellite--agricultural-use-of-satellite-data,2,LBR-data.satellite-earth-observation-or-geospatial-data-pro,,,,,,,satellite imagery used for a one-off forest reference level; no crop-monitoring service,0,
data.satellite--meteorological-use-of-satellite-data,2,LBR-data.satellite-meteosat,,,,,,,MTG receiving station installed; forecasting use not on record,0,
