indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.registry--tax-register,,,,,,,,,"TIN system maintained under statute; database structure and identifier linkage not stated",0,
dpi.mis--social-protection,3,GHA-dpi.mis-social-protection-information-system,,,,,,,"Programme systems in service; integrated platform only at terms of reference",0,
dpi.mis--justice,2,GHA-dpi.mis-ejustice-system,,,,,,,"eJustice reported stalled; police biometric systems still targets",0,
dpi.mis--tax,2,GHA-dpi.govtech-integrated-tax-administration-system,,,,,,,"ITAS still a single-office pilot; national rollout not on record",0,
dpi.mis--customs,3,GHA-dpi.govtech-customs-valuation-ai-system,,,,,,,"Automated valuation in service at ports; no single window on record",0,
dpi.govtech--e-government-services,3,GHA-dpi.govtech-ghana-gov-services-portal|GHA-dpi.govtech-electronic-procurement-system,,,,,,,"Transactional services live; no service count or usage published, payments degraded",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"Registry staff training in six regions; no digital registration in rural offices on record",0,
digital.rural--digitalisation-of-rural-police-stations,1,GHA-digital.rural-police-records-capture,,,,,,,"Police service's own page: stations feed the central bureau on paper",0,
tech.ai--use-of-ai-in-government-administration,3,GHA-tech.ai-disaster-management-chatbot,,,,,,,"One chatbot in service; traffic enforcement still in pilot at the as-at",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,GHA-tech.ai-customs-ai-attributed-revenue,,,,,,,"Customs AI in service; health AI policy and project not yet operating",0,
tech.innovate--technology-hubs,2,GHA-capacity.research-innovation-centre-at-a-public-university,,,,,,,"Operator-run accelerator launched with no cohort on record; no hub outputs reported",0,
tech.innovate--tech-startup-ecosystem,2,GHA-gov.legislate-innovation-and-startup-bill,,,,,,,"Startup bill still forthcoming; no draft laid",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,GHA-infra.cybersec-reported-cybercrime-losses,,,,,,,"A university white paper with the cybersecurity authority; no funded digital programme on record",0,
include.access--citizen-feedback-portals,2,GHA-include.access-passenger-complaints-portal|GHA-dpi.govtech-ghana-gov-services-portal,,,,,,,"Channels live; no case or resolution figures published",0,
include.access--inclusion-of-persons-with-disabilities,2,GHA-include.access-disability-financial-inclusion-directive,,,,,,,"Directive still an exposure draft; assistive devices only piloted",0,
include.access--inclusion-of-refugees-and-idps,2,GHA-dpi.id-ghana-card-fee-schedule,,,,,,,"Refugee registration priced in the fee schedule; no registration count on record",0,
data.statistics--censuses-and-surveys,3,GHA-data.statistics-governance-series-survey,,,,,,,"Six-monthly governance survey at wave 3; no definitive census results in these rows",0,
data.open--use-of-open-data,2,GHA-data.open-national-open-data-instrument,,,,,,,"No open licence, portal or dataset inventory held",0,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,"Live agricultural and forest platforms named in a lecture; satellite inputs not stated",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"Donor gap assessment only; no satellite data stream stated",0,
