indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.pay--p2p-p2g-and-p2b-functionality,3,EGY-dpi.pay-softpos,,,,,,,"Merchant acceptance live; provider interoperability not in the mapped rows",0,
dpi.pay--cross-border-functionality,2,EGY-dpi.pay-comesa-retail-payments-pilot,,,,,,,"Pilot designation only; PAPSS link not approved at the as-at",0,
dpi.pay--consumer-protection,,,,,,,,,"Only a fee schedule mapped; no conduct-of-business rules or redress mechanism on record",0,
dpi.registry--population-register,,,,,,,,,"Civil registration and a one-governorate data-update pilot; no population register stated",0,
dpi.registry--civil-register,2,EGY-dpi.registry-civil-status-law-and-registration,,,,,,,"Electronic birth and death registration under way; national digital service not stated",0,
dpi.registry--address-register,2,EGY-dpi.registry-real-estate-identifier,,,,,,,"Property identifier numbering under way; no address register in service",0,
dpi.registry--business-register,,,,,,,,,"Investment licensing and state-company platforms only; no business registration system on record",0,
dpi.registry--social-protection-register,3,EGY-dpi.mis-social-registry,,,,,,,"Registry targets the cash-transfer programme; no ID linkage or coverage published",0,
dpi.registry--electoral-register,3,EGY-dpi.registry-voter-register,,,,,,,"Updated voter database with individual lookup; no reconciliation with the civil register",0,
dpi.registry--tax-register,3,EGY-dpi.registry-tax-register-and-automation,,,,,,,"Unified registration number; centralisation and whole-of-taxpayer view not shown",0,
dpi.registry--land-register,2,EGY-dpi.registry-land-registration-coverage|EGY-gov.legislate-real-property-register-conversion,,,,,,,"Under 10% registered; title conversion proceeds section by section",0,
dpi.mis--health,2,EGY-dpi.mis-dhis2|EGY-dpi.mis-universal-health-insurance,,,,,,,"DHIS2 live for vertical programmes only; no routine district reporting on record",0,
dpi.mis--education,3,EGY-dpi.mis-pre-university-education-data|EGY-dpi.mis-education-management-information-system,,,,,,,"Verified annual dataset and attendance EMIS; unique learner identifiers not stated",0,
dpi.mis--social-protection,3,EGY-dpi.govtech-statistical-office-digital-transformation|EGY-dpi.mis-nsia-digital-platform,,,,,,,"Social insurance system live from February 2026; no ID or registry linkage published",0,
dpi.mis--tax,2,EGY-dpi.govtech-tax-authority-electronic-system,,,,,,,"Electronic system shown for one segment only; no filing or payment coverage figure",0,
dpi.mis--customs,2,EGY-dpi.mis-customs-systems,,,,,,,"Export system launched at one port; wider automation not in the rows",0,
dpi.mis--land,2,EGY-dpi.mis-land-governance,,,,,,,"Mobile registration centres and holding maps; no land information system in service stated",0,
dpi.govtech--e-government-services,3,EGY-dpi.govtech-digital-egypt-platform|EGY-dpi.govtech-digital-egypt-usage,,,,,,,"242 services and usage published; national-ID shared authentication not shown in the mapped rows",0,
digital.localgov--ict-infrastructure-for-local-government,3,EGY-digital.localgov-public-shop-licensing,,,,,,,"National licensing platform for local permits; no connectivity coverage published",0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,"Service centres and equipment only; no local record digitisation on record",0,
digital.rural--digitalisation-of-rural-police-stations,2,EGY-digital.rural-police-and-criminal-records,,,,,,,"Ten mobile criminal-record centres by protocol; no station connected on record",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"Responsible-AI centre established; no AI system in administrative use on record",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,EGY-tech.ai-national-language-model,,,,,,,"Model announced with an education application; no sectoral system output on record",0,
tech.ai--development-of-national-regional-ai-systems,3,EGY-tech.ai-karnak-llm,,,,,,,"National Arabic model built on the minister's account; no compute or dataset programme reported",0,
tech.ai--control-of-ai-abuse,3,EGY-tech.ai-governance-framework-and-council,,,,,,,"Council constituted by decree with a governance framework; no enforcement on record",0,
tech.innovate--technology-hubs,2,EGY-tech.industry-technology-parks-programme,,,,,,,"Six regional parks under development; no incubation cohorts on record",0,
tech.innovate--tech-startup-ecosystem,2,EGY-tech.innovate-infinilink|EGY-tech.innovate-startup-funding,,,,,,,"State venture investor and VC flows on record; the Startup Charter row is not mapped here",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,3,EGY-capacity.research-applied-innovation-centre,,,,,,,"Ministry centre and an independent working paper; no role in a policy process on record",0,
include.access--citizen-feedback-portals,3,EGY-include.access-ration-card-grievance-post-offices,,,,,,,"Ration-card grievance channel with adjudication; no published outcomes",0,
include.access--citizen-participation-in-policy,,,,,,,,,"Consultation framework but no consultation held in the 12 months on record",0,
include.access--inclusion-of-persons-with-disabilities,3,EGY-include.divides-banking-accessibility-regulation|EGY-include.divides-ewallet-accessibility-instructions,,,,,,,"Accessibility rules for banking and e-wallets; no standard for public digital services",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"Asylum regulations state no registration or digital-access provision",0,
data.statistics--national-strategy-for-development-of-statistics,2,EGY-data.statistics-statistics-strategy-and-outputs,,,,,,,"Strategy in preparation; not published",0,
data.statistics--censuses-and-surveys,2,EGY-data.statistics-census-2027,,,,,,,"2027 census planned; decree pending and no current-round enumeration in the rows",0,
data.statistics--statistics-from-administrative-data,2,EGY-data.statistics-labour-market-data-platform,,,,,,,"Admin-data labour platform proposed only",0,
data.open--use-of-open-data,2,EGY-data.statistics-sdg-governorate-platform,,,,,,,"SDG platform publishes data with no licence or download",0,
data.satellite--agricultural-use-of-satellite-data,2,EGY-data.satellite-crop-mapping,,,,,,,"One-off crop mapping produced outside government",0,
