indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.mis--land,3,DJI-dpi.registry-land-register,,,,,,,"digitised land register in service; valuation and planning not linked on record",0,
dpi.govtech--e-government-services,2,DJI-dpi.govtech-g2b,,,,,,,"G2B platform at design phase; no inventory of online services on the rows",0,
digital.localgov--ict-infrastructure-for-local-government,2,DJI-infra.connect-dfn-eardip,,,,,,,"fibre delivered to the Damerjog sub-prefecture; no local-government programme on record",0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,"civil status transferred to a regional council with no digitisation stated",0,
digital.rural--digitalisation-of-rural-health-clinics,,,,,,,,,"DHIS2 in use with limitations; no rural facility connectivity or reporting on the rows",0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,"school locations mapped; no connectivity or devices delivered to rural schools on record",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"civil-status antenna opened with no digitisation stated",0,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,"evaluation finds no evidence of station connectivity, which is not a stated absence",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"MAZU weather AI is sectoral; no AI in administration processes on the rows",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,DJI-tech.ai-mazu,,,,,,,"MAZU 2.0 weather early warning in service, supplied by the China Meteorological Administration",0,
tech.ai--development-of-national-regional-ai-systems,2,DJI-tech.ai-data-corridor,,,,,,,"data corridor provided for in a memorandum; nothing built",0,
tech.ai--control-of-ai-abuse,1,DJI-tech.ai-ai-governance,,,,,,,"readiness diagnostic finds no AI-specific law; the absence may rest on a source after the as-at",0,
tech.innovate--technology-hubs,,,,,,,,,"LIMO ecosystem platform launched; no hub, incubator or park on the rows",0,
tech.innovate--tech-startup-ecosystem,3,DJI-gov.legislate-startup-act,,,,,,,"Startup Act in force; implementing decrees not held",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,DJI-capacity.research-research,,,,,,,"only academic contribution is participation in a policy workshop; no programme",0,
include.access--citizen-participation-in-policy,2,DJI-gov.discourse-discourse,,,,,,,"several consultations in the year; no stated procedure on record",0,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,"skills project prioritising persons with disabilities; no accessibility law or policy on the rows",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"refugee finance facility at appraisal and a survey module; no registration record on the rows",0,
data.statistics--national-strategy-for-development-of-statistics,2,DJI-data.statistics-snds3,,,,,,,"SNDS-3 validated at a workshop; no adoption instrument held",0,
data.statistics--censuses-and-surveys,3,DJI-data.statistics-rgph3|DJI-data.statistics-mics7,,,,,,,"definitive census results published; microdata access and a regular survey calendar not on record",0,
data.statistics--statistics-from-administrative-data,2,DJI-data.statistics-oneq,,,,,,,"observatory mandated to build a database from administrative sources; no product on record",0,
data.open--use-of-open-data,2,DJI-data.open-open-data-portal|DJI-data.open-pnrd,,,,,,,"portal and summary data page in service; no open licence or bulk download stated",0,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,"regional crop-monitoring consultancy sought only; HYDROSAT data use not on record",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"MAZU-Urban early warning commissioned; satellite data use not stated in the rows",0,
