indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.pay--b2b-and-b2g-functionality,3,BFA-dpi.pay-esintax-teleprocedures,,,,,,,"B2G tax filing and payment in service; no e-procurement on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,BFA-dpi.pay-regional-instant-payment-rail,,,,,,,"regional instant rail live with domestic institutions; merchant and agent acceptance not on record",0,
dpi.pay--consumer-protection,,,,,,,,,"mapped rows are a promotion agency and training; no conduct rules or regulator circular on record",0,
dpi.registry--population-register,1,BFA-dpi.registry-census-population-base,,,,,,,"no continuously updated register per the statistics institute; unique identifier enrolment decreed not built",0,
dpi.registry--civil-register,2,BFA-dpi.registry-civil-registration-platform,,,,,,,"digital platform in 30 communes; no national service for births on record",0,
dpi.registry--address-register,2,BFA-dpi.registry-national-digital-address-register,,,,,,,"street addressing under way in Ouagadougou only; no national register",0,
dpi.registry--business-register,,,,,,,,,"only a sectoral estate-agency card register is mapped",0,
dpi.registry--social-protection-register,3,BFA-dpi.registry-single-social-register,,,,,,,"register covers 2.2m people in 99 communes; not the full target population",0,
dpi.registry--electoral-register,2,BFA-dpi.registry-electoral-register,,,,,,,"biometric register provided in the code; commission dissolved and no revision record held",0,
dpi.registry--tax-register,3,BFA-dpi.registry-identifiant-financier-unique|BFA-dpi.mis-tax-administration-system,,,,,,,"common taxpayer identifier across sites still being interconnected; no centralised database on record",0,
dpi.registry--land-register,3,BFA-dpi.registry-land-and-cadastre-platform,,,,,,,"cadastre platform in service on statutory footing; no parcel or title count published",0,
dpi.mis--health,3,BFA-dpi.mis-district-health-information-system,,,,,,,"DHIS2 in service keyed from paper at district level; no integration with other systems",0,
dpi.mis--education,2,BFA-dpi.mis-national-student-registry,,,,,,,"student registry in development; no EMIS census on record",0,
dpi.mis--social-protection,3,BFA-dpi.mis-solidarity-platform,,,,,,,"solidarity platform launched; no link to payments or ID on record",0,
dpi.mis--justice,3,BFA-dpi.govtech-justice-online-services,,,,,,,"online complaint and case tracking in service; decisions not published online",0,
dpi.mis--tax,2,BFA-dpi.mis-tax-administration-system|BFA-dpi.pay-certified-electronic-invoice,,,,,,,"mapped rows show no e-filing; e-filing held under another indicator",0,
dpi.mis--customs,2,BFA-dpi.mis-customs-system,,,,,,,"new customs system in advanced testing; no automated system in service shown",0,
dpi.mis--land,3,BFA-dpi.registry-land-and-cadastre-platform,,,,,,,"cadastre platform in service; national land information system only in design",0,
dpi.govtech--e-government-services,3,BFA-dpi.govtech-central-electronic-services-portal|BFA-dpi.govtech-administrative-procedures-live-online,,,,,,,"single gateway with 95 procedures; no shared ID authentication or usage published",0,
digital.localgov--ict-infrastructure-for-local-government,2,BFA-digital.localgov-citizen-service-centres,,,,,,,"two pilot centres under construction on a contract for twenty",0,
digital.localgov--digitalisation-of-local-government-records,3,BFA-digital.localgov-regional-portals,,,,,,,"regional portals with electronic archiving in all seventeen regions; information channel only",0,
digital.rural--digitalisation-of-rural-health-clinics,3,BFA-digital.rural-community-health-digitalisation,,,,,,,"digital toolset in use in primary facilities of two pilot districts",0,
digital.rural--digitalisation-of-rural-primary-schools,2,BFA-digital.rural-cases-numeriques,,,,,,,"two village access points used by pupils; no school programme on record",0,
digital.rural--digitalisation-of-rural-registry-offices,2,BFA-digital.rural-commune-civil-registry-digitisation,,,,,,,"archives digitised and agents trained in rural communes; active digital registration not yet on record",0,
digital.rural--digitalisation-of-rural-police-stations,2,BFA-dpi.exchange-irapol-security-data-sharing,,,,,,,"central security platform approved not built; only border posts equipped",0,
tech.ai--use-of-ai-in-government-administration,2,BFA-dpi.govtech-automated-traffic-enforcement,,,,,,,"automated plate reading piloted from April 2026; live only after the as-at",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,BFA-tech.ai-health-information-system-ai,,,,,,,"AI data-quality and outbreak detection in the health system; partner's account",0,
tech.ai--development-of-national-regional-ai-systems,2,BFA-tech.ai-sovereign-language-model-corpus,,,,,,,"language corpus being built; no model dataset or compute in service",0,
tech.innovate--technology-hubs,3,BFA-tech.innovate-hub-landscape,,,,,,,"hubs active in several cities; no park with tenants or outputs reported",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"only a planned innovation platform is mapped; no startup law or strategy or grant scheme",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,3,BFA-capacity.research-university-ai-research|BFA-tech.ai-ai-centre-of-excellence,,,,,,,"grant-funded AI research centre active; no policy commission on record",0,
include.access--citizen-feedback-portals,2,BFA-include.access-citizen-petitions-platform|BFA-include.access-security-reporting-application,,,,,,,"channels launched; no case or receipt count published",0,
include.access--citizen-participation-in-policy,2,BFA-gov.discourse-non-state-consultation-on-digital-policy,,,,,,,"one instrument consulted in the 12 months; no standing procedure",0,
include.access--inclusion-of-persons-with-disabilities,3,BFA-include.access-disability-rights-law,,,,,,,"2010 law guarantees access to online services; no standard or body on record",0,
data.statistics--national-strategy-for-development-of-statistics,,,,,,,,,"only the institute's own strategic plan is mapped; the master plan sits under another indicator",0,
data.statistics--censuses-and-surveys,3,BFA-data.statistics-economic-units-enumerated,,,,,,,"business census definitive; population census and survey programme not mapped",0,
data.statistics--statistics-from-administrative-data,,,,,,,,,"only a geospatial locality system in validation is mapped; no use of administrative registers",0,
data.open--use-of-open-data,,,,,,,,,"the national portal no longer publishes; no statement about other bodies",0,
data.satellite--agricultural-use-of-satellite-data,2,BFA-data.satellite-agricultural-and-pastoral-monitoring,,,,,,,"satellite analyses by partner agencies only; no national service",0,
data.satellite--meteorological-use-of-satellite-data,3,BFA-data.satellite-anam-satellite-reception,,,,,,,"satellite imagery used in forecasting; WIGOS or GBON implementation not on record",0,
