indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.connect--internet-exchange-points,2,NER-infra.connect-ixp,,,,,,,"Niamey IXP inaugurated 2025-08-19; no membership capacity or traffic cited",0,
infra.connect--satellite-broadband-licensing-and-availability,3,NER-infra.connect-starlink|NER-infra.connect-airtelstarlink,,,,,,,"Starlink sold through approved sellers and Airtel; no blanket licensing or published fees",0,
infra.store--off-site-backup-capacity,,,,,,,,,"only the planned national data centre held; no backup site or cited absence",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"one ministry's equipment refresh only; core systems not described",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,"payroll system digitisation row does not show in-house capacity or a programme",0,
infra.cybersec--national-cybersecurity-readiness,2,NER-infra.cybersec-cnac|NER-infra.cybersec-strategy,,,,,,,"cybersecurity centre created by decree 2025-10-11 with no operating record; strategy in elaboration",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"no exchange platform or cited absence in the rows",0,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,"ID card enrolment and a forthcoming register only; no use by other systems on record",0,
dpi.exchange--interoperability-of-health-systems,2,NER-dpi.exchange-openfn,,,,,,,"interoperability layer in production between three platforms; no adopted national HIE policy on record",0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"one statistics platform and register decree only; no education system link on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,NER-dpi.registry-rsu,,,,,,,"third-phase programme prioritises registries and digital payments; no link in service on record",0,
dpi.id--robustness-of-system,2,NER-dpi.id-cnibaes,,,,,,,"AES biometric card enrolment launched May 2026; issuance and deduplication not on record",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,2,NER-tech.industry-alitissal,,,,,,,"Libyan supplier produces card and passport; independence stated as a goal only",0,
dpi.id--authentication,,,,,,,,,"national PKI planned only; nothing authorised contracted or piloted",0,
dpi.id--digital-id-from-birth,,,,,,,,,"birth registration rates held; no identifier at birth provided for or piloted in these rows",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,NER-dpi.exchange-registers-interoperability-decree|NER-dpi.registry-rnec,,,,,,,"linkage provided for by decree 2026-05-18; no exchange in service",0,
dpi.id--use-by-other-systems,2,NER-dpi.exchange-registers-interoperability-decree,,,,,,,"decree provides a national identifier and interoperability with other systems; no register keyed on it",0,
dpi.pay--governance-role-of-central-bank,3,NER-dpi.pay-pispi,,,,,,,"BCEAO authorises participants on PI-SPI; no consumer-protection or dispute function on record",0,
dpi.pay--g2p-functionality,,,,,,,,,"scholarship payment via Treasury app stated as an intention only",0,
dpi.pay--revenue-collection,3,NER-dpi.pay-nitakiosks,,,,,,,"identity fees paid at payment kiosks; no tax e-payment on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,NER-dpi.pay-banktowallet,,,,,,,"one bank-to-wallet link live; merchant and government acceptance and agents not on record",0,
dpi.pay--consumer-protection,2,NER-dpi.pay-usury,,,,,,,"regional usury ceiling covers lending only; no conduct rules on other dimensions",0,
dpi.registry--population-register,2,NER-dpi.registry-rnp,,,,,,,"provided for in law; described as forthcoming with no enrolment",0,
dpi.registry--civil-register,2,NER-dpi.registry-communecomputerisation|NER-dpi.registry-rnec,,,,,,,"68% of communes computerised on UNICEF's account; national digital register only instituted",0,
dpi.registry--address-register,2,NER-dpi.registry-adressage,,,,,,,"addressing geoportal for Niamey only; no national register",0,
dpi.registry--business-register,2,NER-dpi.registry-rccm,,,,,,,"register held at the Niamey commercial court; dematerialisation under way with no online registration on record",0,
dpi.registry--social-protection-register,3,NER-dpi.registry-rsu,,,,,,,"over 500000 households registered; not nationwide and behind on updates",0,
dpi.registry--electoral-register,2,NER-dpi.registry-feb,,,,,,,"biometric roll established by code; no update since 2023 on record",0,
dpi.registry--tax-register,,,,,,,,,"tax number in use but register computerisation and integrity not described",0,
dpi.registry--land-register,2,NER-dpi.registry-ecadastre,,,,,,,"E-Cadastre steering committee installed; no digital register in service",0,
dpi.mis--health,3,NER-dpi.mis-openclinic,,,,,,,"national health platform named in a hospital-system account; OpenClinic in two hospitals duplicates it",0,
dpi.mis--education,3,NER-dpi.mis-stateduc2,,,,,,,"annual school census and yearbook published; no individual-level records",0,
dpi.mis--social-protection,3,NER-dpi.mis-cfsmis,,,,,,,"safety-net delivery system in service; links to ID and registry not on record",0,
dpi.mis--justice,3,NER-dpi.mis-terrorcase,,,,,,,"case management for the specialised pole only; no e-filing or published decisions",0,
dpi.mis--tax,,,,,,,,,"core systems restored; no electronic filing or payment described",0,
dpi.mis--customs,3,NER-dpi.mis-sydonia|NER-dpi.mis-guce,,,,,,,"SYDONIA World and single window in service; all-post coverage risk management and e-payment not on record",0,
dpi.mis--land,2,NER-dpi.mis-sif,,,,,,,"land information system provided for and being built region by region",0,
dpi.govtech--e-government-services,2,NER-dpi.govtech-servicepublic|NER-dpi.govtech-ebulletin,,,,,,,"procedures portal mostly informational plus a payslip app; no count of transactional services",0,
digital.localgov--ict-infrastructure-for-local-government,3,NER-digital.localgov-mairieconnect|NER-digital.localgov-municipal,,,,,,,"town halls connected under Villages Intelligents; municipal tax platform in two cities only",0,
digital.localgov--digitalisation-of-local-government-records,3,NER-digital.localgov-municipal,,,,,,,"digital tax roll in Niamey and Diffa only",0,
digital.rural--digitalisation-of-rural-health-clinics,3,NER-digital.rural-mhealthgoure,,,,,,,"139 units reporting digitally in Goure district; national coverage not published",0,
digital.rural--digitalisation-of-rural-primary-schools,2,NER-capacity.training-digitallibraries,,,,,,,"tablets delivered to some schools incl. one rural primary; no connection or coverage figures",0,
digital.rural--digitalisation-of-rural-registry-offices,3,NER-dpi.registry-diffa,,,,,,,"four Diffa communes computerised; rest not shown",0,
digital.rural--digitalisation-of-rural-police-stations,2,NER-digital.rural-dstbiometric,,,,,,,"specialised unit equipped; provincial posts announced but not confirmed delivered",0,
tech.ai--use-of-ai-in-government-administration,3,NER-tech.ai-illimi,,,,,,,"Illimi AI tools in use by six public bodies; no inventory or procurement rules",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,NER-tech.ai-illimi,,,,,,,"crisis-anticipation AI tools in use by trained staff; no sectoral output on record",0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"no national model dataset or compute facility and no cited absence",0,
tech.ai--control-of-ai-abuse,3,NER-gov.protect-hapdp,,,,,,,"AI declaration duty in data protection law; administering authority abolished and no enforcement on record",0,
tech.innovate--technology-hubs,3,NER-tech.innovate-cipmen,,,,,,,"CIPMEN incubator with 222 firms incubated; no second city or park on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"agency support named without an instrument grant scheme or law",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,NER-capacity.research-larse,,,,,,,"statistics institute and university research laboratory being formalised; not operational",0,
include.access--citizen-feedback-portals,2,NER-include.access-projectgrm,,,,,,,"project online complaints form in 15 communes; no cases or outcomes on record",0,
include.access--citizen-participation-in-policy,,,,,,,,,"appointed consultative councils only; no open consultation on an instrument on record",0,
include.access--inclusion-of-persons-with-disabilities,2,NER-include.access-disabilitylaw,,,,,,,"Loi 2019-62 in force with no information or ICT provision shown",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"service-access and intentions figures only; registration and documentation not on record",0,
data.statistics--national-strategy-for-development-of-statistics,3,NER-data.statistics-sndsiii,,,,,,,"SNDS III 2022-2026 under implementation and assessed; no costed action plan on record",0,
data.statistics--censuses-and-surveys,2,NER-data.statistics-rgph,,,,,,,"fifth census in preparation; no enumeration date",0,
data.statistics--statistics-from-administrative-data,2,NER-data.statistics-eretes,,,,,,,"administrative data integration planned in the national accounts roadmap",0,
data.open--use-of-open-data,2,NER-data.open-undataplatform,,,,,,,"multisectoral data platform in build; no launch date",0,
data.satellite--meteorological-use-of-satellite-data,3,NER-data.satellite-dmn,,,,,,,"European satellite products served for operational forecasting; no own reception or early-warning products",0,
