indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,SeyID row shows no exchange with the civil register; custody evidence sits in SYC-dpi.registry-population-database,0,
dpi.id--use-by-other-systems,3,SYC-dpi.id-seyid,,,,,,,Driving licence and social protection registers keyed on the national credential; no reconciliation on record,0,
dpi.pay--governance-role-of-central-bank,3,SYC-dpi.pay-nps-emoney-regs,,,,,,,Central bank e-money regulations in force; no national switch or published oversight on record,0,
dpi.pay--g2p-functionality,,,,,,,,,No row shows how government pays individuals; cheque phase-out and 2016 banking rate only,0,
dpi.pay--revenue-collection,3,SYC-dpi.govtech-src-digitalisation,,,,,,,Customs e-payment since 2024 and e-filing basis 2025; no electronic share of revenue published,0,
dpi.pay--b2b-and-b2g-functionality,3,SYC-dpi.pay-fusepay,,,,,,,One licensed B2B payments platform live; no e-procurement or interbank instant payments on record,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SYC-dpi.pay-fusepay-licence,,,,,,,"Licensed provider live since November 2025, licensee's own account; no interoperability on record",0,
dpi.pay--population-uptake,4,SYC-dpi.pay-population-uptake,94,per cent,2016,2016-08-01-finmark-trust-seychelles-financial-literacy-survey-2016,,,Adults banked on a 2016 national survey; no digital-payment use figure for stage 5,0,
dpi.pay--cross-border-functionality,2,SYC-dpi.pay-upi-mou,,,,,,,UPI adoption announced with regulatory preparation; secondary source only,0,
dpi.pay--consumer-protection,3,SYC-gov.legislate-fcpa-2022|SYC-dpi.pay-fcp-enforcement,,,,,,,FCPA 2022 and complaint-handling rules in force; no complaints statistics or redress decisions on record,0,
dpi.registry--population-register,3,SYC-dpi.registry-population-database,,,,,,,Database in service under Civil Status Division; updating from vital events and use by other registers not stated,0,
dpi.registry--civil-register,3,SYC-dpi.id-certexpress,,,,,,,"Birth, marriage and death certificates issued online; coverage and digitisation extent not published",0,
dpi.registry--address-register,2,SYC-dpi.registry-national-addressing,,,,,,,Addressing bill Cabinet-approved April 2026; no register in service on record,0,
dpi.registry--business-register,3,SYC-dpi.registry-registrar-general,,,,,,,Online registration and public search; identifier sharing with tax and beneficial ownership not on record,0,
dpi.registry--social-protection-register,3,SYC-dpi.registry-social-protection,,,,,,,Statutory beneficiary database and ASP Connect live internally; coverage not published,0,
dpi.registry--electoral-register,3,SYC-dpi.registry-electoral|SYC-gov.legislate-elections-act,,,,,,,Register certified annually with public inspection; no published audit or reconciliation for stage 4,0,
dpi.registry--tax-register,2,SYC-dpi.registry-tax,,,,,,,TIN register under 2022 regulations; no TADAT assessment of integrity on record,0,
dpi.registry--land-register,2,SYC-dpi.registry-land,,,,,,,LMAIS tendered November 2024; no award or digital register in service on record,0,
dpi.mis--education,,,,,,,,,Only a four-school pilot is mapped here; the OpenEMIS go-live sits in SYC-dpi.mis-openemis,0,
dpi.mis--social-protection,3,SYC-dpi.registry-social-protection,,,,,,,ASP Connect live since October 2025; payment links and published data not on record,0,
dpi.mis--justice,3,SYC-dpi.govtech-ecms,,,,,,,ECMS live June 2026 for the AG's Office and legal sector; court coverage and published decisions not shown,0,
dpi.mis--tax,,,,,,,,,Only e-invoicing procurement is mapped here; e-filing and e-payment sit in SYC-dpi.govtech-src-digitalisation,0,
dpi.mis--customs,,,,,,,,,Only the e-CO launch is mapped here; no customs management system on record,0,
dpi.mis--land,2,SYC-dpi.registry-land,,,,,,,Land information system tendered 2024; no award or commissioning on record,0,
dpi.govtech--e-government-services,3,SYC-dpi.govtech-monservis|SYC-dpi.govtech-egov-portal,,,,,,,monServis front door with SeyID sign-in; no usage figures or service inventory published,0,
digital.localgov--ict-infrastructure-for-local-government,3,SYC-infra.capacity-egn,,,,,,,District administrations connect to the government network; no local-government programme or coverage published,0,
digital.localgov--digitalisation-of-local-government-records,2,SYC-gov.legislate-civil-status-amendment-2021,,,,,,,Statutory duty to digitise civil registers since 2021; no completion or programme report on record,0,
digital.rural--digitalisation-of-rural-health-clinics,,,,,,,,,Health data capture described as mainly paper-based with EHIS stalled; no facility-level evidence,0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,Only the OpenEMIS go-live is mapped; no school connectivity or device evidence,0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,Only a land-system tender is mapped; no registry-office evidence,0,
digital.rural--digitalisation-of-rural-police-stations,3,SYC-dpi.mis-police-case-management,,,,,,,"Case management deployed across stations, vendor's account; no station count published",0,
tech.ai--use-of-ai-in-government-administration,2,SYC-capacity.training-ai-teacher-coach,,,,,,,AI teacher-coach pilot in six schools under the education ministry; no system in service,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SYC-tech.ai-education-framework,,,,,,,Two World Bank AI pilots in education; framework text not held,0,
tech.ai--control-of-ai-abuse,,,,,,,,,Only a CCTV traffic-enforcement pilot is mapped; no rule or authority on AI harms on record,0,
tech.innovate--technology-hubs,2,SYC-tech.innovate-unisey-uci|SYC-tech.innovate-comfwb-hub,,,,,,,University incubator operating and a hub under construction; no cohorts on record in listed sources,0,
tech.innovate--tech-startup-ecosystem,2,SYC-tech.innovate-seed-capital,,,,,,,Seed capital grant scheme operating; no startup law or strategy on record,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,Only the uncommenced NISTI Act is mapped; no research activity on digital policy on record,0,
include.access--citizen-feedback-portals,,,,,,,,,OGP plan records the e-engagement portal commitment not begun; no cited absence of any channel,0,
include.access--inclusion-of-persons-with-disabilities,1,SYC-include.access-disability,,,,,,,Government stated May 2026 that no accessibility action plan or legislative framework exists,0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"UNHCR 2021: no known refugees, asylum seekers or IDPs; the anchors do not apply",0,
data.statistics--national-strategy-for-development-of-statistics,3,SYC-data.statistics-nsps,,,,,,,NSDS 2023-2027 adopted; mid-term evaluation held but findings unpublished,0,
data.statistics--censuses-and-surveys,3,SYC-data.statistics-censuses,,,,,,,2022 census report published; regular survey programme and public microdata not on record,0,
data.statistics--statistics-from-administrative-data,,,,,,,,,Only an MVI Cabinet decision is mapped; population series from civil records sit in SYC-dpi.registry-population-database,0,
data.open--use-of-open-data,2,SYC-data.open-fims|SYC-data.open-webgis,,,,,,,Public fisheries and map portals with no open licence stated,0,
data.satellite--agricultural-use-of-satellite-data,2,SYC-data.satellite-agriculture,,,,,,,Externally produced vegetation index and a one-off imagery consultancy for UNCCD reporting,0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,Only a COPUOS accession decision is mapped; no meteorological service evidence,0,
