indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.discourse--non-governmental-contribution-to-national-policy,2,TCD-gov.discourse-igf-tchad,,,,,,,National IGF has no consultation mandate; ad hoc workshop input to the data governance strategy only,0,
gov.discourse--open-discussion-of-government-policy,2,TCD-gov.discourse-internet-shutdown-in-lac-province,,,,,,,Lac province internet shutdown since October 2024 with no restoration on record,0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,"Only the financial management system is cited; no digital budget line, fund or budget document on record",0,
infra.connect--national-fibre-backbone,3,TCD-infra.connect-fibre-kilometres-laid-and-masts|TCD-infra.connect-order-to-the-two-mobile,,,,,,,1275 km of backbone deployed; operators not connected; no national reach or open-access terms,0,
infra.connect--internet-exchange-points,2,TCD-infra.connect-tchadix-internet-exchange-point,,,,,,,"TCHADIX operating a year; no traffic, capacity or member count published",0,
infra.connect--satellite-broadband-licensing-and-availability,3,TCD-infra.connect-starlink-operating-licence|TCD-infra.cybersec-order-on-the-conditions-of,,,,,,,Single licensee in service; terminals individually registered with the regulator,0,
infra.store--off-site-backup-capacity,,,,,,,,,National data centre not yet in service and micro-data centres planned; no backup or recovery site on record,0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,Only an equipment handover to the police is cited; core systems' state not on record here,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,TCD-infra.capacity-information-technology-workforce-and-regulator,,,,,,,Public ICT school graduating cohorts; World Bank finds digital skills scarce; no in-house government teams on record,0,
infra.cybersec--national-cybersecurity-readiness,2,TCD-infra.cybersec-national-cybersecurity-strategy,,,,,,,Strategy work launched 2022 with no adopted text,0,
dpi.exchange--national-data-exchange-system,,,,,,,,,Only a planned regional accession cited; the not-held exchange-layer row sits under the interoperability framework,0,
dpi.exchange--use-of-digital-id-in-other-systems,2,TCD-dpi.id-mass-enrolment-and-subscriber-data,,,,,,,Operator partnership signed for ID verification of subscriber data; not shown in service,0,
dpi.exchange--interoperability-of-health-systems,2,TCD-dpi.mis-national-health-management-information-system,,,,,,,DHIS2 national; electronic medical record integration committed; no HIE policy or exchange in service,0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"EMIS decentralised but no exchange with examinations, payroll or ID planned or on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,TCD-dpi.registry-registre-social-unifie,,,,,,,Link of the registry to the ID an unsigned accord in March 2026,0,
dpi.id--robustness-of-system,3,TCD-dpi.id-national-biometric-register,,,,,,,"Biometric register in service since 2020; no assurance level, audit or certification published",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,TCD-dpi.id-national-biometric-register|TCD-dpi.id-national-identification-enrolment-total-and,,,,,,,Agency operates 29 centres on a French supplier's platform; no exit terms or funding model on record,0,
dpi.id--authentication,2,TCD-dpi.id-national-biometric-register,,,,,,,Data sharing with finance ministry and private connection offered; no authentication service shown in use,0,
dpi.id--digital-id-from-birth,2,TCD-include.access-health-facility-integrated-civil-registration|TCD-dpi.registry-child-birth-registration-campaign,,,,,birth-registration campaign first phase ends,2026-12-31,Registration digitised at 97 hospital points and a campaign feeding the biometric register; no number assigned at birth on record,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,TCD-dpi.registry-digital-civil-registration,,,,,,,Civil registration messages routed to the identity agency for validation; no coverage figure,0,
dpi.id--use-by-other-systems,,,,,,,,,Only a private operator partnership cited; no public register keyed on the national ID on record here,0,
dpi.pay--governance-role-of-central-bank,3,TCD-dpi.pay-payment-institution-licence-for-the|TCD-gov.legislate-cemac-payments-regulation,,,,,,,Regional central bank licenses providers and a regional switch operates; no consumer-protection or dispute function on record,0,
dpi.pay--g2p-functionality,,,,,,,,,Only an unsigned framework for mobile payment of public services cited; no G2P stream on record here,0,
dpi.pay--revenue-collection,2,TCD-dpi.pay-exclusive-electronic-state-payment-regime|TCD-dpi.pay-electronic-payment-terminals-delivered,,,,,,,Cash collection banned by circular and terminals delivered; nothing shows them operating; eTAX sits under the tax register,0,
dpi.pay--b2b-and-b2g-functionality,2,TCD-dpi.pay-interoperable-payments-platform-with-an,,,,,,,Interoperable business payments platform announced; no launch,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,TCD-dpi.pay-cashi,,,,,,,Retail payment rails in service; regional QR standard in force with no Chadian deployment,0,
dpi.pay--cross-border-functionality,3,TCD-dpi.pay-regional-interoperable-payment-switch|TCD-dpi.pay-regional-interoperable-qr-code-standard,,,,,,,Regional switch in service under CEMAC rules; no Chad-disaggregated volume; PAPSS connection targeted end-2026,0,
dpi.pay--consumer-protection,2,TCD-dpi.pay-consumer-protection,,,,,,,General consumer law only; no payments conduct rules or redress on record,0,
dpi.registry--population-register,3,TCD-dpi.id-national-identification-enrolment-total-and,,,,,,,Built from ID enrolment with a unique number; not updated from vital events,0,
dpi.registry--civil-register,2,TCD-dpi.registry-digital-civil-registration,,,,,,,Digital civil registration launched; no national coverage figure; 48 per cent of births registered on time in 2024,0,
dpi.registry--address-register,1,TCD-dpi.registry-address-register,,,,,,,"Addressing in N'Djamena only and incomplete; no national register, per a 2026 survey",0,
dpi.registry--business-register,2,TCD-dpi.registry-national-business-register-and-one,,,,,,,Computerised register software deployed to four sites; online creation evidenced only after the as-at,0,
dpi.registry--social-protection-register,3,TCD-dpi.registry-registre-social-unifie,,,,,,,684500 households registered and used by the safety-nets project; ID link not signed,0,
dpi.registry--electoral-register,,,,,,,,,"8.2m electors registered 2024; digital form, public access and revision not on record",0,
dpi.registry--tax-register,2,TCD-dpi.registry-tax-register,,,,,,,Computerised eTAX registration; register incomplete on the IMF's assessment; integrity not assessed,0,
dpi.registry--land-register,3,TCD-dpi.registry-cadastre-state-property-and-land,,,,,,,E-Conservation title system in production since 2023; no national parcel count,0,
dpi.mis--health,,,,,,,,,Rows here show a one-district tool and plans; the national DHIS2 row sits under health interoperability and rural clinics,0,
dpi.mis--education,2,TCD-dpi.mis-education-management-information-system,,,,,,,StatEduc in the higher-education ministry only; nothing on file here for basic education,0,
dpi.mis--social-protection,3,TCD-dpi.registry-registre-social-unifie,,,,,,,Unified registry serves programme targeting; not linked to the ID or payments,0,
dpi.mis--justice,2,TCD-dpi.mis-justice-platform,,,,,,,Judicial exchange platform presented and piloting; no go-live or court coverage,0,
dpi.mis--tax,2,TCD-dpi.pay-standardised-electronic-invoice,,,,,,,Online filing mandatory from 2024 and e-invoicing launched; electronic payment not shown in these rows,0,
dpi.mis--customs,2,TCD-dpi.exchange-cemac-transit-interoperability,,,,,,,SYDONIA World in use with interconnection being prepared; coverage of posts not on record,0,
dpi.mis--land,3,TCD-dpi.registry-cadastre-state-property-and-land,,,,,,,Registration system in production; land information system being built,0,
dpi.govtech--e-government-services,,,,,,,,,Only planned platforms cited here; online tax and ombudsman services sit under other rows,0,
digital.localgov--ict-infrastructure-for-local-government,2,TCD-digital.localgov-local-government-digital-services-beyond,,,,,,,Equipment and satellite kits delivered to provincial councils and communes; no services running,0,
digital.localgov--digitalisation-of-local-government-records,2,TCD-digital.localgov-civil-registry-interoperability-with-the,,,,,,,Municipal civil-registry interoperability work under way with the identity agency,0,
digital.rural--digitalisation-of-rural-health-clinics,3,TCD-dpi.mis-national-health-management-information-system,,,,,,,96.4 per cent of districts enter DHIS2 data directly; facility share not published,0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,"Equipment delivered to provincial delegations, not schools; no school connectivity on record",0,
digital.rural--digitalisation-of-rural-police-stations,2,TCD-dpi.mis-police-credop,,,,,,,National police data centre inaugurated; no station outside the capital named,0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,An AI directorate created; no AI system authorised or piloted in administration on record,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,TCD-tech.ai-deployed-or-piloted-artificial-intelligence,,,,,,,Two partner-run health pilots; no state-operated production system,0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"AI directorate only; no model, dataset or compute facility planned or in service by the as-at",0,
tech.ai--control-of-ai-abuse,,,,,,,,,Nothing here addresses AI harms; the security agency's 2026 remit over AI systems sits under the data-protection rows,0,
tech.innovate--technology-hubs,2,TCD-tech.innovate-start-up-statute-innovation-fund,,,,,,,State innovation centre launched October 2025; no cohort or tenant count,0,
tech.innovate--tech-startup-ecosystem,2,TCD-tech.innovate-start-up-statute-innovation-fund,,,,,,,Youth fund and a project challenge opened; no startup statute or strategy,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,TCD-tech.ai-dgia,,,,,,,First national AI scientific days held; research lab created only after the as-at,0,
include.access--citizen-feedback-portals,2,TCD-include.access-citizen-feedback,,,,,,,Ombudsman complaints website launched; no case volume or handling record,0,
include.access--citizen-participation-in-policy,,,,,,,,,Only a strategy in development cited; no open consultation on record here,0,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,"Project targets and enrolments only; no accessibility law, policy or bill on record",0,
include.access--inclusion-of-refugees-and-idps,2,TCD-include.access-refugee-biometric-identification,,,,,,,Refugee ID pilot in the capital with over 4000 numbers issued,0,
data.statistics--national-strategy-for-development-of-statistics,3,TCD-data.statistics-snds-2021-2025,,,,,,,SNDS 2021-2025 adopted by decree; period ended 2025 with no successor held,0,
data.statistics--censuses-and-surveys,2,TCD-data.statistics-third-general-population-and-housing,,,,,close of main census enumeration,2026-08-06,Third census enumeration under way at the as-at; no results,0,
data.statistics--statistics-from-administrative-data,,,,,,,,,Institute portals listed; no product compiled from administrative registers cited here,0,
data.open--use-of-open-data,2,TCD-data.open-open-government-data-portal-or,,,,,,,Portals publish with no open licence and restrictive reuse terms,0,
data.satellite--agricultural-use-of-satellite-data,2,TCD-data.satellite-agriculture,,,,,,,Donor-run satellite crop monitoring; national microsatellite only a roadmap,0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,Only a space cooperation memorandum; no satellite data stream for the met service on record,0,
