indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.cybersec--national-cybersecurity-readiness,2,NGA-infra.cybersec-npf-nccc|NGA-infra.cybersec-cnii-order-2024,,,,,,,"Police cybercrime centre and CNII order operating; national strategy and law not on record in these rows",0,
dpi.exchange--national-data-exchange-system,3,NGA-dpi.exchange-ngdx,,,,,,,"NGDX in production behind the service portal; scale, access conditions and lawful basis not on record",0,
dpi.exchange--interoperability-of-education-systems,2,NGA-dpi.exchange-dnemis|NGA-dpi.registry-learner-id,,,,,,,"Learner-ID link to NIN announced on X only, a schema linkage still in development; no exchange in service on record",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Rows show a multipurpose card, cooperative ID and border systems; who operates and maintains the ID platform is not on record",0,
dpi.id--authentication,3,NGA-dpi.id-ninauth|NGA-dpi.id-root-ca|NGA-dpi.id-vpass,,,,,,,"NINAuth, root CA and V-Pass in service; usage not on record; e-signature regulator unresolved",0,
dpi.id--digital-id-from-birth,2,NGA-dpi.registry-vitalreg,,,,,,,"Birth-to-ID linkage piloted in Gombe; newborn registration needs a parent NIN; assignment at birth not on record",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,NGA-dpi.registry-vitalreg|NGA-dpi.registry-ecrvs,,,,,,,"Linkage piloted in Gombe; health-facility layer not live; no exchange in service on record",0,
dpi.id--use-by-other-systems,3,NGA-dpi.registry-learner-id,,,,,,,"Learner IDs linked to NIN; farmer and credit registers only planned; main registers not keyed on record",0,
dpi.pay--governance-role-of-central-bank,3,NGA-dpi.pay-concentration-caps|NGA-dpi.pay-fx-tracker,,,,,,,"CBN oversight of licensed institutions in force; switch oversight and consumer-protection function not on record here",0,
dpi.pay--revenue-collection,3,NGA-dpi.govtech-tmras,,,,,,,"Electronic deduction of VAT, WHT and stamp duty on vendor payments; electronic share and customs e-payment not published",0,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,"Open banking, card acquiring and embedded insurance only; no e-procurement or business payment service on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,NGA-dpi.pay-instant-payments|NGA-dpi.pay-nps,,,,,,,"Interbank instant payments at scale; merchant and government acceptance and agent networks not on record",0,
dpi.pay--cross-border-functionality,4,NGA-dpi.pay-papss,,,,,,,"PAPSS in service with CBN circulars and a published volume; single payments area not on record",0,
dpi.pay--consumer-protection,3,NGA-dpi.pay-deon,,,,,,,"DEON digital-lending rules in force and enforced; no redress body operating on record",0,
dpi.registry--civil-register,3,NGA-dpi.registry-ecrvs,,,,,,,"Digital registration nationwide from 2026-07-01; health-facility layer not live; historic records and rising coverage not on record",0,
dpi.registry--address-register,2,NGA-dpi.registry-national-digitised-addressing-system|NGA-dpi.registry-lagos-addressing,,,,,,,"Addressing framework ratified and postcode launch planned; Lagos pilot only; no address register in service",0,
dpi.registry--electoral-register,,,,,,,,,"Only the biometric accreditation devices mapped; the register itself and public access to it not on record",0,
dpi.mis--education,2,NGA-dpi.mis-national-emis-policy|NGA-dpi.registry-learner-id,,,,,,,"EMIS policy of 2021 and learner IDs issued; no EMIS census publication on record",0,
dpi.mis--justice,3,NGA-dpi.govtech-supreme-court,,,,,,,"Mandatory e-filing at the Supreme Court on the national case system; other courts and published decisions not on record",0,
dpi.mis--tax,,,,,,,,,"Rows show tax statutes and virtual-asset and creator withholding rules; electronic filing and payment availability not on record here",0,
dpi.mis--customs,2,NGA-dpi.govtech-ncs-modernisation-project|NGA-dpi.govtech-ects,,,,,,,"Customs platform under concession and cargo tracking in pilot; automated system at main ports not on record",0,
dpi.govtech--e-government-services,2,NGA-dpi.govtech-gsp|NGA-dpi.govtech-services-gov-ng,,,,,,,"services.gov.ng live from 2026-08-18 but no service count or usage published; SSO portal in pilot",0,
digital.localgov--ict-infrastructure-for-local-government,2,NGA-infra.connect-ogdeip,,,,,,,"One state fibre ring contracted; completion not on record; state platforms are not local-government infrastructure",0,
digital.rural--digitalisation-of-rural-health-clinics,3,NGA-digital.rural-vaccinestock,,,,,,,"Digital vaccine-stock reporting at 13,634 facilities, one function digital; HMIS-linked records and coverage share not on record",0,
digital.rural--digitalisation-of-rural-registry-offices,3,NGA-dpi.registry-ecrvs|NGA-dpi.registry-vitalreg,,,,,,,"4,011 centres digital against about 8,000 targeted; health-facility layer not live",0,
tech.ai--use-of-ai-in-government-administration,3,NGA-dpi.govtech-service-wise-gpt|NGA-dpi.govtech-govguide,,,,,,,"Civil-service GPT and GovGuide chatbot in service; no inventory or AI procurement rules",0,
tech.ai--development-of-national-regional-ai-systems,3,NGA-tech.ai-n-atlas,,,,,,,"N-ATLAS multilingual model released; compute and funded programme not on record",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"Rows show surveillance systems only; no rule or authority addressing AI harms on record",0,
tech.innovate--technology-hubs,3,NGA-tech.innovate-itana,,,,,,,"Itana digital free zone licensed; Enugu park never activated and leased to the state; outputs not on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"Rows show private raises and a vendor credit scheme; no startup law, strategy or public support instrument on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,"Rows show accelerators and a vendor AI academy; no research institution on digital policy on record",0,
include.access--citizen-participation-in-policy,2,NGA-include.access-ogpnapiv,,,,,,,"OGP action plan IV co-created; no standing consultation procedure on digital instruments on record",0,
include.access--inclusion-of-persons-with-disabilities,3,NGA-include.access-government-website-accessibility,,,,,,,"Website guidelines requiring WCAG in force; audit found none of eight public sites accessible; web standards toolkit unpublished",0,
