indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,Rows hold only a cabinet-approved incident team and training; no core system state on record,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,NAM-infra.capacity-prime-ministers-office-information-technology-division,,,,,,,OPM IT division states in-house systems development and maintenance; no systematic programme on record,0,
infra.cybersec--national-cybersecurity-readiness,2,NAM-infra.cybersec-computer-security-incident-response-team|NAM-infra.cybersec-cybersecurity-landscape-report-2025,,,,,,,CSIRT operating and reporting; no cybersecurity law in force on its own account,0,
dpi.exchange--national-data-exchange-system,3,NAM-dpi.exchange-governmental-interoperability-solution,,,,,,,Nam-X in service since 2014; no conditions of access or usage published,0,
dpi.exchange--use-of-digital-id-in-other-systems,3,NAM-dpi.exchange-civil-registration-social-protection-integration|NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,Social protection verifies against the population register; no verification service to other sectors on record,0,
dpi.exchange--interoperability-of-health-systems,2,NAM-dpi.mis-successor-electronic-health-strategy,,,,,,,Digital health policy launched 2026; no exchange between systems in service on record,0,
dpi.exchange--interoperability-of-education-systems,2,NAM-dpi.exchange-education-assessment-integration,,,,,,,Examination-EMIS interface architecture set out; no live integration stated,0,
dpi.exchange--interoperability-of-social-protection-systems,3,NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,Beneficiary registry linked to the population register; payment and other-sector links not shown as in service,0,
dpi.id--robustness-of-system,3,NAM-dpi.id-randomly-generated-identity-number|NAM-dpi.id-electronic-identity-card,,,,,,,Existing ID with national numbers in service; e-ID card not yet issued and no assurance level or audit,0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,Rows hold fees and a driving licence only; operator and supplier arrangements not on record,0,
dpi.id--authentication,2,NAM-dpi.id-electronic-identity-pilot,,,,,,,e-ID with authentication piloted at Otjimbingwe; no authentication service live at the as-at date,0,
dpi.id--digital-id-from-birth,4,NAM-dpi.id-unique-identity-number-at-birth|NAM-dpi.registry-birth-registration-in-health-facilities,,,,,,,Number assigned on e-birth notification since 2016-18; near-99 per cent coverage on the minister's claim,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,NAM-dpi.id-unique-identity-number-at-birth,,,,,,,Births feed one person profile; reconciliation across vital events not reported,0,
dpi.id--use-by-other-systems,3,NAM-dpi.exchange-civil-registration-social-protection-integration|NAM-dpi.registry-grants-suspended-register-verification,,,,,,,Social grants verified against the population register; electoral and tax keying not on record,0,
dpi.pay--governance-role-of-central-bank,3,NAM-dpi.pay-payment-system-management-act-14,,,,,,,Oversight mandate in force; licensing moving to the central bank; consumer or dispute function not on record,0,
dpi.pay--g2p-functionality,3,NAM-dpi.pay-instant-payment-government-to-person,,,,,,,One grant category paid through one bank on the instant payment platform from June 2026,0,
dpi.pay--revenue-collection,2,NAM-dpi.govtech-integrated-tax-administration-system|NAM-dpi.registry-registered-taxpayers,,,,,,,E-filing in service with 575136 e-filers; electronic payment of taxes not on record,0,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,Open banking guidance only; no e-procurement or business payment platform on record,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,NAM-dpi.pay-instant-payment-solution,,,,,,,"Wallets and bank apps in service; cross-provider interoperability a design property, not measured",0,
dpi.pay--cross-border-functionality,2,NAM-dpi.pay-regional-instant-cross-border-scheme,,,,,,,Regional scheme agreement signed March 2026 for phased rollout; PAPSS participation not confirmed,0,
dpi.pay--consumer-protection,2,NAM-dpi.pay-fees-and-charges-determination-psd-10,,,,,,,Fees and charges determination only; other dimensions and a redress body not on record,0,
dpi.registry--population-register,3,NAM-dpi.registry-population-registration-system,,,,,,,Register operating; updating from vital events not shown in this row,0,
dpi.registry--civil-register,,,,,,,,,Only a department budget line held; no digital civil register state on record,0,
dpi.registry--address-register,,,,,,,,,Postal codes regrouped for sorting only; national addressing system named as an objective with no project,0,
dpi.registry--business-register,3,NAM-dpi.registry-business-intellectual-property-online-registration,,,,,,,Online registration services offered; unique identifier sharing and beneficial ownership still in a draft bill,0,
dpi.registry--social-protection-register,3,NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,Registry in use and linked to the population register; coverage not published,0,
dpi.registry--electoral-register,,,,,,,,,1467604 voters registered 2024; whether the roll is digital with public access is not on record,0,
dpi.registry--tax-register,3,NAM-dpi.registry-trader-identification-number|NAM-dpi.registry-registered-taxpayers,,,,,,,Customs and tax registers linked by the TIN; no integrity assessment or single database on record,0,
dpi.registry--land-register,3,NAM-dpi.mis-land-administration-systems,,,,,,,Land ministry names land information and tenure systems in 2018; national coverage not on record,0,
dpi.mis--health,2,NAM-dpi.mis-ehealth-network-rollout,,,,,,,E-health network at every hospital; a national HMIS with district reporting not on record,0,
dpi.mis--education,3,NAM-dpi.mis-education-management-information-system,,,,,,,Annual education census published to 2023; individual-level records not on record,0,
dpi.mis--social-protection,3,NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,Social assistance system in use linked to the population register; payment linkage not shown,0,
dpi.mis--justice,2,NAM-dpi.mis-court-case-management-systems,,,,,,,Case system live in legal aid and being extended to the Master of the High Court; no court tier on record,0,
dpi.mis--tax,2,NAM-dpi.govtech-integrated-tax-administration-system,,,,,,,Online filing in service; electronic payment not on record so the lower TADAT score cannot exceed D,0,
dpi.mis--customs,3,NAM-dpi.mis-customs-management-system,,,,,,,"Automated customs platform with risk lanes; coverage of posts, e-payment and single window not on record",0,
dpi.mis--land,3,NAM-dpi.mis-land-administration-systems,,,,,,,Several land systems in service; national linkage to tax not on record,0,
dpi.govtech--e-government-services,2,NAM-dpi.govtech-natis-computerised-licence-testing,,,,,,,Book-and-pay testing live at one of 43 centres; tens of transactional services not on record here,0,
digital.localgov--ict-infrastructure-for-local-government,2,NAM-digital.localgov-windhoek-people-centred-smart-city,,,,,,,Windhoek alone holds its own fibre network and a smart-city strategy; no national programme,0,
digital.localgov--digitalisation-of-local-government-records,3,NAM-digital.localgov-municipal-digital-job-card,,,,,,,Digital job-card records in four town councils; paper elsewhere,0,
digital.rural--digitalisation-of-rural-health-clinics,2,NAM-dpi.mis-ehealth-network-rollout,,,,,,,Network at 23 health centres and 18 clinics; digital reporting from rural facilities not on record,0,
digital.rural--digitalisation-of-rural-primary-schools,3,NAM-include.divides-schools-health-facilities-without-adequate,,,,,,,65.4 per cent of schools connected in 2023 on a research council account; device shares not on record,0,
digital.rural--digitalisation-of-rural-registry-offices,3,NAM-dpi.registry-birth-registration-in-health-facilities,,,,,,,E-notification at 153 facilities on the minister's account; share of rural offices not published,0,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,Police ICT programme covers radios only; no station-level records system on record,0,
tech.ai--use-of-ai-in-government-administration,2,NAM-tech.ai-consumer-complaints-ai-service,,,,,,,Donor-funded AI support pilot at the central bank and regulator; not in regular service,0,
tech.ai--development-of-national-regional-ai-systems,2,NAM-gov.regional-pan-african-language-artificial-intelligence,,,,,,,"Backing a pan-African language initiative; no Namibian funding, dataset or deliverable",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"Deepfakes met with warnings only; no guideline, rule or authority on AI harms on record",0,
tech.innovate--technology-hubs,,,,,,,,,Only a proposed AI research institute held; no technology hub or park on record here,0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,Cabinet authorised a US$20m venture fund with no manager or opening; no startup law or strategy,0,
capacity.training--dt-related-training-in-secondary-education,5,NAM-capacity.literacy-information-communication-school-syllabus,,,,,,,Information and Communication compulsory Grades 4-12 with a digital literacy theme; school internet share on the reference figure,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,NAM-capacity.research-unesco-chairs,,,,,,,UNESCO chairs including secure computing held; no funded digital policy programme or publications on record,0,
include.access--citizen-feedback-portals,3,NAM-include.access-ombudsman-complaint-intake,,,,,,,Ombudsman takes complaints online into an electronic case system; no national channel,0,
include.access--citizen-participation-in-policy,,,,,,,,,Only an e-ID awareness campaign held; no consultation on an instrument on record here,0,
include.access--inclusion-of-persons-with-disabilities,3,NAM-include.access-national-disability-policy,,,,,,,Disability policy in operation commits to accessible ICT; no standard or implementation on record,0,
include.access--inclusion-of-refugees-and-idps,3,NAM-dpi.id-identity-card-refugees,,,,,,,Refugee ID cards issued since 2024; access to digital services not provided for in law,0,
data.statistics--national-strategy-for-development-of-statistics,3,NAM-data.statistics-strategy-development-statistics,,,,,,,NSDS 2023/24-2026/27 costed at N$59m; no funding secured or monitoring report on record,0,
data.statistics--censuses-and-surveys,3,NAM-data.statistics-2023-population-housing-census,,,,,,,2023 digital census enumerated; public microdata and a regular survey programme not on record,0,
data.statistics--statistics-from-administrative-data,,,,,,,,,Rows hold an SDDS subscription and an awareness day; no administrative-data product or plan on record,0,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,Ground station receives remote-sensing data; no agricultural use of it on record,0,
data.satellite--meteorological-use-of-satellite-data,3,NAM-data.satellite-satellite-precipitation-product,,,,,,,Satellite precipitation used in the hydrological bulletin; WIGOS or GBON not on record,0,
