indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.connect--national-fibre-backbone,3,GNQ-gov.policy-fibre-backbone,,,,,,,Four rings on the state operator's network; no open-access terms or length figure,0,
infra.connect--international-internet-bandwidth,4,GNQ-infra.connect-ceiba|GNQ-infra.connect-ace|GNQ-infra.connect-gabonaccords,3,routes,2026,2026-05-06-gitge-anfitrion-consorcio-ace-reg,,,"At least three routes named in service (Ceiba, ACE, the Gabon land link), each on its own source; a floor, not a stated total (CC)",0,
infra.connect--internet-exchange-points,2,GNQ-infra.connect-ixp,,,,,,,At construction stage since 2017; no launch or members on record,0,
infra.connect--satellite-broadband-licensing-and-availability,2,GNQ-infra.connect-starlink,,,,,,,Temporary offshore authorisation July 2026; service confirmation post-dates the as-at,0,
infra.store--off-site-backup-capacity,2,GNQ-infra.store-backup-site,,,,,,,Backup site works tendered; nothing in service,0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,GITGE maturity scores only; core systems' platforms and status not shown,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,GNQ-infra.capacity-in-house,,,,,,,In-house maintenance and technician training planned; no in-house system work on record,0,
infra.cybersec--national-cybersecurity-readiness,2,GNQ-infra.cybersec-ancic,,,,,,,ANCIC created by Ley 7/2024 with no operating record; no strategy adopted,0,
dpi.exchange--national-data-exchange-system,1,GNQ-dpi.exchange-interop,,,,,,,World Bank diagnostic finds no interoperability framework; no exchange platform on record,0,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,DIP issuance on record but no system using it shown; no cited absence,0,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,DHIS2 pilot and malaria eLMIS are single systems; no exchange between systems on record,0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,Portal and school census held; no exchange between education systems stated,0,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,Benefits paid to bank accounts but no registry or data link stated; law names no MIS,0,
dpi.id--robustness-of-system,,,,,,,,,Only the CEMAC passport row; no national ID system evidence mapped,0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,Passport and registry-law rows say nothing of who builds or operates the ID platform,0,
dpi.id--authentication,,,,,,,,,DIP issuance only; no authentication service or cited absence,0,
dpi.id--digital-id-from-birth,,,,,,,,,SIREC registers births; no identifier assigned at birth shown,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,No link between SIREC and the DIP stated; no cited absence,0,
dpi.id--use-by-other-systems,,,,,,,,,Tax-number recoding decree post-dates the as-at; no register keyed on the DIP,0,
dpi.pay--governance-role-of-central-bank,,,,,,,,,Row covers an absent mobile-money licence; central bank mandate not shown,0,
dpi.pay--g2p-functionality,3,GNQ-dpi.exchange-social-protection-interop,,,,,,,Social benefits paid only into bank accounts; no counts or other streams shown,0,
dpi.pay--revenue-collection,2,GNQ-dpi.pay-treasury-card-payments,,,,,,,Card payment piloted at Treasury windows; 1 January launch unconfirmed,0,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,ATM plan and business window only; no e-procurement or business payment platform,0,
dpi.pay--p2p-p2g-and-p2b-functionality,,,,,,,,,ATM and point-of-sale plan only; no retail digital payment service mapped,0,
dpi.pay--cross-border-functionality,3,GNQ-dpi.pay-gimacpay,,,,,,,GIMACPAY regional switch live across CEMAC; no national participation or corridor volume,0,
dpi.pay--consumer-protection,,,,,,,,,Redress by executive intervention; no rules or cited absence of rules,0,
dpi.registry--population-register,,,,,,,,,Birth registration and census rows; no population register on record,0,
dpi.registry--civil-register,,,,,,,,,No digitisation milestone held; IIAG score is a composite,0,
dpi.registry--address-register,1,GNQ-dpi.registry-address,,,,,,,Minister told parliament no street coding exists (March 2026),0,
dpi.registry--business-register,2,GNQ-dpi.registry-business-window,,,,,,,One-stop window in Malabo and two provincial capitals; online registration not shown,0,
dpi.registry--social-protection-register,,,,,,,,,Social protection law names no registry; no cited absence,0,
dpi.registry--electoral-register,,,,,,,,,Decree orders a periodic census; register form and maintenance not on record,0,
dpi.registry--tax-register,,,,,,,,,SIGREF registration module not delivered; current register form not stated,0,
dpi.registry--land-register,2,GNQ-dpi.registry-land-register|GNQ-gov.legislate-cadastre-law,,,,,,,Cadastral census begun at Bata June 2026 under the 2025 law,0,
dpi.mis--health,2,GNQ-dpi.mis-dhis2,,,,,,,Malaria logistics system on Bioko only; no national HMIS on record,0,
dpi.mis--education,3,GNQ-dpi.mis-education,,,,,,,Annual yearbooks and a national school census; individual records not shown,0,
dpi.mis--social-protection,,,,,,,,,Social protection law names no MIS; no system described,0,
dpi.mis--justice,,,,,,,,,Digitisation in an action plan with a pledge; no system procured or piloted,0,
dpi.mis--tax,2,GNQ-dpi.mis-tax,,,,,,,SIGREF past its contracted date and not delivered; e-filing unavailable on the rows,0,
dpi.mis--land,,,,,,,,,Cadastral census under way; no land information system on record,0,
dpi.govtech--e-government-services,2,GNQ-dpi.govtech-cnedoge|GNQ-dpi.govtech-sigob,,,,,,,Online appointment booking and procedure tracking only; no transactional services at scale,0,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,National document agency offices in towns; no local-government ICT on record,0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,No local government records system on record,0,
digital.rural--digitalisation-of-rural-health-clinics,2,GNQ-dpi.exchange-health-interop,,,,,,,Health data platform piloted in two districts; national rollout planned for 2026,0,
digital.rural--digitalisation-of-rural-primary-schools,2,GNQ-digital.rural-school-ict,,,,,,,Computers delivered to one mainland centre; no school-connectivity programme or shares,0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,Identity document drives only; civil registry offices not described,0,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,Surveillance loan only; no police station systems on record,0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,AI bots planned for the state operator; nothing in public administration,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,Advocacy at the UN only; no sectoral AI tool or cited absence,0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,AI secretariat and directorate appointed; no model dataset or compute on record,0,
tech.ai--control-of-ai-abuse,,,,,,,,,Ley 7/2024 provisions on AI harms not shown; full text not held,0,
tech.innovate--technology-hubs,,,,,,,,,A forum only; no hub or park on record,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,GNQ-capacity.research-publicadmin,,,,,,,One doctoral study presented at a forum; no funded programme,0,
include.access--citizen-feedback-portals,1,GNQ-include.access-citizen-channels,,,,,,,No standing complaints platform exists; redress by executive intervention,0,
include.access--citizen-participation-in-policy,,,,,,,,,Observatory created by decree never convened; no consultation on record,0,
include.access--inclusion-of-persons-with-disabilities,1,GNQ-include.access-disability,,,,,,,State's own UPR report names no disability statute; a 2022 national agenda only,0,
data.statistics--national-strategy-for-development-of-statistics,3,GNQ-data.statistics-ende,,,,,,,ENDE 2022-2026 adopted and reviewed by committee; no costed plan or funding on record,0,
data.statistics--censuses-and-surveys,2,GNQ-data.statistics-census,,,,,,,Census decreed and preparation validated; no enumeration date fixed,0,
data.statistics--statistics-from-administrative-data,3,GNQ-data.statistics-administrative,,,,,,,National yearbook and vital events reports from administrative sources; no quality framework,0,
data.open--use-of-open-data,,,,,,,,,EITI data collection only; no publication of data for reuse shown,0,
data.satellite--agricultural-use-of-satellite-data,2,GNQ-data.satellite-forest,,,,,,,Forest reference level and a regional deforestation study; no agricultural service,0,
data.satellite--meteorological-use-of-satellite-data,2,GNQ-data.satellite-meteorology,,,,,,,Regional satellite feed received for aviation; forecasting use by a national service not shown,0,
