indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.mis--justice,,,,,,,,,"Law 8/2024 on electronic proceedings in force; no court case-management system on record",0,
dpi.mis--tax,2,MOZ-dpi.govtech-online-tax-clearance-certificate,,,,,,,"taxpayer portal on record; no electronic filing or payment of core taxes shown",0,
dpi.mis--land,3,MOZ-dpi.registry-land-cadastre-land-use-right,,,,,,,"SiGIT in service for land-use right registration; valuation and tax links not on record",0,
dpi.govtech--e-government-services,3,MOZ-dpi.govtech-portal-do-utente-srn|MOZ-dpi.govtech-one-stop-service-desks-electronic,,,,,,,"registries portal carries transactional services; no single gateway or usage published",0,
digital.localgov--ict-infrastructure-for-local-government,2,MOZ-digital.localgov-govnet-district-expansion,,,,,,,"EUR 7.1m commitment to extend GovNet to 20 districts; no connections on record",0,
digital.localgov--digitalisation-of-local-government-records,3,MOZ-digital.localgov-municipal-revenue-property-tax-management,,,,,,,"property-tax systems in Maputo; no national rollout on record",0,
digital.rural--digitalisation-of-rural-health-clinics,2,MOZ-digital.rural-health-unit-digitisation-programme,,,,,,,"funding assured for 63 units; no units digitised or rural share on record",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"e-SIRCEV mapped; nothing on rural registry offices",0,
digital.rural--digitalisation-of-rural-police-stations,2,MOZ-dpi.mis-infoviolencia,,,,,,,"GBV case platform at police stations; no provincial or district posts named",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"advisory commission and draft strategy only; no AI system in administration on record",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"ITU sandbox participation without scope or output; no sectoral AI tool on record",0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"WAICO membership and ITU sandbox only; no model dataset or compute on record",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"advisory AI commission only; no rule, draft law or authority with powers over AI harms",0,
tech.innovate--technology-hubs,2,MOZ-tech.innovate-regulator-incubator-network,,,,,,,"regulator incubator expansion planned; parks company dissolved; no cohorts on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"only the Global Innovation Index rank is mapped; no startup instrument on record",0,
include.access--citizen-feedback-portals,2,MOZ-gov.protect-personal-data-breach-reporting-platform,,,,,,,"breach reporting platform piloted for one purpose; no volumes; grievance portal offline",0,
include.access--citizen-participation-in-policy,2,MOZ-include.access-social-security-regulation-consultation,,,,,,,"nationwide consultation on one regulation in March 2026; no published outcome",0,
include.access--inclusion-of-persons-with-disabilities,3,MOZ-include.access-disability-rights-law-10-2024,,,,,,,"Law 10/2024 covers accessible information; no standard or audit on record",0,
include.access--inclusion-of-refugees-and-idps,2,MOZ-include.access-cabo-delgado-documentation-partnership,,,,,,,"donor documentation partnership for 2026-2028 signed; no completed registration on record",0,
include.divides--bridging-of-digital-divides,,,,,,,,,"regulator's ICT penetration about 80% urban against 20% rural (2025) is not internet use",0,
data.statistics--national-strategy-for-development-of-statistics,2,MOZ-data.statistics-updated-statistical-strategy,,,,,,,"updated strategy named in preparation by a World Bank diagnostic",0,
data.statistics--censuses-and-surveys,2,MOZ-data.statistics-fifth-general-population-housing-census,,,,,,,"2027 census in preparation with pilot training; no enumeration",0,
data.open--use-of-open-data,,,,,,,,,"only an electoral information-access memorandum is mapped; no data publication on record",0,
data.satellite--agricultural-use-of-satellite-data,3,MOZ-data.satellite-irrigation-performance-tool,,,,,,,"satellite irrigation tool handed to the irrigation institute for one scheme; no usage figure",0,
