indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.legislate--ai-legislation-regulations,2,NGA-tech.ai-bill,,,,,,,"Risk-based AI regime only in an unpassed bill; no AI rule with legal effect",0,
gov.legislate--e-commerce-legislation,,,,,,,,,"Rows show consumer-protection enforcement and platform bills; no electronic-transactions law or bill on record",0,
gov.legislate--statistics-legislation,3,NGA-gov.legislate-statistics-act-2007,,,,,,,"2007 Act in force; independence and confidentiality provisions not read; replacement bill pending",0,
gov.legislate--access-to-information-legislation,3,NGA-gov.legislate-freedom-of-information-act-2011|NGA-gov.legislate-foicaselaw,,,,,,,"FOI Act 2011 in force with court decisions; oversight mechanism and proactive-disclosure practice not on record",0,
gov.protect--data-protection-authority,3,NGA-gov.protect-ndpc-enforcement|NGA-gov.protect-multichoice,,,,,,,"NDPC enforcing with fines; under ministerial control and budget funding not on record, so not independent by statute",0,
gov.protect--national-data-protection-readiness,3,NGA-gov.legislate-inec-suit|NGA-gov.protect-ncc-mou,,,,,,,"Law in force shown only through a suit and regulator MoU; Guidelines practices not on record",0,
gov.regional--regional-policy-collaboration,3,NGA-gov.regional-abuja-declaration|NGA-gov.regional-nigeria-benin-cameroon-customs-committee,,,,,,,"Hosted ATU CPL-26 adopting the Abuja Declaration; no regional guidelines domesticated on record",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"Only an ECOWAS identity card on record; no REC cyberlaw instrument referenced or domesticated",0,
gov.regional--shared-regional-infrastructure,2,NGA-infra.connect-gnq-cable|NGA-dpi.exchange-adapt,,,,,,,"Equatorial Guinea cable agreement and ADAPT pilot not yet in service",0,
gov.regional--cross-border-data-transfers,,,,,,,,,"Rows show CBPR membership and US health data-sharing agreements; statutory transfer provisions not on record here",0,
gov.standards--national-interoperability-standards,3,NGA-dpi.exchange-ngea,,,,,,,"Enterprise architecture handed to NITDA and piloted at four agencies; no mandate or conformance on record",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"ISO 20022 and ICAO PKD adopted in practice; ISO membership and national adoption not on record",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,"Rows show tariff and excise changes only; no budget line or fund for digital transformation on record",0,
infra.connect--national-fibre-backbone,3,NGA-infra.connect-nictib|NGA-infra.connect-national-backbone-length,,,,,,,"State carrier fibre in 28 states; financier states no national backbone; no open-access terms on record",0,
infra.connect--international-internet-bandwidth,3,NGA-infra.connect-national-broadband-plan-2020-2025|NGA-infra.connect-2africabreakout,6,routes,2020,2020-03-01-nigerian-national-broadband-plan-2020-2025,,,"Six cables all landing at Lagos, the sole breakout; Kwa Ibo second breakout announced, not in service",0,
infra.connect--internet-exchange-points,3,NGA-infra.connect-ixpn,,,,,,,"IXPN above 1 Tbps at one date; growth series and second exchange not on record",0,
infra.connect--satellite-broadband-licensing-and-availability,3,NGA-infra.connect-starlink,,,,,,,"Starlink licensed and in service; blanket terminal licensing and published NGSO fees not on record",0,
infra.store--off-site-backup-capacity,3,NGA-infra.store-galaxy-backbone-kano,,,,,,,"Kano Tier IV DR site backs up Abuja centre; continuity plan or failover test not on record",0,
infra.capacity--robustness-of-government-hardware-and-software,2,NGA-dpi.govtech-ippis,,,,,,,"Payroll newly migrated to a local platform; finance, revenue and network systems not on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,"Only a telecom vandalism row mapped; no evidence on in-house government systems capacity",0,
infra.cybersec--national-cybersecurity-readiness,2,NGA-infra.cybersec-npf-nccc|NGA-infra.cybersec-cnii-order-2024,,,,,,,"Police cybercrime centre and CNII order operating; national strategy and law not on record in these rows",0,
dpi.exchange--national-data-exchange-system,3,NGA-dpi.exchange-ngdx,,,,,,,"NGDX in production behind the service portal; scale, access conditions and lawful basis not on record",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,NGA-dpi.id-nhia,,,,,,,"NIN tied to health insurance records; cross-sector verification usage not published",0,
dpi.exchange--interoperability-of-health-systems,3,NGA-dpi.exchange-ndha|NGA-dpi.exchange-national-health-information-exchange,,,,,,,"Architecture endorsed and HIE live on the minister's figures; national standards applied across systems not on record",0,
dpi.exchange--interoperability-of-education-systems,2,NGA-dpi.exchange-dnemis|NGA-dpi.registry-learner-id,,,,,,,"DNEMIS pre-launch; learner-ID link to NIN announced after the as-at; no exchange in service on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,NGA-dpi.exchange-ohoprs,,,,,,,"Unified poverty-response architecture flagged off and in development",0,
dpi.id--robustness-of-system,3,NGA-dpi.id-nin,,,,,,,"NIN issued to 117.5m; assurance levels, audit or security certification not on record",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Only a multipurpose card in development; who operates and maintains the ID platform is not on record",0,
dpi.id--authentication,3,NGA-dpi.id-ninauth|NGA-dpi.id-root-ca|NGA-dpi.id-vpass,,,,,,,"NINAuth, root CA and V-Pass in service; usage not on record",0,
dpi.id--digital-id-from-birth,2,NGA-dpi.registry-vitalreg,,,,,,,"Birth-to-ID linkage piloted in Gombe; assignment of a number at birth registration not on record",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,NGA-dpi.registry-vitalreg|NGA-dpi.registry-ecrvs,,,,,,,"Linkage piloted in Gombe; newborn registration needs a parent NIN; no exchange in service on record",0,
dpi.id--use-by-other-systems,3,NGA-dpi.registry-learner-id,,,,,,,"Birth registration integrated with NIN; other registers keyed on it only planned",0,
dpi.pay--governance-role-of-central-bank,3,NGA-dpi.pay-concentration-caps|NGA-dpi.pay-fx-tracker,,,,,,,"CBN oversight of licensed institutions in force; switch oversight and consumer-protection function not on record here",0,
dpi.pay--g2p-functionality,3,NGA-dpi.pay-hopect,,,,,,,"HOPE cash transfer paid to bank accounts in Imo; unified G2P rail still in requirements",0,
dpi.pay--revenue-collection,3,NGA-dpi.govtech-tmras,,,,,,,"Electronic deduction of VAT, WHT and stamp duty on vendor payments; electronic share not published",0,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,"Open banking and embedded insurance only; no e-procurement or business payment service on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,NGA-dpi.pay-instant-payments|NGA-dpi.pay-nps,,,,,,,"Interbank instant payments at scale; merchant and government acceptance and agent networks not on record",0,
dpi.pay--cross-border-functionality,4,NGA-dpi.pay-papss,,,,,,,"PAPSS in service with CBN circulars and a published volume; single payments area not on record",0,
dpi.pay--consumer-protection,3,NGA-dpi.pay-deon,,,,,,,"DEON digital-lending rules in force and enforced; no redress body operating on record",0,
dpi.registry--population-register,,,,,,,,,"Only a diaspora health-workforce registry mapped; no population register evidence",0,
dpi.registry--civil-register,3,NGA-dpi.registry-ecrvs,,,,,,,"Digital registration nationwide from 2026-07-01; historic records and rising coverage not on record",0,
dpi.registry--address-register,2,NGA-dpi.registry-national-digitised-addressing-system|NGA-dpi.registry-lagos-addressing,,,,,,,"2017 addressing standard and Lagos pilot; no address register in service",0,
dpi.registry--business-register,2,NGA-dpi.registry-beneficial-ownership,,,,,,,"Beneficial ownership register live; corporate registry digitisation outstanding; online registration not on record",0,
dpi.registry--social-protection-register,3,NGA-dpi.id-social-register,,,,,,,"Social register at 19.7m people; ID linkage and dynamic updating not on record",0,
dpi.registry--tax-register,4,NGA-dpi.registry-taxid|NGA-dpi.mis-rev360,,,,,,,"Central tax ID linked to NIN and company numbers; integrity not assessed",0,
dpi.registry--land-register,2,NGA-dpi.registry-land|NGA-dpi.registry-lagis-abat3,,,,,,,"Over 90% of land unregistered; digitisation under way federally and in Lagos",0,
dpi.mis--health,,,,,,,,,"Only a digital health architecture and a planned programme; no HMIS on record in these rows",0,
dpi.mis--education,2,NGA-dpi.mis-national-emis-policy|NGA-dpi.registry-learner-id,,,,,,,"EMIS policy of 2021 and learner IDs issued; no EMIS census publication on record",0,
dpi.mis--social-protection,2,NGA-dpi.exchange-ohoprs|NGA-dpi.pay-unifiedg2p,,,,,,,"Programme MIS and G2P rail under construction; social register is not an MIS",0,
dpi.mis--tax,,,,,,,,,"Rows show the tax statutes and a virtual-asset tax circular; electronic filing and payment availability not on record here",0,
dpi.mis--customs,2,NGA-dpi.govtech-ncs-modernisation-project|NGA-dpi.govtech-ects,,,,,,,"Customs platform under concession and cargo tracking in pilot; automated system at main ports not on record",0,
dpi.mis--land,3,NGA-dpi.mis-kwgis,,,,,,,"Kwara land information system in service; no national system on the minister's own statement",0,
dpi.govtech--e-government-services,2,NGA-dpi.govtech-gsp,,,,,,,"Single sign-on service portal in pilot; count of transactional services not on record",0,
digital.localgov--ict-infrastructure-for-local-government,2,NGA-infra.connect-ogdeip,,,,,,,"One state fibre ring contracted; completion not on record",0,
digital.localgov--digitalisation-of-local-government-records,3,NGA-tech.ai-anambra,,,,,,,"Anambra SmartGov cross-checks local spending and payroll; no national platform",0,
digital.rural--digitalisation-of-rural-health-clinics,2,NGA-digital.rural-standingorders|NGA-digital.rural-phc-digital-and-innovation-hub,,,,,,,"CHW decision app launched and PHC data hub described; no facility coverage on record",0,
digital.rural--digitalisation-of-rural-primary-schools,2,NGA-digital.localgov-enugu-schools,,,,,,,"Enugu connected schools announced, many incomplete; national shares not on record",0,
digital.rural--digitalisation-of-rural-registry-offices,3,NGA-dpi.registry-ecrvs|NGA-dpi.registry-vitalreg,,,,,,,"4,011 centres digital against about 8,000 targeted; health-facility layer not live",0,
digital.rural--digitalisation-of-rural-police-stations,3,NGA-digital.rural-national-criminal-data-fusion-centre,,,,,,,"Divisional biometric capture on the ministry's own account; no station count or coverage published",0,
tech.ai--use-of-ai-in-government-administration,3,NGA-dpi.govtech-service-wise-gpt|NGA-dpi.govtech-govguide,,,,,,,"Civil-service GPT and GovGuide chatbot in service; no inventory or AI procurement rules",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"AI fraud detection mandated in private financial institutions; no government sectoral system using AI on record",0,
tech.ai--development-of-national-regional-ai-systems,3,NGA-tech.ai-n-atlas,,,,,,,"N-ATLAS multilingual model released; compute and funded programme not on record",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"Rows show surveillance spending only; no rule or authority addressing AI harms on record",0,
tech.innovate--technology-hubs,3,NGA-tech.innovate-itana,,,,,,,"Itana digital free zone licensed; incubation cohorts and outputs not on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"Only a third-party AI startup census; no startup law, strategy or support instrument on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,"Only a talent-export partnership mapped; no research institution on digital policy on record",0,
include.access--citizen-feedback-portals,2,NGA-include.access-servicom-citizens-feedback-portal|NGA-include.access-egm|NGA-include.access-taxombud,,,,,,,"Feedback and grievance portals launched; no case or complaint volumes on record",0,
include.access--citizen-participation-in-policy,2,NGA-include.access-ogpnapiv,,,,,,,"OGP action plan IV co-created; no standing consultation procedure on digital instruments on record",0,
include.access--inclusion-of-refugees-and-idps,2,NGA-include.access-ncfrmi-act-2022|NGA-include.access-kampala,,,,,,,"Registration provided for in law; no registration or documentation figure on record",0,
data.statistics--national-strategy-for-development-of-statistics,3,NGA-data.statistics-nsds-iii,,,,,,,"NSDS III 2024-2028 unveiled; funding and implementation reporting not on record",0,
data.statistics--censuses-and-surveys,2,NGA-dpi.registry-census,,,,,,,"Last census 2006; biometric census planned with budget under review",0,
data.statistics--statistics-from-administrative-data,3,NGA-data.statistics-healthjar,,,,,,,"Health joint annual review compiled from routine administrative records",0,
data.open--use-of-open-data,2,NGA-data.open-nocopo|NGA-gov.policy-open-data-policy-2018,,,,,,,"Procurement data published with dashboards; open licence not stated on record",0,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,"Only exploratory talks on AI for farmers; no satellite data use in agriculture on record",0,
data.satellite--meteorological-use-of-satellite-data,3,NGA-data.satellite-meteosat-third-generation-station|NGA-data.satellite-enacts|NGA-data.satellite-sadis,,,,,,,"MTG station installed and satellite data in climate and aviation products; WIGOS and early warnings not on record",0,
