indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,MLI-finance.budget-agefaubudget|MLI-finance.new-agefau,,,,,,,"Universal access fund budget and execution on record; its legal basis is not held",0,
infra.connect--national-fibre-backbone,2,MLI-infra.connect-moovfibre,,,,,,,"Operator fibre in six cities; no national backbone reach or plan on record",0,
infra.connect--internet-exchange-points,2,MLI-infra.connect-internet-exchange-point,,,,,,,"IXP steering committee created by decree 2017; no exchange point in service on record",0,
infra.connect--satellite-broadband-licensing-and-availability,1,MLI-infra.connect-starlink,,,,,,,"Regulator enforces a ban on unlicensed satellite kits; Orange satellite backhaul is not user broadband",0,
infra.store--off-site-backup-capacity,,,,,,,,,"National data centre in service; no backup or recovery site on record",0,
infra.capacity--robustness-of-government-hardware-and-software,2,MLI-dpi.govtech-government-messaging|MLI-dpi.govtech-intranet,,,,,,,"Government network and messaging under the state agency; finance revenue and payroll systems not on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,MLI-dpi.govtech-mldomain,,,,,,,"State agency runs the .ml registry; no systematic capacity programme on record",0,
infra.cybersec--national-cybersecurity-readiness,3,MLI-infra.cybersec-strategy|MLI-infra.cybersec-anssi|MLI-infra.cybersec-cybercrimechamber,,,,,,,"Strategy adopted and cybercrime chamber hearing cases; no CERT incident response or reporting on record",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"Government intranet and a planned PKI only; no data-exchange platform on record",0,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,"No system shown relying on NINA for enrolment or verification",0,
dpi.exchange--interoperability-of-health-systems,2,MLI-dpi.mis-santeportal,,,,,,,"Digital health strategic plan 2024-2028 held; no exchange between systems in service on record",0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"EMIS exists; no link between education systems planned or in service on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,MLI-dpi.pay-cmss,,,,,,,"Pension bank-payment pilot completed; no registry-ID or payment exchange in service on record",0,
dpi.id--robustness-of-system,,,,,,,,,"Only passport rows mapped; no national ID issuance or deduplication on record here",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,MLI-dpi.id-ravec-civil-status-census-database,,,,,,,"Authorities state the RAVEC replacement is run without a foreign maintainer; no funding model or exit terms on record",0,
dpi.id--authentication,2,MLI-dpi.exchange-pki,,,,,,,"PKI implementation framework prepared with ITU; no authentication service operating",0,
dpi.id--digital-id-from-birth,,,,,,,,,"Community birth registration and electronic notification; no identifier assigned at birth on record",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"Civil status agency created; its relation to the population register and the ID is not set out",0,
dpi.id--use-by-other-systems,,,,,,,,,"No public register shown keyed on NINA",0,
dpi.pay--governance-role-of-central-bank,3,MLI-dpi.pay-pi-spi-instant-payment,,,,,,,"Regional central bank authorises instant-payment participants; no consumer-protection or dispute function on record",0,
dpi.pay--g2p-functionality,2,MLI-dpi.pay-cmss,,,,,,,"Pension payment through one bank piloted; no G2P stream in service on record",0,
dpi.pay--revenue-collection,3,MLI-dpi.pay-tax-revenue-collected-electronically|MLI-dpi.pay-tresorpay|MLI-dpi.pay-etatcivil,,,,,,,"E-payment in service for some taxes and fees on the tax directorate's figure; electronic share not published",0,
dpi.pay--b2b-and-b2g-functionality,2,MLI-dpi.pay-pi-spi-instant-payment,,,,,,,"Instant payment connection behind schedule; no e-procurement on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MLI-dpi.pay-orangecard|MLI-dpi.pay-moovcard,,,,,,,"Mobile money services in service; no interoperability between providers on record",0,
dpi.pay--cross-border-functionality,2,MLI-dpi.pay-terrapay,,,,,,,"Remittance integration announced by the vendor; no regulatory framework or volumes on record",0,
dpi.pay--consumer-protection,2,MLI-gov.legislate-loi-2015-036-protection-consommateur,,,,,,,"General consumer law only; no conduct rules for digital financial services on record",0,
dpi.registry--civil-register,,,,,,,,,"Registration coverage figures held; no digital civil register on record",0,
dpi.registry--address-register,3,MLI-dpi.registry-ninacad-adresse,,,,,,,"Address codes cover Bamako Kati and Segou; no link to other registers on record",0,
dpi.registry--business-register,2,MLI-dpi.registry-guichet-unique-creation-entreprises,,,,,,,"Single window in law since 2008; no online registration channel published",0,
dpi.registry--social-protection-register,2,MLI-dpi.registry-registre-social-unifie,,,,,,,"Unified social register being populated; no coverage figure published",0,
dpi.registry--electoral-register,2,MLI-dpi.registry-electoral-register,,,,,,,"Annual revision and mobile register software on record; public access to the roll not on record",0,
dpi.registry--tax-register,2,MLI-dpi.mis-tax-administration,,,,,,,"Active taxpayer list published online; register integrity and linkage not assessed",0,
dpi.registry--land-register,2,MLI-dpi.registry-sifguf,,,,,,,"Parcel registration campaign and cadastre reorganisation; no parcel count or digital register coverage published",0,
dpi.mis--health,3,MLI-dpi.mis-santeportal,,,,,,,"National health information system in service on its own description; coverage and completeness unmeasured",0,
dpi.mis--education,2,MLI-dpi.mis-education-management-information-system,,,,,,,"EMIS financed and supported; no annual census publication on record",0,
dpi.mis--social-protection,2,MLI-dpi.mis-ramu-health-insurance,,,,,,,"Health insurance fund digitising processes; no programme MIS coverage on record",0,
dpi.mis--justice,2,MLI-dpi.govtech-justice,,,,,,,"E-Justice platform being prepared for launch; no case-management system on record",0,
dpi.mis--tax,2,MLI-dpi.mis-tax-administration,,,,,,,"Electronic filing options opened April 2026; uptake and payment coverage not on these rows",0,
dpi.mis--land,2,MLI-dpi.registry-sifguf,,,,,,,"Land information system and one-stop office under reorganisation; registration coverage not published",0,
dpi.govtech--e-government-services,2,MLI-dpi.govtech-siguidolo|MLI-dpi.govtech-diaspora|MLI-dpi.govtech-baara-anpe-employment-platform,,,,,,,"A few transactional platforms live; tens of services not on record and no single gateway",0,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,"Only a central monitoring tool validated; no ICT delivered to local administrations on record",0,
digital.rural--digitalisation-of-rural-health-clinics,2,MLI-dpi.mis-community-health-innovation,,,,,,,"Community health workers notify electronically in four districts on a study; facility connectivity not on record",0,
digital.rural--digitalisation-of-rural-primary-schools,2,MLI-finance.new-agefauconventions,,,,,,,"Fund committed to connect secondary and vocational schools by 2027; nothing on rural primary schools",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"Digital fee payment at registry centres and community registration; no digital registration at rural offices on record",0,
digital.rural--digitalisation-of-rural-police-stations,2,MLI-dpi.exchange-sipao-police-information-system,,,,,,,"Participation in the regional police information system in 2021; no station connected on record",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"AI centre and forum only; no AI platform authorised or piloted in administration",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"Only an operator assistant and a research centre; no sectoral AI tool on record",0,
tech.ai--development-of-national-regional-ai-systems,2,MLI-tech.ai-ciar,,,,,,,"AI and robotics centre created by ordinance 2023; its inauguration post-dates the as-at",0,
tech.ai--control-of-ai-abuse,2,MLI-tech.ai-national-forum,,,,,,,"National AI forum and regulator conference participation; no rule or designated authority",0,
tech.innovate--technology-hubs,3,MLI-tech.innovate-orange-corners-innovation-fund,,,,,,,"Incubation programme with a fourth cohort on record; hubs in other cities not on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,"Digital university framework validated; no research activity on digital policy on record",0,
include.access--citizen-feedback-portals,,,,,,,,,"Only an advocacy briefing; no digital feedback channel on record",0,
include.access--inclusion-of-persons-with-disabilities,2,MLI-gov.legislate-loi-2018-027-droits-handicap,,,,,,,"Disability rights law 2018-027 in force; nothing on digital accessibility",0,
include.access--inclusion-of-refugees-and-idps,2,MLI-include.access-humanitarian-caseload-data|MLI-gov.legislate-loi-2025-006-statelessness,,,,,,,"UNHCR reports registration behind assistance; documentation and digital access not on record",0,
data.statistics--national-strategy-for-development-of-statistics,3,MLI-data.statistics-instatmicrodata,,,,,,,"Master plan 2020-2024 expired but still reviewed annually; no successor or costed plan on record",0,
data.statistics--censuses-and-surveys,3,MLI-data.statistics-instatmicrodata,,,,,,,"Household survey reports for 2025 held; fifth census funded with no enumeration or results on file",0,
data.statistics--statistics-from-administrative-data,2,MLI-dpi.mis-education-management-information-system,,,,,,,"UN support to produce school health statistics; no administrative-data product on record",0,
data.open--use-of-open-data,3,MLI-data.open-portal,,,,,,,"Statistics institute publishes an open data licence; no reuse or dataset count on record",0,
data.satellite--agricultural-use-of-satellite-data,2,MLI-data.satellite-agricultural-monitoring-tools,,,,,,,"Satellite rice-monitoring tool being institutionalised; no service output on record",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"Flood warning platform launched; no satellite data stream or its use stated",0,
