indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.pay--p2p-p2g-and-p2b-functionality,3,BDI-dpi.pay-burundipay|BDI-dpi.pay-interconnect,,,,,,,"Mobile money interoperable via BurundiPay; merchant, government payments and agents not reported",0,
dpi.pay--cross-border-functionality,2,BDI-dpi.pay-eac,,,,,,,"EAC accession expected by December 2026; COMESA connection at training stage",0,
dpi.pay--consumer-protection,2,BDI-gov.protect-vas,,,,,,,"Telecom regulator injunctions only; no DFS conduct rules on record",0,
dpi.registry--population-register,,,,,,,,,"National identification file lacks an instituting instrument; not provided for in law or under construction on record",0,
dpi.registry--civil-register,2,BDI-dpi.id-civilreg,,,,,,,"Digital civil registry piloted in 13 communes",0,
dpi.registry--address-register,2,BDI-dpi.registry-address,,,,,,,"Geo-referenced register under construction in the capital and three towns",0,
dpi.registry--business-register,2,BDI-dpi.registry-business,,,,,,,"Historic stock being re-registered onto the digital platform; unique identifier not on record",0,
dpi.registry--social-protection-register,3,BDI-dpi.registry-social-protection,,,,,,,"249671 of 290000 target households; no ID linkage on record",0,
dpi.registry--electoral-register,,,,,,,,,"Listed source shows 2027 preparation only; register form and revision not on record",0,
dpi.registry--tax-register,2,BDI-dpi.registry-tax,,,,,,,"Register not integrated; centralisation and identifier integrity not on record",0,
dpi.registry--land-register,3,BDI-dpi.registry-land,,,,,,,"Title register digitised; national coverage and parcel counts not published",0,
dpi.mis--health,3,BDI-dpi.mis-elmis,,,,,,,"National supply-chain MIS in 956 facilities; HMIS and integration not on record",0,
dpi.mis--social-protection,3,BDI-dpi.mis-openimis,,,,,,,"openIMIS for one programme with 1.25m beneficiaries; ID linkage not on record",0,
dpi.mis--justice,2,BDI-dpi.mis-justice,,,,,,,"Offline case-file digitisation in targeted provinces; no case-management system in service",0,
dpi.mis--tax,3,BDI-dpi.mis-tax,,,,,,,"Platform in production; taxes covered and uptake not published",0,
dpi.mis--customs,3,BDI-dpi.govtech-guichet,,,,,,,"Single window in production with one agency module; coverage of posts and risk management not on record",0,
dpi.mis--land,2,BDI-dpi.mis-land,,,,,,,"Ordinance sets electronic title terms; operative text and system in service not held",0,
dpi.govtech--e-government-services,2,BDI-dpi.govtech-gup,,,,,,,"One-stop desks under operationalisation; service digitisation unfinished on the ministry's account",0,
digital.localgov--ict-infrastructure-for-local-government,2,BDI-digital.localgov-communal-ict,,,,,,,"Rural 4G contract signed; equipment handover to communes rests on a post-as-at source",0,
digital.localgov--digitalisation-of-local-government-records,2,BDI-digital.localgov-commune-records,,,,,,,"Central platform to collect commune data under development",0,
digital.rural--digitalisation-of-rural-health-clinics,2,BDI-digital.rural-health-capture,,,,,,,"Laboratory system in nine sites; rural facility coverage not stated",0,
digital.rural--digitalisation-of-rural-primary-schools,2,BDI-digital.rural-school-capture,,,,,,,"Computers for 39 central schools tendered",0,
digital.rural--digitalisation-of-rural-registry-offices,2,BDI-digital.rural-registry-offices,,,,,,,"Digital civil registration piloted in a first group of communes",0,
digital.rural--digitalisation-of-rural-police-stations,2,BDI-digital.rural-police-data,,,,,,,"Central platform under build; pilot not launched",0,
tech.ai--use-of-ai-in-government-administration,1,BDI-tech.ai-government-use,,,,,,,"UNDP 2026: public data largely unfit for advanced analytics",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,BDI-tech.ai-sectoral-mis,,,,,,,"Malaria diagnostic tool at pilot stage",0,
tech.ai--development-of-national-regional-ai-systems,2,BDI-tech.innovate-builds|BDI-gov.policy-ai-roadmap,,,,,,,"Two local builds named without funding or deployment",0,
tech.ai--control-of-ai-abuse,2,BDI-tech.ai-governance,,,,,,,"One civil-society workshop; no rule or authority",0,
tech.innovate--technology-hubs,3,BDI-tech.innovate-hubs,,,,,,,"Hub incubation programme on its own account; no technology park or reported outputs",0,
tech.innovate--tech-startup-ecosystem,2,BDI-tech.innovate-startup-support,,,,,,,"Business-plan competition for MSMEs; no startup law or strategy",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,BDI-capacity.research-abadaad,,,,,,,"One workshop; no funded programme",0,
include.access--citizen-feedback-portals,2,BDI-include.access-feedback-channels,,,,,,,"Complaints strategy validated and GBV platform presented; no cases on record",0,
include.access--citizen-participation-in-policy,2,BDI-include.access-participation,,,,,,,"Stakeholder workshop and a donor-framework consultation; no stated procedure",0,
include.access--inclusion-of-persons-with-disabilities,2,BDI-include.access-disability,,,,,,,"2018 disability statute in force; no ICT accessibility policy per the 2020 index",0,
include.access--inclusion-of-refugees-and-idps,3,BDI-include.access-refugees,,,,,,,"54343 refugees biometrically registered at one site; digital access not provided for",0,
data.statistics--national-strategy-for-development-of-statistics,3,BDI-data.statistics-snds,,,,,,,"Strategy in force; mid-term evaluation rests on a post-as-at source",0,
data.statistics--censuses-and-surveys,3,BDI-data.statistics-census,,,,,,,"2024 census with preliminary results by decree",0,
data.statistics--statistics-from-administrative-data,3,BDI-data.statistics-administrative,,,,,,,"Sectoral yearbooks from administrative records; no quality framework or sharing agreements",0,
data.open--use-of-open-data,3,BDI-data.open-licence,,,,,,,"Open licence on the statistics institute's platform; no reuse on record",0,
data.satellite--agricultural-use-of-satellite-data,2,BDI-data.satellite-agriculture,,,,,,,"Remote sensing used in census mapping; no crop-monitoring service",0,
data.satellite--meteorological-use-of-satellite-data,3,BDI-data.satellite-meteorology,,,,,,,"Satellite layers published and impact-based forecasting launched; no WIGOS or GBON record",0,
