indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
digital.localgov--ict-infrastructure-for-local-government,2,GMB-digital.localgov-kanifing-addressing,,,,,,,one municipality running its own system,0,
digital.localgov--digitalisation-of-local-government-records,3,GMB-digital.localgov-kanifing-addressing,,,,,,,one municipality's property register digital,0,
digital.rural--digitalisation-of-rural-health-clinics,,,,,,,,,rows show civil and school data capture only; nothing on clinics,0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,SMS attendance reporting only; no connectivity or devices on record,0,
digital.rural--digitalisation-of-rural-registry-offices,3,GMB-digital.rural-rural-capture|GMB-dpi.registry-ecrvs,,,,,,,1.4m electronic registrations on the registrar's figure; rural office share not published,0,
digital.rural--digitalisation-of-rural-police-stations,2,GMB-digital.rural-wapis,,,,,,,WAPIS under build; no rural station connected,0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,misinformation centre is staffed by human analysts; no AI system on record,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,only the AI policy row is mapped; no sectoral use on record,0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"university AI diplomas only; no model, dataset or compute on record",0,
tech.ai--control-of-ai-abuse,1,GMB-gov.legislate-ai-regulation,,,,,,,no AI rule or authority on the ministry's April 2026 statement,0,
tech.innovate--technology-hubs,2,GMB-tech.innovate-technology-hubs,,,,,,,four hubs listed in a directory; no programmes or cohorts on record,0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,only a blockchain memorandum; no startup instrument on record,0,
include.access--citizen-feedback-portals,2,GMB-include.access-148,,,,,,,sectoral complaint line; no case figures on record,0,
include.access--citizen-participation-in-policy,3,GMB-gov.discourse-discourse,,,,,,,several consultations under published guidelines; no account of changes,0,
include.access--inclusion-of-persons-with-disabilities,2,GMB-include.access-disability-act,,,,,,,2021 Act in force; ICT accessibility provisions not on record,0,
include.access--inclusion-of-refugees-and-idps,3,GMB-dpi.id-refugee-id,,,,,,,refugees recorded by UNHCR and ID cards provided for; issuance not counted,0,
data.statistics--national-strategy-for-development-of-statistics,3,GMB-data.statistics-nsds-iii,,,,,,,NSDS III adopted for 2024-2028; no funding or evaluation on record,0,
data.statistics--censuses-and-surveys,3,GMB-data.statistics-glfs,,,,,,,labour force survey rounds regular; no census on record,0,
data.statistics--statistics-from-administrative-data,,,,,,,,,only a coordination meeting; no administrative-data product or pilot,0,
data.open--use-of-open-data,,,,,,,,,only a budget transparency score; no data publication on record,0,
data.satellite--agricultural-use-of-satellite-data,2,GMB-data.satellite-agriculture,,,,,,,one project's geospatial monitoring framework,0,
data.satellite--meteorological-use-of-satellite-data,2,GMB-data.satellite-meteosat,,,,,,,MTG stations installed; use in forecasting not on record,0,
