indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.connect--national-fibre-backbone,3,CMR-infra.connect-fibre-backbone-length,,,,,,,"over 15000 km in service; regional reach, open access and cross-border links not on record",0,
infra.connect--internet-exchange-points,2,CMR-infra.connect-camix,,,,,,,"CAMIX operating with three PoPs; no membership, capacity or traffic figure cited",0,
infra.connect--satellite-broadband-licensing-and-availability,2,CMR-gov.policy-starlink-cameroon-operating-licence,,,,,,,"draft concession finalised, undecided two years; terminals seized under customs circular",0,
infra.store--off-site-backup-capacity,2,CMR-infra.store-src-two-site-recovery,,,,,,,"one public body's two-site recovery at tender; nothing for the estate",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"hosting and connectivity by the state operator only; core systems not described, none procured",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,CMR-infra.capacity-public-agent-elearning,,,,,,,"training programme at consultant selection; no in-house team on record",0,
infra.cybersec--national-cybersecurity-readiness,2,CMR-infra.cybersec-computer-incident-response-team|CMR-infra.cybersec-antic-organisation,,,,,,,"CIRT operating under the ICT agency; no national cybersecurity strategy adopted on record",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"only a financial-inclusion data platform held; no government exchange layer or cited absence",0,
dpi.exchange--interoperability-of-education-systems,2,CMR-dpi.mis-basic-education-information-system,,,,,,,"database interconnection under a technical-assistance agreement; nothing delivered",0,
dpi.exchange--interoperability-of-social-protection-systems,2,CMR-dpi.registry-unified-social-registry,,,,,,,"interoperability assessment begun; implementing agency's own reading",0,
dpi.id--robustness-of-system,3,CMR-dpi.id-free-identity-card-delivery,,,,,,,"cards issued with duplicate records cleared; no assurance level, audit or certification",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,2,CMR-dpi.id-biometric-identity-card,,,,,,,"fifteen-year build-operate-transfer; supplier-operated, national operation deferred to transfer",0,
dpi.id--digital-id-from-birth,,,,,,,,,"digital birth certificates in ten municipalities; no unique number at birth shown",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,CMR-dpi.registry-digital-civil-registration,,,,,,,"integration with the ID card contracted, target 2029",0,
dpi.id--use-by-other-systems,,,,,,,,,"city taxi and school IDs only; no register keyed on the national ID",0,
dpi.pay--governance-role-of-central-bank,,,,,,,,,"only a regional switch tariff consultation held; central bank mandate not shown",0,
dpi.pay--g2p-functionality,3,CMR-dpi.pay-cnps-school-grant-disbursement,,,,,,,"one social-insurance allowance paid by mobile money; on the fund's own figures",0,
dpi.pay--revenue-collection,3,CMR-dpi.pay-tresor-pay,,,,,,,"non-tax revenue by e-payment mandated; no electronic share or customs e-payment in service",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,CMR-dpi.pay-camtel-blue-money|CMR-dpi.pay-cemac-interoperable-qr-code,,,,,,,"QR interoperability launched 29 July 2026; agent networks and government acceptance not reported",0,
dpi.pay--cross-border-functionality,2,CMR-dpi.pay-central-bank-membership-pan,,,,,,,"PAPSS membership announced; no direct Cameroon participant yet",0,
dpi.pay--consumer-protection,,,,,,,,,"a fee-comparison platform and literacy project; no conduct rules on record",0,
dpi.registry--population-register,,,,,,,,,"census, voter roll and CRVS programme only; no population register provided for",0,
dpi.registry--civil-register,2,CMR-dpi.registry-civil-status-registry-platform|CMR-dpi.registry-digital-civil-status-documents-issued,,,,,,,"digital registration in pilot councils and 26 Far North centres; not national",0,
dpi.registry--address-register,2,CMR-dpi.registry-findme-digital-addressing,,,,,,,"private certified addressing under way; no national policy",0,
dpi.registry--business-register,2,CMR-dpi.registry-rccm-computerisation,,,,,,,"RCCM computerisation equipped, handover not recorded; online platform figure stops 2020",0,
dpi.registry--social-protection-register,2,CMR-dpi.registry-unified-social-registry,,,,,,,"registry being populated at pilot centres; no household count published",0,
dpi.registry--electoral-register,2,CMR-dpi.id-biometric-voter-register,,,,,,,"biometric register compiled; public access and periodic revision not on record",0,
dpi.registry--tax-register,2,CMR-dpi.registry-atom-tax-registration,,,,,,,"new computerised registration mandatory July 2026; integrity not assessed",0,
dpi.registry--land-register,2,CMR-dpi.registry-douala-digital-cadastre-possession,,,,,,,"Douala digitisation by memorandum; no budget or start date",0,
dpi.mis--health,,,,,,,,,"digital health strategy launched; no HMIS row held",0,
dpi.mis--education,2,CMR-dpi.mis-basic-education-information-system,,,,,,,"EMIS upgrade under a technical-assistance agreement; no annual census publication held",0,
dpi.mis--social-protection,3,CMR-dpi.mis-safety-nets-management-information-system,,,,,,,"project MIS in service; not linked to payments or ID on record",0,
dpi.mis--justice,3,CMR-dpi.mis-e-justice-cm,,,,,,,"42 registries on terminals; decisions not published online",0,
dpi.mis--tax,2,CMR-dpi.govtech-taxpayer-satisfaction-online-tax-services|CMR-dpi.govtech-tax-administration-system-modernisation,,,,,,,"online filing exists; electronic payment coverage not on these rows",0,
dpi.mis--customs,3,CMR-dpi.exchange-trade-single-window-guce,,,,,,,"single window operating; audit chamber finds no reconciliation with agencies",0,
dpi.mis--land,2,CMR-dpi.mis-land-revenue-digitisation-procurement|CMR-dpi.registry-mindcaf-procedure-digitisation,,,,,,,"procurement and a memorandum only; no system in service",0,
dpi.govtech--e-government-services,2,CMR-dpi.govtech-electronic-visa-consular-platform|CMR-dpi.govtech-electronic-public-procurement-platform,,,,,,,"two transactional platforms; tens of services not on record",0,
digital.localgov--ict-infrastructure-for-local-government,3,CMR-digital.localgov-council-digitisation-coverage,,,,,,,"ICT agency figures: 64% of councils supported; national programme unfinanced",0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,"portals and equipment only; no local records system on record",0,
digital.rural--digitalisation-of-rural-health-clinics,2,CMR-digital.rural-rural-health-digital-tools,,,,,,,"staff at four centres trained; civil-society led",0,
digital.rural--digitalisation-of-rural-primary-schools,2,CMR-infra.connect-patnuc-rural-broadband-procurement,,,,,,,"connectivity for public entities incl. primary schools at procurement",0,
digital.rural--digitalisation-of-rural-registry-offices,3,CMR-dpi.registry-digital-civil-status-documents-issued,,,,,,,"26 Far North centres issuing digital documents; donor-funded, rest on paper",0,
tech.ai--use-of-ai-in-government-administration,3,CMR-tech.ai-ai-in-public-administration,,,,,,,"on the social insurance fund's own account; no inventory",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"a private rail operator's detection system only; no sectoral MIS using AI",0,
tech.ai--development-of-national-regional-ai-systems,2,CMR-tech.ai-high-performance-computing-centre|CMR-tech.ai-sovereign-large-language-model,,,,,,,"compute centre and language model planned; GPU hosting unconfirmed",0,
tech.ai--control-of-ai-abuse,2,CMR-tech.ai-ai-authority-presidential-council|CMR-tech.ai-digital-shield-initiative,,,,,,,"authority provided for in roadmap, not created; civil-society initiative with no legal effect",0,
tech.innovate--technology-hubs,3,CMR-tech.innovate-climate-innovation-hub|CMR-capacity.training-orange-digital-center-network,,,,,,,"hubs in service; no technology park with tenants",0,
tech.innovate--tech-startup-ecosystem,2,CMR-tech.innovate-sme-entrepreneur-funding-platform,,,,,,,"funding platform launched; no startup law or strategy",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,CMR-capacity.research-academic-chair-digital-governance|CMR-capacity.research-policy-institutes,,,,,,,"chair created and institutes publishing; no funding line on record",0,
include.access--citizen-feedback-portals,2,CMR-include.access-public-conciliator-complaint-portal,,,,,,,"online complaint form, two regions; no cases or handling on record",0,
include.access--citizen-participation-in-policy,,,,,,,,,"local code provides a proposals mechanism; no consultation on record",0,
include.access--inclusion-of-persons-with-disabilities,3,CMR-include.access-disability-law-2010,,,,,,,"Art. 32 covers ICT access; no standard, body or implementation on record",0,
include.access--inclusion-of-refugees-and-idps,2,CMR-include.access-displaced-persons-registration,,,,,,,"donor-run registration and a biometric food pilot; no identity documents on record",0,
data.statistics--national-strategy-for-development-of-statistics,3,CMR-data.statistics-snds-2021-2030,,,,,,,"SNDS 2021-2030 published; adoption date, costing and reporting not held",0,
data.statistics--censuses-and-surveys,2,CMR-data.statistics-fourth-population-agriculture-census|CMR-data.satellite-satellite-sampling-census-enumeration,,,,,,,"fourth census piloted and prepared; listed sources predate enumeration results",0,
data.statistics--statistics-from-administrative-data,2,CMR-data.statistics-loi-2020-010,,,,,,,"guidelines on administrative sources issued; no product from registers in these rows",0,
data.open--use-of-open-data,2,CMR-data.statistics-open-sdg-indicator-platform,,,,,,,"SDG platform publishing; no open licence or reuse stated",0,
data.satellite--agricultural-use-of-satellite-data,2,CMR-data.satellite-agricultural-earth-observation,,,,,,,"externally led workshops and a study; no national service",0,
data.satellite--meteorological-use-of-satellite-data,3,CMR-data.satellite-meteorological-satellite-products,,,,,,,"nowcasting products used operationally; WIGOS and early warnings not on record",0,
