indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.regional--regional-policy-collaboration,2,SDN-gov.regional-wtdc-resolution,,,,,,,"ITU resolution at a global conference; no regional or continental policy contribution on record",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"IGAD harmonisation consultancy awarded; no REC model referenced in a domestic draft",0,
gov.regional--shared-regional-infrastructure,2,SDN-infra.connect-horizon-fiber|SDN-gov.regional-port-sudan-douala-fibre,,,,,,,"Horizon Fiber binding agreement signed; no build or service on record",0,
gov.regional--cross-border-data-transfers,,,,,,,,,"IGAD hosting guidelines at procurement only; no transfer rule or cited absence on record",0,
gov.standards--national-interoperability-standards,,,,,,,,,"only a payment switch row; no interoperability standards or cited absence on record",0,
gov.standards--national-quality-standards,2,SDN-gov.standards-ssmo-fee-payment-integration,,,,,,,"standards body operating; no ICT quality standards or national quality policy on record",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"central bank mandates ISO 27001 for banks; ISO membership and national adoption not on record",0,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,"private forum and a partner strategy only; no consultation on a digital instrument on record",0,
infra.connect--internet-exchange-points,3,SDN-infra.connect-sixp,,,,,,,"four members at 1 Gbps on the self-reported peering registry",0,
infra.connect--satellite-broadband-licensing-and-availability,1,SDN-infra.connect-starlink,,,,,,,"satellite service smuggled and unlicensed on press accounts; no licence on record",0,
infra.store--off-site-backup-capacity,3,SDN-dpi.registry-vehicle-database,,,,,,,"traffic police backup data centres in states and abroad; no estate continuity plan on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,"CERT trains prosecutors and police; nothing on in-house system maintenance on record",0,
infra.cybersec--national-cybersecurity-readiness,2,SDN-infra.cybersec-authority,,,,,,,"authority created by decree; no strategy or law in force on record",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"CONSOLEX gateway named in a plan only; not procured or piloted",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,SDN-dpi.id-national-number-bank-kyc,,,,,,,"banks check the national number against the civil registry; no cross-sector usage published",0,
dpi.exchange--interoperability-of-health-systems,2,SDN-dpi.mis-hms,,,,,,,"hospital system integrating CRVS and records piloted at two hospitals",0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"EMIS pilot equipment only; no link between education systems on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,SDN-dpi.exchange-send-platform,,,,,,,"shared cash platform specified; family support registry interface suspended since 2021",0,
dpi.id--robustness-of-system,3,SDN-dpi.id-sudapass,,,,,,,"SUDAPASS launched May 2026; no assurance level, audit or enrolment count published",0,
dpi.id--registration-of-entire-population,3,SDN-dpi.registry-population-coverage,88.8,% of population,2021,2023-03-03-sudan-civil-registration-id-documents-passports,,,"authorities' own 2021 figure relayed in a 2023 report; pre-war and lower among displaced",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"nothing on who builds or operates the ID platform on record",0,
dpi.id--authentication,3,SDN-dpi.id-national-pki-root-key,,,,,,,"national root key launched; not browser-trusted and no accredited providers on record",0,
dpi.id--digital-id-from-birth,,,,,,,,,"health-registry linkage committee only; no identifier at birth provided for or piloted",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"linkage planned is health to civil registry; nothing on registry-to-ID exchange",0,
dpi.id--use-by-other-systems,,,,,,,,,"national number used by banks only; no public register keyed on it on record",0,
dpi.pay--governance-role-of-central-bank,3,SDN-dpi.pay-nips|SDN-dpi.pay-al-asjad,,,,,,,"licensing and a revocation on record; switch has one bank and no consumer function cited here",0,
dpi.pay--g2p-functionality,,,,,,,,,"safety-net payments not stated as digital; family support payment rail suspended",0,
dpi.pay--revenue-collection,3,SDN-dpi.pay-isali,,,,,,,"Isali e-collection in service in several states; no electronic share published",0,
dpi.pay--b2b-and-b2g-functionality,2,SDN-dpi.pay-isali,,,,,,,"B2G fee collection only; no e-procurement or interbank business service on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SDN-dpi.pay-bankak,,,,,,,"Bankak dominant; switch connects one bank so no provider interoperability",0,
dpi.pay--cross-border-functionality,,,,,,,,,"card processing contract and SWIFT bureau only; no corridor or cited absence on record",0,
dpi.pay--consumer-protection,3,SDN-gov.legislate-ussd-circular-2026,,,,,,,"disclosure and complaints duties in force; no redress body decisions on record",0,
dpi.registry--population-register,3,SDN-dpi.registry-population-coverage,,,,,,,"civil registry covered 88.8% in 2021 on authorities' figure; no vital-event updating on record",0,
dpi.registry--civil-register,2,SDN-digital.rural-none,,,,,,,"electronic birth certificates at reopened locality offices; no national digital service on record",0,
dpi.registry--business-register,2,SDN-dpi.registry-commercial-register,,,,,,,"computerised database since 2003; no online registration and Port Sudan work suspended",0,
dpi.registry--social-protection-register,2,SDN-dpi.registry-unified-social-registry,,,,,,,"unified registry in development; no coverage or completion date",0,
dpi.registry--electoral-register,,,,,,,,,"provided for in 2008 Act; no evidence of a digital register or cited absence",0,
dpi.registry--tax-register,3,SDN-dpi.registry-tax-register,,,,,,,"single TIN across taxes; centralisation and integrity not assessed on record",0,
dpi.registry--land-register,2,SDN-dpi.registry-land-register,,,,,,,"electronic system being restored office by office under a transfer freeze",0,
dpi.mis--health,2,SDN-dpi.mis-sudahealth,,,,,,,"hospital systems in one state on the platform's own account; Afia not launched",0,
dpi.mis--education,2,SDN-dpi.mis-emis,,,,,,,"EMIS pilot in Red Sea State; no annual census published",0,
dpi.mis--social-protection,3,SDN-dpi.mis-sanad,,,,,,,"SANAD systems serve one programme; not linked to ID or payments on record",0,
dpi.mis--tax,3,SDN-dpi.mis-tax-core-system|SDN-dpi.mis-e-invoice,,,,,,,"e-filing and payment available; uptake not published",0,
dpi.mis--customs,2,SDN-dpi.exchange-asycuda,,,,,,,"ASYCUDA reactivated at one Gezira yard; coverage beyond it not stated",0,
dpi.mis--land,2,SDN-digital.localgov-land-records-electronic-system,,,,,,,"land office system being restored; land data closed to the public",0,
dpi.govtech--e-government-services,3,SDN-dpi.govtech-baladna|SDN-dpi.govtech-salem,,,,,,,"tens of services on Baladna and Salem; no usage figures published",0,
digital.localgov--ict-infrastructure-for-local-government,2,SDN-infra.store-khartoum-datacentre,,,,,,,"Khartoum State data centre restored; local sites informational only",0,
digital.localgov--digitalisation-of-local-government-records,2,SDN-digital.localgov-land-records-electronic-system,,,,,,,"Khartoum archiving plan adopted; land records being restored",0,
digital.rural--digitalisation-of-rural-health-clinics,2,SDN-digital.rural-health-digital-tools,,,,,,,"tools launched after a six-facility pilot with rollout to 400 facilities planned",0,
digital.rural--digitalisation-of-rural-primary-schools,2,SDN-digital.rural-speep-edtech,,,,,,,"tablets distributed in Gezira; no connected share on record",0,
digital.rural--digitalisation-of-rural-registry-offices,2,SDN-digital.rural-none,,,,,,,"first electronic birth certificate at one rural office; wider service not on record",0,
digital.rural--digitalisation-of-rural-police-stations,2,SDN-digital.rural-police-electronic-reporting,,,,,,,"central e-reporting platform in use 2023; no provincial station named",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"data and AI authority only; no AI system in administration or cited absence",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"education AI roadmap in drafting; no sectoral AI tool on record",0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"WAICO membership and an authority only; no model, dataset or compute on record",0,
tech.ai--control-of-ai-abuse,2,SDN-tech.ai-disinformation-enforcement,,,,,,,"ministry statement reserving legal action; cybercrime law not AI-specific",0,
tech.innovate--technology-hubs,,,,,,,,,"authority mandated to expand incubators; no hub on record in this section",0,
tech.innovate--tech-startup-ecosystem,2,SDN-tech.innovate-orange-corners|SDN-tech.innovate-249startups,,,,,,,"incubation and competition programmes run; no startup law or strategy",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SDN-capacity.research-none,,,,,,,"one institute's policy brief; funding and policy role not on record",0,
include.access--citizen-feedback-portals,2,SDN-include.access-complaints-portal,,,,,,,"complaints page on the government portal; no handling or cases on record",0,
include.access--citizen-participation-in-policy,,,,,,,,,"voluntary platform consulted on ceasefire talks; no consultation on an instrument",0,
include.access--inclusion-of-persons-with-disabilities,3,SDN-include.access-disability-inclusion-strategy,,,,,,,"2025 strategy calls for accessible digital communication; no standard or body on record",0,
include.access--inclusion-of-refugees-and-idps,2,SDN-dpi.id-foreign-number,,,,,,,"Foreign Number cards planned against a 950000 register; documents not yet issued",0,
data.statistics--national-strategy-for-development-of-statistics,2,SDN-data.statistics-nsds,,,,,,,"2012-2016 NSDS expired; assessment framed as basis for a successor",0,
data.statistics--censuses-and-surveys,3,SDN-data.statistics-household-surveys,,,,,,,"welfare survey rounds fielded; no census since 2008",0,
data.statistics--statistics-from-administrative-data,2,SDN-dpi.mis-dhis2,,,,,,,"routine health reporting in service; no statistical product from registers on record",0,
data.open--use-of-open-data,,,,,,,,,"land data closed and ODIN score 24; no cited absence of all publication",0,
data.satellite--agricultural-use-of-satellite-data,2,SDN-data.satellite-agricultural-monitoring,,,,,,,"partner assessments using satellite data; no national service on record",0,
data.satellite--meteorological-use-of-satellite-data,3,SDN-data.satellite-none,,,,,,,"met authority forecasts from satellite rainfall estimates; no early-warning or WIGOS record",0,
