indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.store--off-site-backup-capacity,2,TGO-infra.store-regulator-s-off-site-backup-link,,,,,,,"regulator tendered a backup link to the national data centre; no government recovery site on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,TGO-capacity.literacy-national-digital-skills-or-digital,,,,,,,"civil-service digital training run; in-house system maintenance not on record",0,
infra.cybersec--national-cybersecurity-readiness,3,TGO-infra.cybersec-agence-nationale-de-la-cybersecurite|TGO-infra.cybersec-national-cybersecurity-strategy-2024-2028,,,,,,,"strategy, law and agency on record; incident count from press only; no prosecutions or published reporting",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"e-government software licences signed with no deployment; no exchange platform named on record",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,TGO-dpi.id-systematic-identification-of-subscribers,,,,,,,"SIM registration obliged to carry the national number; no verification service offered to others",0,
dpi.exchange--interoperability-of-health-systems,2,TGO-dpi.exchange-siig-amu-unified-health-insurance-system,,,,,,,"federated health-insurance architecture agreed; no national HIE policy adopted",0,
dpi.exchange--interoperability-of-education-systems,2,TGO-dpi.exchange-interconnection-of-education-platforms,,,,,,,"interconnection project planned but recorded as not taken up in January 2025",0,
dpi.exchange--interoperability-of-social-protection-systems,3,TGO-dpi.pay-current-status-of-the-pandemic,,,,,,,"cash transfers paid through two mobile-money providers; registry not linked to the ID on record",0,
dpi.id--robustness-of-system,3,TGO-dpi.id-numero-d-identification-unique-and,,,,,,,"biometric ID issuing unique numbers; no assurance level, audit or certification on record",0,
dpi.id--registration-of-entire-population,2,TGO-dpi.id-numero-d-identification-unique-and,62,% of population,2025,2026-04-23-togo-6-millions-niu-fin-2025,,,"government's own floor of 6m holders at end-2025, about 62 per cent; underlying report not held",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,TGO-gov.legislate-founding-instrument-creating-the-identity|TGO-dpi.id-numero-d-identification-unique-and,,,,,,,"agency operates enrolment; supplier contracts, exit terms and a durable funding model not on record",0,
dpi.id--authentication,2,TGO-gov.legislate-founding-instrument-creating-the-identity,,,,,,,"agency holds exclusive legal competence to authenticate; no authentication service in operation on record",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"civil registration linked to schools and maternities only; no link to the ID register on record",0,
dpi.id--use-by-other-systems,2,TGO-dpi.id-systematic-identification-of-subscribers|TGO-dpi.id-decret-2022-094-on-the-unique-number,,,,,,,"number mandated for subscriber records; no public register keyed on it on record",0,
dpi.pay--governance-role-of-central-bank,4,TGO-dpi.pay-waemu-instant-payment-platform-togolese|TGO-dpi.pay-regional-guide-to-electronic-money,,,,,,,"BCEAO runs the instant-payment switch and publishes authorisations; complaints route in regional e-money rules",0,
dpi.pay--g2p-functionality,,,,,,,,,"treasury prepaid card announced only; mobile-money cash transfers sit on the social-protection rows",0,
dpi.pay--revenue-collection,3,TGO-dpi.pay-online-tax-declaration-and-payment,,,,,,,"e-payment compulsory for large and medium firms; 24 per cent for the rest; e-invoicing not live",0,
dpi.pay--b2b-and-b2g-functionality,3,TGO-dpi.pay-online-tax-declaration-and-payment,,,,,,,"online tax payment for large and medium firms only; no e-procurement on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,TGO-dpi.pay-waemu-instant-payment-platform-togolese|TGO-dpi.pay-mandatory-connection-deadline-for-the,,,,,,,"interoperability via the regional instant-payment platform began 2026; government payments and agents not on these rows",0,
dpi.pay--cross-border-functionality,3,TGO-include.access-instant-international-payment-service|TGO-include.access-full-service-payment-institution-licence,,,,,,,"bank-led corridor live under regional payment-institution rules; no corridor costs or volumes published",0,
dpi.registry--population-register,,,,,,,,,"civil-status pilot and 2009 law only; no population register on record",0,
dpi.registry--civil-register,2,TGO-dpi.registry-online-civil-status-certificate-service,,,,,,,"online civil-status service piloted in five communes",0,
dpi.registry--address-register,2,TGO-digital.localgov-urban-addressing-in-greater-lome,,,,,,,"addressing project under way in Greater Lome only",0,
dpi.registry--business-register,2,TGO-dpi.registry-companies-registered-at-the-cfe,,,,,,,"one-stop formalities centre registering firms; online registration not on record",0,
dpi.registry--social-protection-register,2,TGO-dpi.registry-national-social-registry,,,,,,,"registry software 75 per cent built at September 2024; not in service on record",0,
dpi.registry--electoral-register,,,,,,,,,"nationwide revision in April 2025; whether the roll is digital or publicly accessible is not on record",0,
dpi.registry--tax-register,2,TGO-dpi.registry-taxpayers-on-the-revenue-register|TGO-dpi.registry-published-register-of-active-taxpayers,,,,,,,"computerised register published online; centralisation and integrity not assessed on record",0,
dpi.registry--land-register,,,,,,,,,"regional draft directive and census gap only; title georeferencing sits on the land MIS row",0,
dpi.mis--health,3,TGO-dpi.mis-national-health-management-information-system,,,,,,,"DHIS2 national repository since 2016; surveillance and registries not shown integrated",0,
dpi.mis--education,2,TGO-dpi.mis-education-management-information-system|TGO-dpi.mis-school-census-collection-system,,,,,,,"EMIS mid-migration; annual census publication not on record",0,
dpi.mis--social-protection,3,TGO-dpi.mis-amu-tns-enrolment-platform|TGO-dpi.mis-inam-health-insurance-information-system,,,,,,,"health-insurance MIS in service for two schemes; not linked to registry or ID on record",0,
dpi.mis--tax,2,TGO-dpi.mis-sydonia-customs-declaration-system,,,,,,,"customs e-declaration only on this row; tax e-filing sits on the revenue-collection row",0,
dpi.mis--customs,2,TGO-dpi.exchange-tax-exemption-platform-interfaced-to,,,,,,,"customs system extended by an interfaced exemption platform; post coverage and e-payment not on this row",0,
dpi.mis--land,2,TGO-dpi.registry-georeferencing-of-pre-2007-land,,,,,,,"georeferencing of pre-2007 titles into a digital database under way",0,
dpi.govtech--e-government-services,3,TGO-dpi.govtech-guichet-national-du-service-public|TGO-dpi.govtech-investment-approval-dematerialisation,,,,,,,"national portal and dematerialised procedures in service; no shared ID authentication or published inventory",0,
digital.localgov--ict-infrastructure-for-local-government,2,TGO-digital.rural-rural-connectivity-or-universal-service|TGO-dpi.registry-online-civil-status-certificate-service,,,,,,,"five pilot communes equipped; town-hall connectivity funded, not delivered",0,
digital.rural--digitalisation-of-rural-health-clinics,2,TGO-digital.rural-tele-ultrasound-in-rural-health-centres,,,,,,,"tele-ultrasound at three rural centres; no digital reporting coverage published",0,
digital.rural--digitalisation-of-rural-primary-schools,2,TGO-digital.rural-digital-classroom-programme|TGO-digital.rural-rural-connectivity-or-universal-service,,,,,,,"digital-classroom pilot with no school count; under 1 per cent of schools connected at appraisal",0,
digital.rural--digitalisation-of-rural-registry-offices,2,TGO-dpi.registry-online-civil-status-certificate-service,,,,,,,"digital civil-status platform piloted in five communes",0,
digital.rural--digitalisation-of-rural-police-stations,2,TGO-digital.rural-police-station-equipment-savanes|TGO-dpi.mis-centre-d-information-policiere,,,,,,,"Savanes stations equipped with computers; no connection to the national police system on record",0,
tech.ai--use-of-ai-in-government-administration,3,TGO-tech.ai-digital-market-intelligence-platform,,,,,,,"AI transaction-analysis platform in service for tax, customs and commerce since March 2026",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,TGO-dpi.pay-current-status-of-the-pandemic,,,,,,,"machine-learning targeting used for cash transfers; no multi-sector results reported",0,
tech.ai--development-of-national-regional-ai-systems,2,TGO-tech.ai-national-languages-speech-and-translation|TGO-tech.ai-togo-ai-lab,,,,,,,"language-model project at targets only; compute funded with no facility in service on record",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"data-protection powers are general; no AI-specific rule, mandate or guideline on record",0,
tech.innovate--technology-hubs,3,TGO-tech.innovate-djanta-tech-hub,,,,,,,"one hub in Lome with incubation programmes; six regional centres at tender stage",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"private start-up association and GII rank only; no startup law, strategy or scheme on these rows",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,TGO-capacity.research-district-and-school-data-use,,,,,,,"one partner-funded data-use project; no institution with a digital-policy programme on record",0,
include.access--citizen-feedback-portals,2,TGO-include.access-sanitation-reporting-line|TGO-include.access-regulator-s-consumer-complaint-channels,,,,,,,"sectoral channels in service; no cases or outcomes on record",0,
include.access--inclusion-of-persons-with-disabilities,2,TGO-include.access-accessibility-of-digital-public-services,,,,,,,"CRPD 2023: general accessibility standards weakly enforced; no digital-service requirement on record",0,
include.access--inclusion-of-refugees-and-idps,3,TGO-include.access-refugee-registration-and-documentation,,,,,,,"10,972 refugee cards issued in 2025; not enrolled on the national ID or social registry",0,
data.statistics--national-strategy-for-development-of-statistics,2,TGO-data.statistics-national-statistics-strategy,,,,,,,"2020-2024 strategy expired; council adopted orientations June 2026 with no successor adopted",0,
data.statistics--censuses-and-surveys,3,TGO-data.statistics-census-and-survey-programme,,,,,,,"RGPH5 definitive results 2023; household surveys irregular after a decade-long DHS gap",0,
data.statistics--statistics-from-administrative-data,2,TGO-data.statistics-national-open-data-portal-or,,,,,,,"SDMX modelling workshop with sector ministries; yearbook claim rests on a source after the as-at",0,
data.open--use-of-open-data,2,TGO-data.open-open-government-data-portal-or,,,,,,,"portals publishing with no open licence on record",0,
data.satellite--agricultural-use-of-satellite-data,3,TGO-data.satellite-national-satellite-or-earth-observation,,,,,,,"met agency pushes satellite-based agro-climatic forecasts to producers; no national multi-purpose service",0,
