indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.standards--national-interoperability-standards,2,AGO-dpi.exchange-public-administration-interoperability-platform|AGO-gov.standards-territorial-unit-codification,,,,,,,Platform being built and ISO-based territorial codes enacted; no published standards catalogue,0,
gov.standards--national-quality-standards,3,AGO-gov.standards-national-standards-body,,,,,,,"2026 catalogue adopts quality-management standards, voluntary; no accredited ICT certification on record",0,
gov.standards--adoption-of-international-standards,2,AGO-gov.standards-national-standards-body|AGO-dpi.pay-payments-messaging-standard-migration,,,,,,,ISO correspondent member only; ISO 20022 payments migration completed July 2026,0,
gov.discourse--non-governmental-contribution-to-national-policy,2,AGO-gov.discourse-administrative-procedure-participation|AGO-gov.legislate-artificial-intelligence-bill,,,,,,,Consultation required by the procedure code and AI draft published; no published responses on record,0,
gov.discourse--open-discussion-of-government-policy,2,AGO-gov.legislate-online-falsehoods-law,,,,,,,"False-information law with prison terms passed May 2026, in force 4 August; bar association objections on record",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,AGO-finance.budget-communications-programme-appropriation,,,,,,,Recurring communications programme appropriated 2025 and 2026; universal service fund not in these rows,0,
infra.connect--internet-usage,3,AGO-infra.connect-universal-and-meaningful-connectivity-indicators,55.5,% of population,2024,2025-11-07-inacom-promocao-e-medicao-da-conectividade-universal-e-significativa-angola,,,On the regulator's own figure reported to the ITU; ITU modelled estimate is 40.7%,0,
infra.connect--national-fibre-backbone,3,AGO-infra.connect-national-terrestrial-fibre-length,,,,,,,"Official length statements run 20,000-30,000 km; provincial reach and open-access terms not on record",0,
infra.connect--international-internet-bandwidth,,,,,,,,,"No stated count of international routes; the 2Africa branch source says it relieves other, unnamed systems (CC, 2026-09-24)",0,
infra.connect--internet-exchange-points,3,AGO-infra.connect-internet-exchange-points,,,,,,,Two IXPs with 29 members on a third-party tracker; no traffic figure at two dates,0,
infra.connect--satellite-broadband-licensing-and-availability,3,AGO-infra.connect-low-orbit-satellite-licence|AGO-data.satellite-commercial-access-to-the-national-satellite,,,,,,,OneWeb licensed and in service; Starlink unlicensed; no blanket terminal licensing on record,0,
infra.store--off-site-backup-capacity,3,AGO-infra.store-government-data-centre,,,,,,,Space agency states ANGOSAT-2 provides redundancy for the government data centre; no continuity plan or failover test,0,
infra.capacity--robustness-of-government-hardware-and-software,3,AGO-infra.capacity-infosi-organic-statute|AGO-infra.store-government-data-centre,,,,,,,INFOSI mandated custodian; government data centre and cloud in service; no inventory or availability figure,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,AGO-data.statistics-census-portal-and-statistics-application|AGO-tech.ai-tax-authority-risk-analysis-system,,,,,,,Statistics office and tax authority build in-house; no systematic capacity programme on record,0,
infra.cybersec--national-cybersecurity-readiness,2,AGO-gov.policy-national-cybersecurity-strategy|AGO-gov.policy-national-cybersecurity-council|AGO-gov.legislate-national-cybersecurity-centre,,,,,,,Strategy adopted and council and centre created by decree with no operating record; law not in force,0,
dpi.exchange--national-data-exchange-system,2,AGO-dpi.exchange-public-digital-infrastructure-contract,,,,,,,Contract hosting the interoperability platform in execution from 31 July 2026; no platform running,0,
dpi.exchange--use-of-digital-id-in-other-systems,2,AGO-dpi.id-single-digital-identity,,,,,,,Verification platform contracted and specified; no consuming system verifying against the ID on record,0,
dpi.exchange--interoperability-of-health-systems,2,AGO-dpi.mis-vaccination-registry|AGO-dpi.mis-national-health-information-system,,,,,,,Registry-to-DHIS2 and eLMIS interoperability under development; no HIE policy or architecture adopted,0,
dpi.exchange--interoperability-of-education-systems,2,AGO-dpi.id-unique-student-identifier,,,,,,,Student identifier and certification platform decreed; nothing on record operating,0,
dpi.exchange--interoperability-of-social-protection-systems,3,AGO-dpi.registry-single-social-register|AGO-include.access-cash-transfer-programme,,,,,,,Register activated July 2026 as targeting base for Kwenda and school feeding; no ID or payment link on record,0,
dpi.id--robustness-of-system,3,AGO-dpi.id-national-identity-card,,,,,,,"Card in issue nationwide from birth record; no assurance level, audit or security certification on record",0,
dpi.id--registration-of-entire-population,,,,,,,,,"Census 2024: 52.4% of people aged 5+ hold an ID card, a different base from all ages (CC, 2026-09-24)",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,AGO-dpi.id-national-identity-card|AGO-dpi.registry-deconcentrated-identity-card-printing,,,,,,,Nationally operated on a foreign-built platform since 2017; no exit terms or funding model on record,0,
dpi.id--authentication,2,AGO-dpi.govtech-public-key-infrastructure|AGO-gov.legislate-electronic-signature-and-certification-regim,,,,,,,PKI contracted and e-signature law authorised; no root certification authority shown operating,0,
dpi.id--digital-id-from-birth,3,AGO-dpi.registry-birth-registration-in-maternity-wards,,,,,,,Newborns registered and carded in maternity wards in one province; no national rollout or count,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,AGO-dpi.id-national-identity-card,,,,,,,"Card generated from the birth record; one direction only, no death retirement or reconciliation on record",0,
dpi.id--use-by-other-systems,3,AGO-dpi.registry-official-electoral-registration-law,,,,,,,Lei 13/25 feeds the adult-citizen electoral base from the ID database; operation of the feed not separately evidenced,0,
dpi.pay--governance-role-of-central-bank,3,AGO-dpi.pay-payments-messaging-standard-migration,,,,,,,Central bank led switch-wide ISO 20022 migration; published oversight and consumer function not in mapped rows,0,
dpi.pay--g2p-functionality,,,,,,,,,Cash-transfer reach on record but the payment channel is not stated,0,
dpi.pay--revenue-collection,3,AGO-dpi.govtech-mandatory-electronic-invoicing,,,,,,,E-invoicing mandatory for large taxpayers and state suppliers from January 2026; electronic payment share not published,0,
dpi.pay--b2b-and-b2g-functionality,3,AGO-dpi.pay-interbank-operational-results-2025|AGO-gov.legislate-payment-subsystem-classification,,,,,,,Interbank credit and instant transfers in service on the operator's figures; no e-procurement on record,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,AGO-dpi.pay-instant-payment-scheme,,,,,,,"Wallet-to-bank interoperability on KWIK; merchant, government payments and agent networks not reported in the row",0,
dpi.pay--cross-border-functionality,4,AGO-dpi.pay-kwanza-as-a-regional-settlement-currency,,,,,,,Kwanza settling in SADC-RTGS from July 2026 with 2025 flows published; no retail or mobile-money corridor on record,0,
dpi.pay--consumer-protection,3,AGO-dpi.pay-consumer-protection-rules,,,,,,,Aviso 12/16 covers disclosure and complaints; no complaint statistics or decisions on record,0,
dpi.registry--population-register,2,AGO-dpi.exchange-citizen-database-interoperability-commission|AGO-finance.budget-supplementary-credit-for-the-citizen-databas,,,,,,,Adult-citizen database being de-duplicated and updated under a 2026 commission; no general population register on record,0,
dpi.registry--civil-register,,,,,,,,,Census birth-registration coverage and post rehabilitation held; no row shows whether registration is digital,0,
dpi.registry--address-register,2,AGO-dpi.registry-toponymy-and-house-numbering,,,,,,,House numbering regulated as a municipal function; no consolidated address register,0,
dpi.registry--business-register,2,AGO-dpi.registry-one-stop-business-registration,,,,,,,One-stop counters in Luanda and Huambo; no online registration or public search on record,0,
dpi.registry--social-protection-register,3,AGO-dpi.registry-single-social-register,,,,,,,Register activated July 2026 for Kwenda and school feeding; no enrolment count or ID link,0,
dpi.registry--electoral-register,2,AGO-dpi.registry-electoral-register-proof-of-life-operation|AGO-dpi.registry-official-electoral-registration-law,,,,,,,Digital register under proof-of-life update; no public access to the roll or audit on record,0,
dpi.registry--tax-register,2,AGO-dpi.id-taxpayer-identification-number,,,,,,,Taxpayer number run in an integrated system; register divergence is the tax authority's own finding; integrity not assessed,0,
dpi.registry--land-register,2,AGO-dpi.registry-property-legalisation-platform,,,,,,,"Platform linking cadastre, tax and registry in development; no parcel count published",0,
dpi.mis--health,3,AGO-dpi.mis-vaccination-registry,,,,,,,National health information system in use with vaccination registry separate; secretary of state's remarks only,0,
dpi.mis--education,,,,,,,,,"Only mapped row is a research and education network, not an EMIS",0,
dpi.mis--social-protection,3,AGO-dpi.mis-social-protection-information-systems|AGO-dpi.registry-single-social-register,,,,,,,Cash-transfer MIS in 54 social action centres; no link to the ID or payment providers on record,0,
dpi.mis--justice,2,AGO-dpi.govtech-electronic-filing-of-public-accounts|AGO-dpi.mis-court-digitalisation-recommendations,,,,,,,"Audit court e-filing only; ordinary courts' digitalisation recommended, no case-management system named",0,
dpi.mis--tax,2,AGO-dpi.exchange-tax-compliance-certificate-interoperability,,,,,,,Rows show an automated compliance certificate only; no e-filing or e-payment coverage on record,0,
dpi.mis--customs,2,AGO-dpi.exchange-logistics-single-window,,,,,,,Single window to merge three agency platforms planned from late 2026; board communique only,0,
dpi.mis--land,3,AGO-dpi.exchange-land-rights-single-window,,,,,,,"Land-concession single window in service since 2025, being carried to provinces; no throughput published",0,
dpi.govtech--e-government-services,3,AGO-dpi.govtech-electronic-procedure-in-social-protection|AGO-dpi.govtech-tourism-licensing-single-system|AGO-dpi.id-at-home-identity-card-service,,,,,,,Transactional services on separate portals; no service inventory or single gateway,0,
digital.localgov--digitalisation-of-local-government-records,2,AGO-digital.localgov-provincial-document-management-system,,,,,,,Approved by one province; six-month operationalisation target passed with nothing on file,0,
digital.rural--digitalisation-of-rural-health-clinics,2,AGO-digital.rural-epidemiological-surveillance-training,,,,,,,"Municipal technicians trained on an electronic surveillance tool; extension planned, no facility coverage published",0,
digital.rural--digitalisation-of-rural-primary-schools,3,AGO-include.divides-satellite-connectivity-programme|AGO-digital.rural-school-connectivity,,,,,,,Schools connected by satellite and white space in some localities; 2019 figure: 96% of primary schools unconnected,0,
digital.rural--digitalisation-of-rural-registry-offices,2,AGO-dpi.registry-civil-registration-post-rehabilitation,,,,,,,Posts rehabilitated in two provinces; digital registration at rural offices not on record,0,
digital.rural--digitalisation-of-rural-police-stations,3,AGO-digital.localgov-integrated-public-security-centres,,,,,,,Integrated security centres in service in five provinces; no national station coverage published,0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,Only a governance-framework consultancy on record; no AI system tendered or piloted in administration,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,AGO-tech.ai-tax-authority-risk-analysis-system,,,,,,,"Tax risk model in testing, in-house, not in service",0,
tech.ai--development-of-national-regional-ai-systems,2,AGO-tech.ai-government-ai-assistant,,,,,,,Commercial assistant deployed with no model provenance; no compute or national dataset on record,0,
tech.ai--control-of-ai-abuse,2,AGO-tech.ai-ai-supervisory-or-enforcement-authority,,,,,,,Draft AI law provides for an authority without designating it,0,
tech.innovate--technology-hubs,3,AGO-capacity.research-science-and-technology-park,,,,,,,Luanda park inaugurated June 2026 with no tenants on record; incubation programme has no cohort,0,
tech.innovate--tech-startup-ecosystem,2,AGO-gov.legislate-startups-law,,,,,,,Startups law passed by parliament; promulgation not on record,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,AGO-capacity.research-unesco-chair-open-science|AGO-capacity.research-engineering-network-membership,,,,,,,UNESCO chair inaugurated and university joined a network; no funded programme on record,0,
include.access--citizen-feedback-portals,2,AGO-include.access-citizen-complaints-book,,,,,,,Online complaints book on the services portal; no handling process or cases on record,0,
include.access--citizen-participation-in-policy,2,AGO-gov.legislate-digital-government-bill|AGO-gov.protect-data-protection-law-revision,,,,,,,Two consultations in the year; no stated procedure or account of changes in these rows,0,
include.access--inclusion-of-persons-with-disabilities,2,AGO-include.access-accessibility-law,,,,,,,General accessibility law in force; no information or ICT provision on record,0,
include.access--inclusion-of-refugees-and-idps,3,AGO-include.access-refugee-registration-position,,,,,,,2017 caseload documented on UNHCR figures; government registration of new arrivals suspended since 2017,0,
data.statistics--national-strategy-for-development-of-statistics,2,AGO-data.statistics-national-statistics-development-strategy,,,,,,,2026-2032 strategy announced as forthcoming; adoption not confirmed,0,
data.statistics--censuses-and-surveys,3,AGO-data.statistics-census-portal-and-statistics-application|AGO-data.statistics-rgph-2024,,,,,,,Definitive 2024 census results and portal published; microdata undelivered and no regular survey programme on record,0,
data.statistics--statistics-from-administrative-data,3,AGO-data.statistics-higher-education-yearbook,,,,,,,Higher-education yearbook compiled from administrative registers; no quality framework or sharing agreements,0,
data.open--use-of-open-data,2,AGO-data.statistics-census-portal-and-statistics-application,,,,,,,"Census portal with no open licence, bulk download or interface stated",0,
data.satellite--agricultural-use-of-satellite-data,2,AGO-data.satellite-el-nino-impact-assessment|AGO-data.satellite-agriwatch-partnership,,,,,,,One-off satellite yield assessment and regional service coverage; no national service shown in operation,0,
data.satellite--meteorological-use-of-satellite-data,2,AGO-data.satellite-meteorological-service-modernisation,,,,,,,Satellite reception system contracted in 2018; forecasting use not on record,0,
