indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.legislate--e-commerce-legislation,3,CAF-gov.legislate-electronic-transactions-law,,,,,,,"E-transactions law 22.002 in force; no trust-service regulations or accreditation on record",0,
gov.legislate--statistics-legislation,3,CAF-gov.legislate-statistics-law,,,,,,,"2001 act in force; Charter-aligned replacement validated as a draft only",0,
gov.legislate--access-to-information-legislation,,,,,,,,,"Only a constitutional privacy right; nothing on access to information",0,
gov.protect--data-protection-authority,2,CAF-gov.protect-data-protection-authority,,,,,,,"Provided for in law; not established past the statutory deadline",0,
gov.regional--regional-policy-collaboration,2,CAF-gov.regional-cemac-financial-inclusion-strategy,,,,,,,"CEMAC membership; no national contribution or domestic adoption on record",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"Only a CEMAC migration act applied; nothing in the cyberlaw set",0,
gov.regional--shared-regional-infrastructure,3,CAF-gov.regional-cemac-interoperable-qr-code,,,,,,,"Regional payment switch carries country volume; no ICT link cited in these rows",0,
gov.regional--cross-border-data-transfers,3,CAF-gov.regional-cross-border-data-transfer-regime,,,,,,,"Adequacy-based transfer chapter in force; no authority decision on record",0,
gov.standards--national-interoperability-standards,,,,,,,,,"Architecture study commissioned; no standards catalogue drafted or cited absence",0,
gov.standards--national-quality-standards,,,,,,,,,"Regulator monitoring systems only; nothing on a standards body or quality policy",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"Statistical quality diagnostic only; nothing on ISO membership or ICT standards",0,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,"No consultation on a digital instrument on record",0,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,"Council requests for account controls; no restriction or free-discussion record",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,CAF-finance.budget-regulator-support-transfer|CAF-finance.budget-digital-development-agency-transfer,,,,,,,"Recurring lines in the state's own estimates; no dedicated fund with published execution",0,
infra.connect--national-fibre-backbone,3,CAF-infra.connect-fibre-backbone,,,,,,,"First sections and Congo link in service; prefecture capitals still to connect",0,
infra.connect--internet-exchange-points,2,CAF-infra.connect-central-african-internet-exchange,,,,,,,"IXP creation reported by an operator filing; no members or traffic on record",0,
infra.connect--satellite-broadband-licensing-and-availability,3,CAF-infra.connect-satellite-broadband-service,,,,,,,"One licensed operator in service; foreign kits blocked; no blanket licensing",0,
infra.store--off-site-backup-capacity,,,,,,,,,"Only an unbuilt national data centre; no backup or recovery site on record",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"Regulator storage platform only; no core-system estate on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,"Payroll clean-up credited to a funder project; no in-house capacity on record",0,
infra.cybersec--national-cybersecurity-readiness,2,CAF-infra.cybersec-cybersecurity-agency,,,,,,,"Agency created by law with no budget line or operation; no strategy on record",0,
dpi.exchange--national-data-exchange-system,2,CAF-dpi.exchange-government-interoperability-or-data,,,,,,,"Platform live in one ministry; exchange architecture commissioned not designed",0,
dpi.exchange--use-of-digital-id-in-other-systems,2,CAF-dpi.id-digital-identity-system|CAF-dpi.id-unique-identification-number-mandate,,,,,,,"Identifier mandated; no consuming system named; ID ecosystem only announced",0,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,"DHIS2 deployment only; no exchange between health systems on record",0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"Project component on EMIS; no link between education systems on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,CAF-dpi.pay-social-transfer-payment-platform|CAF-dpi.registry-social-registry,,,,,,,"Beneficiary payment platform at expression-of-interest stage",0,
dpi.id--robustness-of-system,,,,,,,,,"Card issued but no unique number or deduplication on record; new system only announced",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Nothing on who operates or maintains the card or passport platforms",0,
dpi.id--authentication,1,CAF-dpi.id-identification-diagnostic,,,,,,,"ID4D diagnostic (2017) finds no digital authentication service; nothing later in these rows",0,
dpi.id--digital-id-from-birth,,,,,,,,,"Late registration campaign only; nothing on an identifier at birth",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"Civil-registry digitisation steps only; no linkage to the ID planned in these rows",0,
dpi.id--use-by-other-systems,2,CAF-dpi.id-unique-identification-number-mandate,,,,,,,"Identifier made mandatory per a funder report; no register keyed on it on record",0,
dpi.pay--governance-role-of-central-bank,3,CAF-gov.regional-cemac-interoperable-qr-code|CAF-dpi.pay-share-regional-electronic-payment,,,,,,,"Regional central bank oversees and publishes statistics; no consumer-protection function on record",0,
dpi.pay--g2p-functionality,3,CAF-dpi.pay-mobile-money-salary-payment,,,,,,,"Salaries outside the capital paid by mobile money; no other stream or counts",0,
dpi.pay--revenue-collection,3,CAF-dpi.govtech-online-tax-declaration-payment,,,,,,,"Online tax payment platform launched 2025; no coverage or share published",0,
dpi.pay--b2b-and-b2g-functionality,3,CAF-dpi.pay-import-declaration-fee-payment,,,,,,,"Mobile payment of one customs fee in service; no e-procurement or interbank service",0,
dpi.pay--cross-border-functionality,3,CAF-dpi.pay-gimacpay|CAF-gov.regional-cemac-interoperable-qr-code,,,,,,,"Regional switch in service under a 2026 regulation; no corridor costs or country participation figure",0,
dpi.pay--consumer-protection,,,,,,,,,"Only a non-state fact-check of a fraud; no rules or cited absence",0,
dpi.registry--population-register,,,,,,,,,"Birth-registration and archive steps only; nothing on a population register",0,
dpi.registry--civil-register,2,CAF-geopol.eu-civil-status-modernisation,,,,,,,"Externally funded modernisation extending from a pilot to new communes",0,
dpi.registry--address-register,1,CAF-dpi.registry-postal-addressing,,,,,,,"UPU country file (2022): no street numbering, postcode or address register",0,
dpi.registry--business-register,2,CAF-dpi.registry-business-register-digitisation,,,,,,,"Agency states procedures digitised; no unique business identifier on record",0,
dpi.registry--social-protection-register,2,CAF-dpi.registry-social-registry,,,,,,,"Registry development financed; no registered-household figure",0,
dpi.registry--electoral-register,3,CAF-dpi.id-biometric-electoral-register,,,,,,,"Biometric roll revised in 2025 and published; no reconciliation with civil register",0,
dpi.registry--tax-register,,,,,,,,,"Tax platform described; nothing on the taxpayer register or identifier",0,
dpi.registry--land-register,2,CAF-dpi.registry-cadastre-land-registry-digitisation,,,,,,,"E-cadastre digitisation agreed 2024; no system delivered",0,
dpi.mis--health,3,CAF-dpi.mis-sector-management-information-systems,,,,,,,"DHIS2 is the routine HMIS; other health systems not integrated on record",0,
dpi.mis--education,2,CAF-dpi.mis-education-management-systems,,,,,,,"EMIS under a financed project component; no data cycle completed",0,
dpi.mis--social-protection,2,CAF-dpi.pay-social-transfer-payment-platform|CAF-dpi.registry-social-registry,,,,,,,"Registry and payment platform under preparation; no programme MIS in service",0,
dpi.mis--justice,,,,,,,,,"Expired sector policy calls for computerisation; no court case-management system",0,
dpi.mis--tax,2,CAF-dpi.mis-tax-and-customs-digitalisation,,,,,,,"Tax platform operative; large-taxpayer benchmarks only and no uptake or coverage on record",0,
dpi.mis--customs,3,CAF-dpi.mis-tax-and-customs-digitalisation,,,,,,,"Customs system operative per official report; post coverage and single window not on record",0,
dpi.mis--land,2,CAF-dpi.registry-cadastre-land-registry-digitisation,,,,,,,"E-cadastre project agreed; ministry denies any online land transaction service",0,
dpi.govtech--e-government-services,2,CAF-dpi.govtech-unified-public-services-portal,,,,,,,"Single portal launched; no service count or usage on record",0,
digital.localgov--ict-infrastructure-for-local-government,2,CAF-digital.localgov-local-government-digital-systems,,,,,,,"Kits to four prefectural towns and one town hall equipped",0,
digital.localgov--digitalisation-of-local-government-records,2,CAF-digital.localgov-local-government-digital-systems,,,,,,,"Scanning training and equipment for civil-registry records; no records system in service",0,
digital.rural--digitalisation-of-rural-health-clinics,3,CAF-dpi.mis-health-information-system,,,,,,,"District reporting digital in all 35 districts; facility connectivity share not published",0,
digital.rural--digitalisation-of-rural-primary-schools,2,CAF-digital.rural-universal-service-fund-school,,,,,,,"School connectivity under the universal service fund announced for 2026; nothing delivered",0,
digital.rural--digitalisation-of-rural-registry-offices,2,CAF-digital.localgov-local-government-digital-systems,,,,,,,"Equipment rehabilitated at some posts; no digital registration in service",0,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,"Nothing on police systems in these rows",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"AI uses on record are non-governmental; nothing in administration",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,"Machine learning used by a development bank outside government; no national system",0,
tech.ai--development-of-national-regional-ai-systems,2,CAF-tech.ai-sango-language-model,,,,,,,"Independent translation system for Sango; national origin and users not on record",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"Council requests on deepfakes with no instrument; no rule or guideline",0,
tech.innovate--technology-hubs,2,CAF-tech.innovate-startup-funding-accelerator-cohort|CAF-infra.capacity-technical-capacity-workforce-skills,,,,,,,"Incubators in the capital; no cohort or output on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"Only discontinued crypto instruments; no startup law or support scheme",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,CAF-capacity.research-university-multimedia-centre,,,,,,,"University multimedia centre and one paper; no funded programme on record",0,
include.access--citizen-feedback-portals,,,,,,,,,"Portal launched with no feedback function described",0,
include.access--citizen-participation-in-policy,,,,,,,,,"No consultation on any instrument on record",0,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,"2021 surveys hold no digital provision; not a cited statement of absence",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"Statistical inclusion initiative only; nothing on registration or documents",0,
data.statistics--national-strategy-for-development-of-statistics,3,CAF-data.statistics-statistics-development-strategy,,,,,,,"Second NSDS being implemented with project funding; no costed plan or evaluation",0,
data.statistics--censuses-and-surveys,3,CAF-data.statistics-harmonised-household-living-conditions,,,,,,,"Household survey in the field from July 2026; no census round on record",0,
data.open--use-of-open-data,3,CAF-data.open-open-government-data-portal,,,,,,,"Statistics office data under an open licence; one body and no reuse on record",0,
data.satellite--agricultural-use-of-satellite-data,2,CAF-data.satellite-earth-observation-or-satellite,,,,,,,"One-off forecast and training; no national service",0,
data.satellite--meteorological-use-of-satellite-data,2,CAF-data.satellite-earth-observation-or-satellite,,,,,,,"Satellite reception at the airport met centre; no forecasting use on record",0,
