indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.regional--shared-regional-infrastructure,2,MRT-infra.connect-sahelconnectivity,,,,,,,Sahel connectivity support announced; nothing in service for Mauritania on record,0,
gov.regional--cross-border-data-transfers,4,MRT-gov.protect-dataprotectionlaw,,,,,,,authority's adequacy and authorisation deliberations issued; adequate-country list and authorisations register unpublished,0,
gov.standards--national-interoperability-standards,2,MRT-gov.standards-servicesframework,,,,,,,standards framework in development; nothing published,0,
gov.standards--national-quality-standards,2,MRT-gov.standards-conseil-national-normalisation,,,,,,,standardisation council created by decree 2023; no standard adopted or quality policy on record,0,
gov.standards--adoption-of-international-standards,,,,,,,,,only an IPv6 transition strategy; no ISO membership or adopted standard on record,0,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,validation workshops and UPR reports on record; no non-governmental participation in a digital instrument stated,0,
gov.discourse--open-discussion-of-government-policy,2,MRT-gov.discourse-freedom-in-the-world-score|MRT-gov.discourse-parliamentary-oral-questions,,,,,,,policy debated in parliament; Freedom House records intensified use of the symbols law against online dissent,0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,MRT-finance.budget-ministry,,,,,,,digital ministry budget line on secondary report; universal access fund decree text not held and fund centralised at Treasury,0,
infra.connect--national-fibre-backbone,3,MRT-infra.connect-sndin-national-fibre-network,,,,,,,"1,760 km on the operator's own figure; no wholesale terms or cross-border link on record",0,
infra.connect--international-internet-bandwidth,2,MRT-infra.connect-ace,1,routes,2026,2026-05-05-second-cable-connectivity-baseline-ecofin,,,source states ACE is the sole international cable; no terrestrial fibre link on record; second cable due 2027,0,
infra.connect--internet-exchange-points,2,MRT-infra.connect-internet-exchange-point,,,,,,,"IXP launched May 2025; no member, peering or traffic figure published",0,
infra.connect--satellite-broadband-licensing-and-availability,2,MRT-infra.connect-satellite,,,,,,,three firms provisionally selected; no licence award or service on record,0,
infra.store--off-site-backup-capacity,2,MRT-infra.store-datacentre,,,,,,,backup data centre specified in 2021 tender; not stated built,0,
infra.capacity--robustness-of-government-hardware-and-software,2,MRT-infra.connect-riad-administrative-intranet|MRT-infra.capacity-digital-economy-diagnostic,,,,,,,administrative intranet in build; diagnostic records 150+ unconnected platforms and no inventory,0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,digitised recruitment on record but no in-house team or capacity programme stated,0,
infra.cybersec--national-cybersecurity-readiness,2,MRT-infra.cybersec-strategy|MRT-infra.cybersec-cert,,,,,,,2022-2025 strategy expired on a reference guide; CERT only tendered,0,
dpi.exchange--national-data-exchange-system,,,,,,,,,exchange system only being scoped at workshops; no platform procured or piloted on record,0,
dpi.exchange--use-of-digital-id-in-other-systems,3,MRT-dpi.id-houwiyeti|MRT-dpi.mis-houwiyeticerts,,,,,,,diplomas and consular services on the ID app; no verification service or usage figure published,0,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,electronic register in two wilayas; no exchange between health systems or HIE policy on record,0,
dpi.exchange--interoperability-of-education-systems,3,MRT-dpi.mis-houwiyeticerts,,,,,,,national certificates served through the ID app; no EMIS exchange or learner identifier on record,0,
dpi.exchange--interoperability-of-social-protection-systems,3,MRT-dpi.registry-registre-social|MRT-dpi.pay-gimtel-card-switch,,,,,,,social register linked to the interbank payment operator for AOUN; ID linkage not on record,0,
dpi.id--robustness-of-system,3,MRT-dpi.id-houwiyeti,,,,,,,"digital ID in service; no assurance level, audit or certification published",0,
dpi.id--registration-of-entire-population,,,,,,,,,5.1 million registered on the minister's figure to Parliament; no denominator or coverage rate,0,
dpi.id--authentication,2,MRT-dpi.id-pki|MRT-dpi.id-biometric-e-government-login-pilot,,,,,,,PKI tendered and biometric login piloted; no service operating on record,0,
dpi.id--digital-id-from-birth,2,MRT-gov.legislate-code-etat-civil|MRT-dpi.id-anrpts,,,,,,,civil status code links register and civil status; number assignment at birth not stated,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,MRT-dpi.id-anrpts,,,,,,,biometric interconnection with civil status on the ministry's own report; no reconciliation reported,0,
dpi.id--use-by-other-systems,,,,,,,,,only biometric SIM identification on record; no public register keyed on the national ID,0,
dpi.pay--governance-role-of-central-bank,3,MRT-dpi.pay-payment-institutions-regulation,,,,,,,central bank instructions regulate payment institutions; no switch oversight or licence register published,0,
dpi.pay--g2p-functionality,3,MRT-dpi.registry-registre-social|MRT-dpi.pay-gimtel-card-switch,,,,,,,AOUN transfer paid digitally; no count paid or other G2P stream on record,0,
dpi.pay--revenue-collection,3,MRT-dpi.govtech-stt,,,,,,,e-payment in service for some taxpayers; customs e-payment and e-invoicing not in use,0,
dpi.pay--b2b-and-b2g-functionality,3,MRT-dpi.pay-gimtel-card-switch,,,,,,,interbank switch in service; no e-procurement portal on record and e-invoicing only announced,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MRT-dpi.pay-gimtel-card-switch,,,,,,,interbank card switch in service; no mobile money interoperability or agent figures on record,0,
dpi.pay--cross-border-functionality,2,MRT-dpi.pay-payment-institutions-regulation,,,,,,,cross-border ceilings in the 2022 instruction; no retail corridor or regional system on record,0,
dpi.pay--consumer-protection,2,MRT-dpi.pay-payment-institutions-regulation,,,,,,,customer protection by central bank instruction only; dimensions covered and redress not on record,0,
dpi.registry--population-register,,,,,,,,,only a consular registry mapped here; not a population register,0,
dpi.registry--civil-register,2,MRT-gov.legislate-code-etat-civil|MRT-dpi.id-anrpts,,,,,,,2025 law on digital acts and biometric interconnection; national digital birth registration not stated,0,
dpi.registry--address-register,2,MRT-dpi.registry-geolocated-addressing,,,,,,,terms of reference issued 2025; no award or register on record,0,
dpi.registry--business-register,,,,,,,,,trade register in law and single-window decree; nothing says the register is electronic,0,
dpi.registry--social-protection-register,3,MRT-dpi.registry-registre-social,,,,,,,2.06 million registered on the agency's figure; ID linkage and coverage of target population not published,0,
dpi.registry--electoral-register,,,,,,,,,2024 roll of 1.94 million on the Constitutional Council's figure; digital form and public access not stated,0,
dpi.registry--tax-register,,,,,,,,,TIN provided in the tax procedures book; no computerised register described,0,
dpi.registry--land-register,2,MRT-dpi.registry-cadastral-reference,,,,,,,land digitisation and Nouakchott parcel census under way; no register in service on record,0,
dpi.mis--health,2,MRT-dpi.mis-health-information-system,,,,,,,electronic register in two wilayas on WHO's account; no national HMIS in service stated,0,
dpi.mis--education,2,MRT-dpi.mis-sirage-education-information-system,,,,,,,SIRAGE regional staff trained; no annual census or coverage published,0,
dpi.mis--social-protection,3,MRT-dpi.registry-registre-social|MRT-dpi.pay-gimtel-card-switch,,,,,,,AOUN run on the register with digital payment; no disaggregated data published,0,
dpi.mis--justice,2,MRT-dpi.mis-justice-modernisation-programme,,,,,,,digitisation of judicial procedure financed in 2025 programme; no case-management system in service,0,
dpi.mis--tax,2,MRT-dpi.govtech-jibaya-online-tax,,,,,,,"online filing for large enterprises only, 39 per cent on the financier's figure",0,
dpi.mis--customs,3,MRT-dpi.govtech-sydonia-customs,,,,,,,SYDONIA World in service; electronic payment of duties deferred to 2027,0,
dpi.mis--land,2,MRT-dpi.registry-cadastral-reference,,,,,,,land information system under construction; nothing in service on record,0,
dpi.govtech--e-government-services,3,MRT-dpi.govtech-khdamati|MRT-dpi.govtech-consular,,,,,,,transactional services on several portals; no shared ID authentication or usage published,0,
digital.localgov--ict-infrastructure-for-local-government,2,MRT-digital.localgov-municipal,,,,,,,central digital counters at two localities; no commune system of its own on record,0,
digital.localgov--digitalisation-of-local-government-records,2,MRT-digital.localgov-municipal,,,,,,,communal finances on the Treasury's system only; no local records digitised by communes,0,
digital.rural--digitalisation-of-rural-health-clinics,3,MRT-dpi.mis-health-information-system,,,,,,,digital consultation reporting in two eastern wilayas on WHO's account; no facility count,0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,compact says digital capture has not reached rural schools; no equipment or absence statement for schools,0,
digital.rural--digitalisation-of-rural-registry-offices,3,MRT-dpi.id-anrpts,,,,,,,integrated register system across 153 centres; share of rural offices not published,0,
digital.rural--digitalisation-of-rural-police-stations,3,MRT-dpi.exchange-wapis-police-information-system,,,,,,,62 posts on WAPIS on the police's own statement; national coverage not published,0,
tech.ai--use-of-ai-in-government-administration,3,MRT-dpi.govtech-digitised-civil-service-recruitment,,,,,,,AI used in the recruitment competition on the ministry's account; how is not set out,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,MRT-tech.ai-agrometeorological-early-warning,,,,,,,early warning system at workshop stage; operation not stated,0,
tech.ai--development-of-national-regional-ai-systems,3,MRT-tech.ai-national-language-datasets,,,,,,,community Hassaniya and national-language datasets published; no state compute or funded programme,0,
tech.ai--control-of-ai-abuse,2,MRT-tech.ai-media-synthetic-content-programme,,,,,,,deepfakes session with the media regulator; no rule with legal effect,0,
tech.innovate--technology-hubs,2,MRT-tech.innovate-hadina-rimtic,,,,,,,one Nouakchott incubator on its own site; no cohorts or programme outputs on record,0,
tech.innovate--tech-startup-ecosystem,3,MRT-gov.legislate-startupact,,,,,,,Startup Act 2024 enacted; text not held and no label or fund operating on record,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,MRT-capacity.research-programme,,,,,,,university data-science unit with doctoral work; accreditation lapsed 2024 and no funding on record,0,
include.access--citizen-feedback-portals,3,MRT-dpi.govtech-ain-complaints-platform,,,,,,,"Ain platform in service; 97 per cent handled on the minister's word, no outcomes published",0,
include.access--citizen-participation-in-policy,,,,,,,,,e-participation policy draft and platform provisionally awarded; no open consultation on record,0,
include.access--inclusion-of-persons-with-disabilities,2,MRT-include.access-disability-digital-inclusion,,,,,,,2006 disability ordinance with decrees outstanding; nothing on digital accessibility,0,
include.access--inclusion-of-refugees-and-idps,3,MRT-dpi.id-refugee-registration,,,,,,,registration and national-register inscription on the refugee agency's account; no card count,0,
data.statistics--national-strategy-for-development-of-statistics,3,MRT-data.statistics-snds-2021-2030,,,,,,,SNDS 2021-2030 published; first action plan lapsed with no implementation report,0,
data.statistics--censuses-and-surveys,3,MRT-data.statistics-census5,,,,,,,definitive results presented regionally; no public dataset or regular survey programme on record,0,
data.statistics--statistics-from-administrative-data,,,,,,,,,youth index built on secondary indicators; administrative register sources not stated,0,
data.open--use-of-open-data,2,MRT-data.open-portal,,,,,,,24 downloadable datasets from 4 providers; no open licence stated,0,
data.satellite--agricultural-use-of-satellite-data,2,MRT-data.satellite-biomass-assessment,,,,,,,annual biomass assessment by a humanitarian organisation; no national service on record,0,
data.satellite--meteorological-use-of-satellite-data,2,MRT-data.satellite-meteorological-observation-capacity,,,,,,,reception infrastructure installed 2025; no forecasting use on record,0,
