indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
infra.connect--internet-exchange-points,2,SSD-infra.connect-ixp,,,,,,,"Exchange registered to the regulator with no members or traffic; implementation under way",0,
infra.connect--satellite-broadband-licensing-and-availability,,,,,,,,,"No licence held but one account names a rural Starlink partnership; absence not cited",0,
infra.store--off-site-backup-capacity,2,SSD-infra.store-ifmis-backup-site,,,,,,,"IFMIS redundant site contracted and paid; not confirmed functional at the December 2025 audit",0,
infra.capacity--robustness-of-government-hardware-and-software,2,SSD-dpi.mis-biometric-payroll,,,,,,,"Payroll biometric programme under way; no core-system inventory or custodian on record",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,SSD-infra.capacity-government-systems,,,,,,,"Four ministry staff trained abroad; no in-house system development on record",0,
infra.cybersec--national-cybersecurity-readiness,2,SSD-infra.cybersec-dfs-lab,,,,,,,"DFS security lab being stood up; national CSIRT not established and no strategy on record",0,
dpi.exchange--national-data-exchange-system,1,SSD-dpi.exchange-national-data-exchange,,,,,,,"World Bank mission: no centralised data management and exchange strategy still to be developed",0,
dpi.exchange--use-of-digital-id-in-other-systems,2,SSD-dpi.id-birth-registration-link,,,,,,,"Link of civil registration to the ID system planned; no consuming system in service on record",0,
dpi.exchange--interoperability-of-health-systems,2,SSD-dpi.mis-dhis2,,,,,,,"eLMIS dashboard integrated into DHIS2; no national HIE policy or architecture adopted",0,
dpi.exchange--interoperability-of-education-systems,2,SSD-dpi.mis-emis-education,,,,,,,"Costed EMIS action plan covers system integration; no exchange in service",0,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,"Project registry registers and pays households; no link to ID or payment provider stated",0,
dpi.id--robustness-of-system,2,SSD-dpi.id-digital-id|SSD-dpi.id-id-machines,,,,,,,"Digital ID announced and production machines delivered; no deduplication or unique number on record",0,
dpi.id--registration-of-entire-population,1,SSD-dpi.id-coverage,10,% of population,2026,2026-05-01-id4d-country-diagnostic-south-sudan,,,"World Bank ID4D diagnostic: about 10% hold a nationality certificate and under 1% a national ID card",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Passport issuance rows only; who builds and operates the ID platform is not on record",0,
dpi.id--authentication,,,,,,,,,"Only ID registration drives mapped; no authentication or e-signature service on record",0,
dpi.id--digital-id-from-birth,,,,,,,,,"Link of birth registration to the ID only announced; not provided for in law or piloted on record",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,SSD-dpi.id-birth-registration-link,,,,,,,"Directorate announced plans to link civil registration and the ID; no exchange in service",0,
dpi.id--use-by-other-systems,,,,,,,,,"ID registration and card distribution only; no register keyed on the ID planned or in service on record",0,
dpi.pay--governance-role-of-central-bank,3,SSD-dpi.pay-mobile-money-tender,,,,,,,"Electronic Money Regulation 2017 in force; instant payment switch only planned",0,
dpi.pay--g2p-functionality,,,,,,,,,"Transfers paid but channel not stated; currency-shortage delays suggest cash",0,
dpi.pay--revenue-collection,3,SSD-dpi.pay-cashless-passport,,,,,,,"Passport and ID fees digital only; tax payment returned to cash enforcement after the as-at",0,
dpi.pay--b2b-and-b2g-functionality,3,SSD-dpi.pay-ssips|SSD-dpi.exchange-rtgs,,,,,,,"Interbank RTGS and clearing live; no e-procurement on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SSD-tech.industry-sarafa,,,,,,,"Retail payment app in service; no provider interoperability on record",0,
dpi.pay--consumer-protection,,,,,,,,,"Only a data-billing metrology framework mapped; no DFS consumer-protection rules on record",0,
dpi.registry--population-register,3,SSD-dpi.registry-population-register,,,,,,,"Register of Nationals under the 2011 Act with cards issued; built from ID enrolment and no coverage figure",0,
dpi.registry--civil-register,,,,,,,,,"Centralised digital CRVS announced as intent only; no paper-only absence cited",0,
dpi.registry--address-register,1,SSD-dpi.registry-address-register,,,,,,,"Statutory duty since 2012; no address register or postcode scheme recorded",0,
dpi.registry--business-register,3,SSD-dpi.registry-business-register,,,,,,,"Online company registration via eServices; unique identifier and public search not stated",0,
dpi.registry--social-protection-register,3,SSD-dpi.registry-social-protection,,,,,,,"Project-scoped registry of 87867 households; no universal social registry",0,
dpi.registry--electoral-register,,,,,,,,,"Registration exercise announced and pending; no digital register procured or maintained on record",0,
dpi.registry--tax-register,2,SSD-dpi.registry-tax-register|SSD-dpi.registry-tax-register-filing,,,,,,,"TIN register of 83000 taxpayers on the authority's figures; database integrity not assessed",0,
dpi.registry--land-register,,,,,,,,,"Not-held row cites no programme but land-records digitisation programmes sit under dpi.mis--land",0,
dpi.mis--health,3,SSD-dpi.mis-dhis2,,,,,,,"DHIS2 national instance in service; reporting completeness and private-sector coverage not on record",0,
dpi.mis--social-protection,3,SSD-dpi.registry-social-protection,,,,,,,"Programme MIS for one project caseload; no link to the ID on record",0,
dpi.mis--justice,1,SSD-dpi.mis-justice-case-management,,,,,,,"UNDP 2022 assessment records no case-management system",0,
dpi.mis--tax,,,,,,,,,"Only a telecom revenue-assurance deal mapped; e-filing and e-payment availability not on record",0,
dpi.mis--customs,,,,,,,,,"Electronic cargo tracking in use; no customs management system on record",0,
dpi.mis--land,2,SSD-dpi.mis-land,,,,,,,"State-level digital land registration framework under development in Juba County",0,
dpi.govtech--e-government-services,3,SSD-dpi.govtech-eservices-portal|SSD-dpi.govtech-evisa|SSD-dpi.govtech-nca-eservices,,,,,,,"Transactional services online; no ID-based authentication or usage published",0,
digital.localgov--ict-infrastructure-for-local-government,1,SSD-digital.localgov-localgov,,,,,,,"2021 capacity assessment across all states records no local digital service platform",0,
digital.localgov--digitalisation-of-local-government-records,2,SSD-dpi.mis-land,,,,,,,"Land records digitisation starting in Juba Rubkona and Yei counties",0,
digital.rural--digitalisation-of-rural-health-clinics,2,SSD-digital.rural-health-clinics,,,,,,,"CHW tracker piloted and an ART register at five facilities; no district-wide digital reporting",0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,"Computers went to the ministry not schools; no school connectivity programme on record",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"ID registration drive in Greater Yei; digital mode of registration at rural offices not stated",0,
digital.rural--digitalisation-of-rural-police-stations,2,SSD-digital.rural-police-stations,,,,,,,"Surveillance project approved for Juba first; no county station on a system",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"Only an AI-supported e-learning service mapped; no AI in administration on record",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SSD-dpi.mis-dhis2,,,,,,,"Predictive malaria alerts piloting in DHIS2; the food security monitor is a statistical model",0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"No national AI model dataset or compute on record; regional EAC declaration only",0,
tech.ai--control-of-ai-abuse,3,SSD-gov.legislate-cybercrime-act|SSD-tech.ai-cyber-task-force,,,,,,,"General false-information offence enforced by a task force; not AI-specific and no risk-based rules",0,
tech.innovate--tech-startup-ecosystem,2,SSD-tech.innovate-incubators,,,,,,,"Grant competition and an EU incubator on record; no startup law or strategy",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SSD-capacity.research-research,,,,,,,"Civil-society policy analyses only; no funded research programme on record",0,
include.access--citizen-feedback-portals,,,,,,,,,"Row notes no digital channel but is not a cited absence; all routes on record are in person",0,
include.access--inclusion-of-persons-with-disabilities,2,SSD-include.access-disability,,,,,,,"National Disability Action Plan 2020; no ICT or digital accessibility provision on record",0,
include.access--inclusion-of-refugees-and-idps,3,SSD-dpi.id-dtm-biometric-registration,,,,,,,"Humanitarian biometric registration of IDPs on the 2019 source; no digital-service access provided for",0,
data.statistics--national-strategy-for-development-of-statistics,2,SSD-data.statistics-nsds,,,,,,,"Second NSDS referenced but its text is not held; adoption not on record",0,
data.statistics--censuses-and-surveys,,,,,,,,,"Only a population projection mapped; no census round or survey programme on record here",0,
data.statistics--statistics-from-administrative-data,3,SSD-data.statistics-administrative-data,,,,,,,"Health statistics abstract from administrative data; health is the only sector",0,
data.open--use-of-open-data,2,SSD-data.open-open-data,,,,,,,"Bureau portal with download and interface; no open licence stated",0,
data.satellite--agricultural-use-of-satellite-data,3,SSD-data.satellite-satellite,,,,,,,"Satellite-based food security monitoring in service; produced by external agencies",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"Automatic weather stations on WIS; no satellite data stream or reception on record",0,
