indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
digital.rural--digitalisation-of-rural-primary-schools,2,ZAF-digital.rural-kzn-school-digital-access|ZAF-digital.rural-off-grid-school-media-lab,,,,,,,"Provincial programme in one district and one off-grid lab; no school counts or national shares",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"Only a deeds registry back-scan on record; no civil registration office evidence",0,
digital.rural--digitalisation-of-rural-police-stations,3,ZAF-digital.rural-saps-integrated-person-management,,,,,,,"Integrated person management implemented at counted sites; rural coverage not published",0,
tech.ai--use-of-ai-in-government-administration,3,ZAF-tech.ai-automated-selection-at-sars|ZAF-dpi.id-eta,,,,,,,"Machine-learning case selection at SARS and automated visa assessment; no inventory or AI procurement rules",0,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,"Only a university AI research network; no national model, dataset or compute facility on record",0,
tech.ai--control-of-ai-abuse,3,ZAF-tech.ai-sahpra-ai-md,,,,,,,"SAHPRA requires authorisation of AI medical devices; registration not commenced and no enforcement",0,
tech.innovate--technology-hubs,2,ZAF-tech.innovate-african-digital-transformation-centre|ZAF-tech.innovate-sacit,,,,,,,"Two Pretoria hubs opened; no programmes, cohorts or tenants on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"Venture funding on record but no startup law, strategy or public scheme in these rows",0,
include.access--citizen-feedback-portals,3,ZAF-include.access-roads4u|ZAF-include.access-hessequa-citizen-app,,,,,,,"Provincial and municipal reporting apps with tracking; no case volumes or outcomes published",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"Only an employment bill and the 1998 Refugees Act; registration and documentation not on record",0,
data.statistics--national-strategy-for-development-of-statistics,,,,,,,,,"Annual work programme and indicator framework only; no NSDS on record",0,
data.statistics--censuses-and-surveys,3,ZAF-data.statistics-census-2022,,,,,,,"Census 2022 release published; disaggregated access and regular survey programme not on record",0,
data.statistics--statistics-from-administrative-data,3,ZAF-data.statistics-insolvencies-series|ZAF-data.statistics-administrative-index-methods,,,,,,,"Insolvency, property price and trade indices from administrative records; no quality framework or sharing agreements",0,
data.open--use-of-open-data,,,,,,,,,"Broadband map not public and open-science policy only; no open data release on record",0,
data.satellite--agricultural-use-of-satellite-data,3,ZAF-data.satellite-geomaize,,,,,,,"GeoMaize in use in two provinces; no national multi-purpose service on record",0,
data.satellite--meteorological-use-of-satellite-data,2,ZAF-data.satellite-amsaf,,,,,,,"Continental nowcasting facility inaugurated with South African participation; national forecasting use not named",0,
