indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
dpi.registry--land-register,2,MDG-dpi.registry-land,,,,,,,"65 per cent of offices paper-based or off-grid; digital title register coverage not stated",0,
dpi.mis--health,3,MDG-dpi.exchange-dhis2,,,,,,,"DHIS2 national platform in service; private facilities and integration not on record",0,
dpi.mis--education,,,,,,,,,"only a proposed project to digitise the EMIS with no approval on record",0,
dpi.mis--justice,3,MDG-dpi.mis-court-case-applications,,,,,,,"six applications in use with extension to all courts outstanding; decisions not published online",0,
dpi.mis--tax,2,MDG-dpi.mis-safi,,,,,,,"SAFI in production; e-filing and e-payment coverage by tax not on record",0,
dpi.mis--customs,,,,,,,,,"only a port single window in deployment; no customs management system on record",0,
dpi.mis--land,2,MDG-dpi.mis-plof,,,,,,,"digital parcel plan validated on 49-commune pilots for generalisation",0,
dpi.govtech--e-government-services,2,MDG-dpi.govtech-torolalana,,,,,,,"one-stop portal online; count of transactional services not on record",0,
digital.localgov--ict-infrastructure-for-local-government,2,MDG-digital.localgov-localgov|MDG-digital.localgov-district-2-0,,,,,,,"equipment to 67 communes and servers in three regions; connectivity and national programme not on record",0,
digital.localgov--digitalisation-of-local-government-records,3,MDG-dpi.registry-record-digitisation,,,,,,,"civil records digitised across 1695 communes on vendor figures; paper elsewhere",0,
digital.rural--digitalisation-of-rural-health-clinics,3,MDG-dpi.mis-sii-csb|MDG-dpi.mis-commcare,,,,,,,"funding system in three regions and community reports digital; facility share not published",0,
digital.rural--digitalisation-of-rural-primary-schools,3,MDG-digital.rural-solar-schools|MDG-digital.rural-public-school-connectivity,,,,,,,"fifteen rural schools equipped; 2.0 per cent of public schools connected nationally",0,
digital.rural--digitalisation-of-rural-registry-offices,2,MDG-dpi.id-prodigy-enrolment,,,,,,,"enrolment piloted in 26 communes then deployed; digital civil registration in rural offices not stated",0,
digital.rural--digitalisation-of-rural-police-stations,2,MDG-digital.rural-gendarmerie-fichier,,,,,,,"central gendarmerie file under build; rural stations recording digitally not on record",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,MDG-tech.ai-cedia,,,,,,,"customs AI centre launched as an IMF pilot; no outputs or decisions on record",0,
tech.ai--development-of-national-regional-ai-systems,2,MDG-tech.ai-atlas-umoja,,,,,,,"founding partnership announced; no model or dataset released",0,
tech.ai--control-of-ai-abuse,3,MDG-gov.protect-dpl,,,,,,,"DP law art. 3 bars decisions solely on automated profiling; no enforcement on record",0,
tech.innovate--technology-hubs,3,MDG-tech.innovate-unipod-hub|MDG-tech.innovate-odc|MDG-tech.innovate-miary,,,,,,,"hubs in several cities with cohorts; no technology park with tenants on record",0,
tech.innovate--tech-startup-ecosystem,2,MDG-tech.innovate-digital-entrepreneurship,,,,,,,"grant scheme and hubs; no startup law or strategy on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,MDG-capacity.research-unipod,,,,,,,"innovation lab inaugurated; no publishing or policy role on record",0,
include.access--citizen-feedback-portals,3,MDG-dpi.govtech-i-toroka,,,,,,,"anti-corruption bureau channel logged 242 reports in 2024; outcomes not published",0,
include.access--citizen-participation-in-policy,,,,,,,,,"statutory local consultation structure since 2015; no consultation on a digital instrument in the 12 months on record",0,
include.access--inclusion-of-persons-with-disabilities,2,MDG-include.access-disability-law,,,,,,,"1998 law in force with no ICT or accessibility duty",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"refugee bill and office pledged; no registration or digital measure on record",0,
data.statistics--national-strategy-for-development-of-statistics,3,MDG-data.statistics-snds2,,,,,,,"SNDS-II in force; no implementation or mid-term report held",0,
data.statistics--censuses-and-surveys,3,MDG-data.statistics-instat-microdata,,,,,,,"census and survey microdata platform live behind registration; regular survey calendar not on record",0,
data.statistics--statistics-from-administrative-data,2,MDG-data.statistics-gfs,,,,,,,"GFS alignment under IMF technical assistance; no register-based product on record",0,
data.satellite--agricultural-use-of-satellite-data,2,MDG-data.satellite-satellite-data,,,,,,,"annual rice paddy maps are research-led; no national service or mandate",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"system reported operational; satellite reception and forecasting use not stated",0,
