indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.regional--shared-regional-infrastructure,1,ERI-infra.connect-submarine-cable|ERI-gov.regional-connectivity-gap,,,,,,,"no cable landing; planned regional projects carry no commitment to serve Asmara",0,
gov.regional--cross-border-data-transfers,1,ERI-gov.policy-data-localisation,,,,,,,"2022 regional regulatory profile: no rule on where personal data may be held; no data protection law",0,
gov.standards--national-interoperability-standards,,,,,,,,,"standards body since 1995 with no digital standard recorded; no cited absence of interoperability standards",0,
gov.standards--national-quality-standards,2,ERI-gov.standards-esi,,,,,,,"standards body exists; no ICT or data standard or quality policy on record",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"standards body exists; ISO membership and adopted international standards not on record",0,
gov.discourse--non-governmental-contribution-to-national-policy,2,ERI-gov.discourse-participation,,,,,,,"ad hoc geodesign workshops with non-governmental participants; no standing mechanism",0,
gov.discourse--open-discussion-of-government-policy,1,ERI-gov.discourse-suppression,,,,,,,"no independent press or public forum; last of 180 on the 2026 press-freedom index",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,"no budget document read; external assessment covers investment institutions, not a digital budget line",0,
infra.connect--national-fibre-backbone,,,,,,,,,"minister's claims of towers and 73 km new cable; backbone reach or absence not on record",0,
infra.connect--international-internet-bandwidth,1,ERI-infra.connect-submarine-cable,0,routes,2024,2024-06-10-cable-firms-eye-eritrea-red-sea-houthi-attacks,,,"no cable landing; international transit on geostationary satellite",0,
infra.connect--internet-exchange-points,1,ERI-infra.connect-internet-exchange-points,,,,,,,"exchange tracker states no active IXP in 2026",0,
infra.connect--satellite-broadband-licensing-and-availability,,,,,,,,,"Starlink lists no planned launch; no licence application or refusal on record",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"police records system on the state's 2017 report only; core finance and revenue systems not described",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,ERI-gov.policy-geospatial-framework-capacity|ERI-digital.localgov-records-digitisation-training|ERI-capacity.literacy-civil-service,,,,,,,"training exercises only; no in-house team maintaining a system on record",0,
infra.cybersec--national-cybersecurity-readiness,1,ERI-infra.cybersec-national-strategy,,,,,,,"2025 profile records no public strategy; no CERT or response body on record",0,
dpi.exchange--national-data-exchange-system,,,,,,,,,"customs platform and a standalone database only; no exchange layer or cited absence",0,
dpi.exchange--use-of-digital-id-in-other-systems,3,ERI-include.access-eritel-service-terms,,,,,,,"ID card copy required for a telephone line, on the operator's own terms; no verification service",0,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,"health information system in service; no exchange between health systems or cited absence on record",0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"EMIS and teacher system in development; no link or cited absence on record",0,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,"vulnerability database with no exchange stated; no cited absence",0,
dpi.id--robustness-of-system,2,ERI-dpi.id-foundational-id,,,,,,,"2025 identity index finds no operational digital ID; handwritten card being replaced by an electronic one",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"issued by the immigration department; platform, supplier and contracts not on record",0,
dpi.id--authentication,,,,,,,,,"no internet banking or cards per 2025 mutual evaluation; no statement on credential verification",0,
dpi.id--digital-id-from-birth,,,,,,,,,"civil registration partial with no figures; link between birth records and ID not described",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"zoba population registers and a CRVS plan on record; register-to-ID exchange not described",0,
dpi.id--use-by-other-systems,,,,,,,,,"no public register shown keyed on the national ID; no cited absence",0,
dpi.pay--governance-role-of-central-bank,,,,,,,,,"central bank cash-deposit notice only; payment-systems mandate not on record",0,
dpi.pay--g2p-functionality,,,,,,,,,"cash dominates per 2026 trade account; government payment channels not described",0,
dpi.pay--revenue-collection,,,,,,,,,"tax system installed but not live; electronic payment or filing not in its stated scope",0,
dpi.pay--b2b-and-b2g-functionality,1,ERI-dpi.pay-financial-sector-isolation,,,,,,,"2025 mutual evaluation: no internet banking or cards; procurement channel not on record",0,
dpi.pay--p2p-p2g-and-p2b-functionality,2,ERI-dpi.pay-none,,,,,,,"operator-linked wallets described as emerging and limited, trade account only; no licensed mobile-money operator",0,
dpi.pay--cross-border-functionality,1,ERI-dpi.pay-financial-sector-isolation,,,,,,,"2025 mutual evaluation: no cards or internet banking, system not integrated globally",0,
dpi.pay--consumer-protection,,,,,,,,,"no consumer-protection rule for financial services or cited absence on record",0,
dpi.registry--population-register,3,ERI-dpi.registry-population,,,,,,,"decentralised zoba registers per a 2021 foreign-government report; updating from vital events not on record",0,
dpi.registry--civil-register,,,,,,,,,"registration partial with no figures; whether digital or paper not stated",0,
dpi.registry--business-register,1,ERI-dpi.registry-business,,,,,,,"external assessment: no registration website, manual registration through six offices",0,
dpi.registry--social-protection-register,3,ERI-dpi.exchange-vulnerability-database,,,,,,,"welfare ministry vulnerability database per UN report; programme use and coverage not on record",0,
dpi.registry--electoral-register,1,ERI-dpi.registry-electoral,,,,,,,"no election since 1993; register only in a draft law, never compiled on record",0,
dpi.registry--tax-register,,,,,,,,,"legacy tax system implied; register integrity and identifiers not described",0,
dpi.registry--land-register,,,,,,,,,"cadastral office in law since 1997; operational extent not on record",0,
dpi.mis--health,3,ERI-dpi.mis-health-information-system,,,,,,,"HIS in the ministry's sector plan and on DHIS2; reporting completeness not published",0,
dpi.mis--education,2,ERI-dpi.mis-emis-analytical-support|ERI-dpi.mis-education-information-system-standing,,,,,,,"EMIS being strengthened with named weaknesses; no annual census publication on record",0,
dpi.mis--social-protection,,,,,,,,,"vulnerability database is not a programme MIS; no programme system on record",0,
dpi.mis--justice,,,,,,,,,"ministry's own review names no system; not a statement that records are paper-based",0,
dpi.mis--tax,2,ERI-dpi.mis-tax-administration,,,,,,,"integrated tax system procured 2023, not live; no e-filing or e-payment on record",0,
dpi.mis--customs,3,ERI-dpi.exchange-asycuda-world,,,,,,,"ASYCUDA World in service from January 2026; posts covered and single window not on record",0,
dpi.mis--land,,,,,,,,,"cadastral office and GIS training only; no land information system on record",0,
dpi.govtech--e-government-services,1,ERI-dpi.govtech-online-services,,,,,,,"2022 govtech dataset records no online public service portal; no citizen-facing service since",0,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,"only source does not reach its ICT chapter",0,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,"records training only; no records system approved or in service",0,
digital.rural--digitalisation-of-rural-health-clinics,2,ERI-digital.rural-health-digitisation,,,,,,,"focal points trained on an adverse-event reporting app, WHO 2025",0,
digital.rural--digitalisation-of-rural-primary-schools,2,ERI-gov.policy-ict-in-education,,,,,,,"ICT-in-education initiative and connectivity goals on a secondary profile; sector plan cites missing facilities",0,
digital.rural--digitalisation-of-rural-registry-offices,3,ERI-dpi.registry-population,,,,,,,"digital zoba-level registers per a 2021 foreign-government report; share of offices not published",0,
digital.rural--digitalisation-of-rural-police-stations,2,ERI-digital.rural-police-station-systems,,,,,,,"central computerised system on the state's own 2017 report; not linked to any station",0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,"only AI on record is the agriculture ministry's farmer-facing expert system, read under sectoral systems",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,ERI-tech.ai-agricultural-expert-system,,,,,,,"agriculture ministry's own description of an expert system as AI, 2021 state media",0,
tech.ai--development-of-national-regional-ai-systems,2,ERI-tech.ai-eri-chat,,,,,,,"one locally built offline app; not shown to be a national model; no funding or usage",0,
tech.ai--control-of-ai-abuse,,,,,,,,,"only external fact-checking on record; no cited absence of rule or authority",0,
tech.innovate--technology-hubs,2,ERI-tech.innovate-nueys-hub,,,,,,,"one youth-union hub running training courses; no incubation cohorts on record",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,"2002 agency mandate covers information science; no research activity on digital policy on record",0,
include.access--citizen-participation-in-policy,1,ERI-gov.discourse-suppression,,,,,,,"UN inquiry and 2026 press index: no permitted forum; plan consultation claim not shown open",0,
include.access--inclusion-of-persons-with-disabilities,2,ERI-dpi.registry-disability-and-social-protection-framework,,,,,,,"disability policy revised 2021 on the state's own report; no ICT or information provision on record",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"no refugee framework or convention accession; registration and documents of refugees not described",0,
data.statistics--national-strategy-for-development-of-statistics,,,,,,,,,"no NSDS or cited absence on record",0,
data.statistics--censuses-and-surveys,3,ERI-data.statistics-ephs-2025,,,,,,,"2025 health survey completed, first in fifteen years; no census on record",0,
data.statistics--statistics-from-administrative-data,,,,,,,,,"survey and national accounts only; administrative sources neither shown used nor stated unused",0,
data.open--use-of-open-data,2,ERI-gov.policy-open-data-policy,,,,,,,"basic portal on a 2022 govtech dataset; no licence or dataset published",0,
data.satellite--agricultural-use-of-satellite-data,2,ERI-gov.policy-geospatial-framework-capacity,,,,,,,"satellite imagery used in 2026 training exercises; monitoring produced abroad",0,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,"modern met service a planned objective; satellite products produced abroad; reception not described",0,
