indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.discourse--open-discussion-of-government-policy,2,EGY-gov.discourse--participation-and-complaints,,,,,,,2026-08-31,0,Freedom on the Net 2025 documents content limits and rights violations; no access-to-information law,
finance.budget--sustainable-domestic-financing-of-digital-transformation,2,EGY-finance.budget-ict-public-investment,,,,,,,2026-08-31,0,ICT public-investment allocation in the annual plan; no recurring line or dedicated fund or outturn on record,
finance.new--mobilisation-of-non-state-finance,3,,0.05229,per cent of GDP,2026,outputs/non-state-finance/EGY-nonstate.csv@2026-09-14,,,2026-08-31,0,"8 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,5,,97.4,% of people 10+,2022,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,ITU ownership among people 10+ clears the 95% end state; on a survey figure via itu-sdg-5b1-mobile-ownership-10plus,
infra.connect--internet-usage,3,,72.2,% of population,2022,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,on a survey figure via itu-sdg-17-8-1-internet-use,
infra.connect--mobile-affordability,4,,1.58,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,,,,,,,,,2026-08-31,0,Only an in-home fibre launch mapped; no backbone reach or dated absence on record,
infra.connect--international-internet-bandwidth,4,EGY-infra.connect-submarine-cable-systems|EGY-infra.connect-2africa-cable,15,routes,2025,2025-12-01-2africa-boosts-egypt-digital-exports-internet-costs-ahram,,,2026-08-31,0,About 15 systems on a ministry-sourced account with separate Red Sea and Mediterranean landings; no bandwidth-per-user figure,
infra.connect--internet-exchange-points,,,,,,,,,2026-08-31,0,Content-locality and CDN edge rows only; no IXP evidence or dated absence,
infra.connect--satellite-broadband-licensing-and-availability,2,EGY-infra.connect-starlink-egypt|EGY-gov.legislate-ntra-satellite-framework,,,,,,,2026-08-31,0,Framework in force but no satellite operator licensed; talks only,
infra.store--local-data-centre-capacity-all-providers,4,,5,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-09-04,,,2026-08-31,0,"5 of 12 multi-tenant facilities in service at Tier III or above, 4 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,3,,50,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-09-04,,,2026-08-31,0,6 of 12 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,3,EGY-infra.store-government-data-centres|EGY-infra.store-government-cloud-centre,,,,,,,2026-08-31,0,Government centre named as national disaster-recovery site; no continuity plan or tested failover,
infra.energy--grid-reliability,3,,4.1649,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,5,,100,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,Reference rural access figure clears the universal-access line; on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,Institutional-memory and manufacturers platforms only; no core finance revenue or payroll system on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,EGY-infra.capacity-civil-service-and-technical-training,,,,,,,2026-08-31,0,Training programmes run; no in-house system maintenance by government teams on record,
infra.cybersec--national-cybersecurity-readiness,3,EGY-gov.policy-national-cybersecurity-strategy|EGY-infra.cybersec-eg-cert|EGY-infra.cybersec-itu-gci-standing,,,,,,,2026-08-31,0,Strategy adopted and EG-CERT constituted; no incident statistics or reporting published,
dpi.exchange--national-data-exchange-system,3,EGY-dpi.exchange-government-digital-switch|EGY-dpi.exchange-digital-treasury,,,,,,,2026-08-31,0,105 bodies connected on ministry figures; no transaction volumes or published access conditions,
dpi.exchange--use-of-digital-id-in-other-systems,2,EGY-dpi.govtech-foster-family-services,,,,,,,2026-08-31,0,Foster-care services sign in with national digital identity in a first-phase pilot; no verification service in use across sectors,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,2026-08-31,0,Position describes a September 2026 proposal; listed sources show no dated linkage plan or pilot,
dpi.exchange--interoperability-of-education-systems,2,EGY-capacity.training-higher-education-cooperation,,,,,,,2026-08-31,0,Digital certificates through the national platform agreed; no exchange in service on record,
dpi.id--robustness-of-system,2,EGY-dpi.id-biometric-chip-identity-card,,,,,,,2026-08-31,0,Chip card contracted 2014 and not issued; biometric checks are telecom registration not the ID system,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,EGY-dpi.id-civil-status-information-centre,,,,,,,2026-08-31,0,State company operates on state budget; no exit terms or escrow on record,
dpi.id--authentication,3,EGY-dpi.id-national-digital-identity-app|EGY-dpi.exchange-digital-trust-services,,,,,,,2026-08-31,0,Digital ID app with e-signature live; remote biometric verification only piloted and no usage figure,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Birth registration completeness held but no row states a unique number assigned at birth,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-08-31,0,Mapped rows show registration and a verification platform; no linkage or dated absence,
dpi.id--use-by-other-systems,3,EGY-dpi.govtech-prosecution-criminal-record-enquiry,,,,,,,2026-08-31,0,Criminal-judgment records keyed on the national number; main public registers not shown keyed on it,
dpi.pay--governance-role-of-central-bank,4,EGY-dpi.pay-ipn-scheme-rules,,,,,,,2026-08-31,0,Central bank oversees the instant payment network with published rules and dispute system; statistics from an industry case study,
dpi.pay--g2p-functionality,,,,,,,,,2026-08-31,0,Safety-net loan closed but no payment channel or digital share stated,
dpi.pay--revenue-collection,2,EGY-dpi.govtech-tax-authority-electronic-system,,,,,,,2026-08-31,0,Electronic tax apps with AI identity checks; electronic payment coverage not stated,
dpi.pay--b2b-and-b2g-functionality,2,EGY-dpi.pay-fra-factoring-portal,,,,,,,2026-08-31,0,Invoice-verification factoring portal only; no e-procurement or business payment service mapped,
dpi.pay--p2p-p2g-and-p2b-functionality,3,EGY-dpi.pay-softpos,,,,,,,2026-08-31,0,Merchant acceptance live; provider interoperability not in the mapped rows,
dpi.pay--population-uptake,2,,43.1134,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,EGY-dpi.pay-comesa-retail-payments-pilot,,,,,,,2026-08-31,0,Pilot designation only; PAPSS link not approved at the as-at,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Only a fee schedule mapped; no conduct-of-business rules or redress mechanism on record,
dpi.registry--population-register,,,,,,,,,2026-08-31,0,Civil registration and a one-governorate data-update pilot; no population register stated,
dpi.registry--civil-register,2,EGY-dpi.registry-civil-status-law-and-registration,,,,,,,2026-08-31,0,Electronic birth and death registration under way; national digital service not stated,
dpi.registry--address-register,2,EGY-dpi.registry-real-estate-identifier,,,,,,,2026-08-31,0,Property identifier numbering under way; no address register in service,
dpi.registry--business-register,,,,,,,,,2026-08-31,0,Investment licensing and a planned economic-entities gateway only; no business registration system on record,
dpi.registry--social-protection-register,3,EGY-dpi.mis-social-registry,,,,,,,2026-08-31,0,Registry targets the cash-transfer programme; no ID linkage or coverage published,
dpi.registry--electoral-register,3,EGY-dpi.registry-voter-register,,,,,,,2026-08-31,0,Updated voter database with individual lookup; no reconciliation with the civil register,
dpi.registry--tax-register,3,EGY-dpi.registry-tax-register-and-automation,,,,,,,2026-08-31,0,Unified registration number; centralisation and whole-of-taxpayer view not shown,
dpi.registry--land-register,2,EGY-dpi.registry-land-registration-coverage|EGY-gov.legislate-real-property-register-conversion,,,,,,,2026-08-31,0,Under 10% registered; title conversion proceeds section by section and Sohag deferred to 2027,
dpi.mis--health,2,EGY-dpi.mis-dhis2|EGY-dpi.mis-universal-health-insurance,,,,,,,2026-08-31,0,DHIS2 live for vertical programmes only; no routine district reporting on record,
dpi.mis--education,3,EGY-dpi.mis-pre-university-education-data|EGY-dpi.mis-education-management-information-system,,,,,,,2026-08-31,0,Verified annual dataset and attendance EMIS; unique learner identifiers not stated,
dpi.mis--social-protection,3,EGY-dpi.govtech-statistical-office-digital-transformation|EGY-dpi.mis-nsia-digital-platform,,,,,,,2026-08-31,0,Social insurance system live with authority-reported uptake; no ID or registry linkage published,
dpi.mis--justice,2,EGY-dpi.govtech-appeal-court-digitisation-protocol|EGY-dpi.govtech-unified-digital-justice-strategy,,,,,,,2026-08-31,0,Appeal-court digitisation protocol and justice strategy signed; no case-management system in service on record,
dpi.mis--tax,2,EGY-dpi.govtech-tax-authority-electronic-system,,,,,,,2026-08-31,0,Electronic system shown for one segment only; no filing or payment coverage figure,
dpi.mis--customs,2,EGY-dpi.mis-customs-systems,,,,,,,2026-08-31,0,Export system launched at one port; wider automation not in the rows,
dpi.mis--land,2,EGY-dpi.mis-land-governance,,,,,,,2026-08-31,0,Mobile registration centres and holding maps; no land information system in service stated,
dpi.govtech--e-government-services,3,EGY-dpi.govtech-digital-egypt-platform|EGY-dpi.govtech-digital-egypt-usage,,,,,,,2026-08-31,0,242 services and usage published; national-ID shared authentication not shown in the mapped rows,
digital.localgov--ict-infrastructure-for-local-government,3,EGY-digital.localgov-public-shop-licensing,,,,,,,2026-08-31,0,National licensing platform for local permits; no connectivity coverage published,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,2026-08-31,0,Service centres and equipment only; no local record digitisation on record,
digital.rural--digitalisation-of-rural-police-stations,2,EGY-digital.rural-police-and-criminal-records,,,,,,,2026-08-31,0,Ten mobile criminal-record centres by protocol; no station connected on record,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,Responsible-AI centre established; no AI system in administrative use on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,EGY-tech.ai-national-language-model,,,,,,,2026-08-31,0,Model announced with an education application; no sectoral system output on record,
tech.ai--development-of-national-regional-ai-systems,3,EGY-tech.ai-karnak-llm,,,,,,,2026-08-31,0,National Arabic model in service on the minister's account; no funded compute or dataset programme reported,
tech.ai--control-of-ai-abuse,3,EGY-tech.ai-governance-framework-and-council,,,,,,,2026-08-31,0,Council constituted by decree with a governance framework; no enforcement on record,
tech.industry--national-capacity-in-dt-related-production,4,,0.5644,% of GDP,2025,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,2,EGY-tech.industry-technology-parks-programme,,,,,,,2026-08-31,0,Six regional parks under development; no incubation cohorts on record,
tech.innovate--tech-startup-ecosystem,2,EGY-tech.innovate-infinilink|EGY-tech.innovate-startup-funding,,,,,,,2026-08-31,0,State venture investor and VC flows on record; the Startup Charter row is not mapped here,
capacity.training--dt-related-training-in-secondary-education,3,,44.4123,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--dt-related-university-facilities-and-qualifications,2,,14.0501,% of tertiary graduates,2025,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-stem-graduates,
capacity.training--graduates-entering-dt-ecosystem,4,,0.7456,% of employment,2024,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,3,EGY-capacity.research-applied-innovation-centre,,,,,,,2026-08-31,0,Ministry centre and an independent working paper; no role in a policy process on record,
include.access--citizen-feedback-portals,4,EGY-dpi.govtech-unified-complaints-system,,,,,,,2026-08-31,0,National system across agencies and governorates with monthly caseload reviewed by Cabinet; referral not resolution,2026-08-08-egypt-pm-unified-complaints-system-july
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,Consultation framework but no consultation held in the 12 months on record,
include.access--gender-equity,3,,17.7806,"% gap, men over women",2022,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,on a survey figure via itu-internet-use-gender-gap,
include.access--inclusion-of-persons-with-disabilities,3,EGY-include.divides-banking-accessibility-regulation|EGY-include.divides-ewallet-accessibility-instructions,,,,,,,2026-08-31,0,Accessibility rules for banking and e-wallets; website toolbar voluntary with no standard for public digital services,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-08-31,0,Asylum regulations state no registration or digital-access provision,
data.statistics--national-strategy-for-development-of-statistics,2,EGY-data.statistics-statistics-strategy-and-outputs,,,,,,,2026-08-31,0,Strategy in preparation; not published,
data.statistics--censuses-and-surveys,2,EGY-data.statistics-census-2027,,,,,,,2026-08-31,0,2027 census planned; decree pending and no current-round enumeration in the rows,
data.statistics--statistics-from-administrative-data,2,EGY-data.statistics-labour-market-data-platform,,,,,,,2026-08-31,0,Admin-data labour platform proposed only,
data.open--use-of-open-data,2,EGY-data.statistics-sdg-governorate-platform,,,,,,,2026-08-31,0,SDG platform publishes data with no licence or download,
data.satellite--agricultural-use-of-satellite-data,2,EGY-data.satellite-crop-mapping,,,,,,,2026-08-31,0,One-off crop mapping produced outside government,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,Water-ministry memorandum on Japanese rainfall data only; no meteorological service reception or forecasting use on record,
