title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Accès aux câbles sous-marins : quelles options pour la Centrafrique au-delà du Cameroun,Camerounlink (source: Agence Ecofin),,2026-09-01,day,CAF; CMR,infra.connect,camtel; agence-centrafricaine-du-developpement-du-digital; mtn; congo-telecom,2026-09-01,https://www.camerounlink.com/news/2026/9/1/acces-aux-cables-sous-marins-quelles-options-pour-la-centrafrique-au-dela-du-cameroun-156491/
Looping Binary Launches LBPay Digital Payment Ecosystem in Cameroon,Tech Africa News,,2026-08-31,day,CMR,dpi.pay,looping-binary,2026-08-31,https://techafricanews.com/2026/08/31/looping-binary-launches-lbpay-digital-payments-cameroon/
Internet par satellite : Starlink cible 16 nouveaux marchés africains d'ici fin 2026,Agence Ecofin,,2026-08-31,day,MRT; MLI; GMB; GIN; BFA; TGO; TUN; UGA; TZA; COM; NAM; AGO; COG; GAB; CMR; MUS,infra.connect; geopol.usa,starlink; spacex,2026-08-31,https://www.agenceecofin.com/actualites-numerique/3108-141168-internet-par-satellite-starlink-cible-16-nouveaux-marches-africains-d-ici-fin-2026
"Cameroon restarts birth registration drive, using schools as gateway to legal identity",Biometric Update,,2026-08-31,day,CMR,dpi.id,bunec; ministry-of-basic-education-cameroon; ministry-of-justice-cameroon; unicef; world-bank,2026-08-31,https://www.biometricupdate.com/202608/cameroon-restarts-birth-registration-drive-using-schools-as-gateway-to-legal-identity
United States and Cameroon Announce $7 Billion in Investment and Trade Opportunities at Inaugural Economic and Commercial Dialogue,U.S. Embassy in Cameroon (distributed by APO Group / Africa Newsroom),,2026-08-29,day,CMR,infra.store; infra.energy; dpi.pay; finance.new; geopol.usa,cybastion; azamra,2026-08-30,https://www.africa-newsroom.com/press/united-states-and-cameroon-announce-7-billion-in-investment-and-trade-opportunities-at-inaugural-economic-and-commercial-dialogue?lang=en
U.S. Digital Investment in Cameroon: What Is Still Getting in the Way,Ecofin Agency,,2026-08-28,day,CMR,finance.new; infra.connect; infra.cybersec; dpi.pay; geopol.usa,amcham-cameroon; starlink,2026-09-01,https://www.ecofinagency.com/news-digital/2808-58424-u-s-digital-investment-in-cameroon-what-is-still-getting-in-the-way
Cameroon's Regulatory Hurdles Take Center Stage in Talks to Unlock U.S. Investment,Business in Cameroon,,2026-08-27,day,CMR,dpi.pay; gov.legislate; geopol.usa; gov.discourse,amcham-cameroon; us-embassy-cameroon; beac,2026-09-01,https://www.businessincameroon.com/public-management/2708-16628-cameroon-s-regulatory-hurdles-take-center-stage-in-talks-to-unlock-u-s-investment
Le Camerounais Tamko Clarence automatise la creation de boutiques en ligne,wearetech.africa,,2026-08-26,day,CMR,tech.innovate,shoppy-marketspace,2026-08-26,https://www.wearetech.africa/fr/fils/tech-stars/le-camerounais-tamko-clarence-automatise-la-creation-de-boutiques-en-ligne
ECA supports Cameroon to facilitate access to trade information and unlock AfCFTA opportunities,UN Economic Commission for Africa,,2026-08-26,day,CMR,data.open; dpi.govtech; gov.regional,uneca; afcfta; open-society-foundations,2026-08-27,https://uneca.org/stories/eca-supports-cameroon-to-facilitate-access-to-trade-information-and-unlock-afcfta
"Cameroon Says 5G Groundwork Nearly Complete, With More Operator Investment Needed - Business in Cameroon",Business in Cameroon,,2026-08-26,day,CMR,infra.connect; finance.new,art-cameroon; camtel; mtn-cameroon; ihs-towers,2026-08-27,https://www.businessincameroon.com/telecom/2608-16620-cameroon-says-5g-groundwork-nearly-complete-with-more-operator-investment-needed
"Dans l'Est du Cameroun, la digitalisation de l'état civil transforme progressivement l'accès à l'identité légale",United Nations Development Programme (UNDP) Cameroon,,2026-08-25,day,CMR,digital.localgov; digital.rural; dpi.id,undp; bunec,2026-09-03,https://www.undp.org/cameroon/stories/dans-lest-du-cameroun-la-digitalisation-de-letat-civil-transforme-progressivement-lacces-lidentite-legale-bertoua-cameroun-aout-2026
Cameroun : Georges Elanga Obam veut mettre fin aux « îlots numériques » de l’administration,Digital Business Africa,,2026-08-25,day,CMR,dpi.exchange; gov.standards; digital.localgov; dpi.id,minddevel; cameroon-ministry-of-posts-and-telecommunications; fgi-cameroun,2026-08-27,https://www.digitalbusiness.africa/cameroun-georges-elanga-obam-veut-mettre-fin-aux-ilots-numeriques-de-ladministration/
Cameroon's IGF 2026 bet on data to connect public services - TechGriot,TechGriot,,2026-08-25,day,CMR,dpi.exchange; gov.standards; gov.discourse; dpi.id,cameroon-ministry-of-posts-and-telecommunications; fgi-cameroun,2026-08-27,https://techgriot.co/english/cameroon/2026/08/cameroons-fgi-2026-bet-on-data-to-connect-public-services/
PAPSS en CEMAC : les entreprises camerounaises encore en attente,Africtelegraph,,2026-08-25,day,CMR; XCA,dpi.pay; gov.regional,cemac; beac; papss; ministry-of-trade-cameroon,2026-08-28,https://africtelegraph.com/blog/papss-en-cemac-les-entreprises-camerounaises-encore-en-attente/
MTN Group Limited — Financial results for the six months ended 30 June 2026,MTN Group Limited (JSE SENS),,2026-08-24,day,XAF; ZAF; NGA; GHA; UGA; CIV; CMR,dpi.pay; infra.connect; tech.industry,mtn-group; mtn-mobile-money; ihs-towers; ant-international; mtn-nigeria,2026-08-24,https://senspdf.jse.co.za/documents/2026/JSE/ISSE/MTN/MTNH126.pdf
IA et éducation : le pari camerounais présenté à Pékin,Scoop Afrique,,2026-08-24,day,CMR,tech.ai; capacity.training; geopol.china; infra.connect,ministry-of-higher-education-cameroon; unesco,2026-08-27,https://www.scoop-afrique.com/articles/ia-et-education-le-pari-camerounais-presente-a-pekin
CAMEROUN : le couperet tombe le 1er septembre pour les telephones non dedouanes,Camerounlink Medias,,2026-08-24,day,CMR,gov.policy; infra.connect; gov.standards,ministry-of-finance-cameroon; douanes-cameroun; camtel; orange-cameroun; mtn-cameroon,2026-08-25,https://www.camerounlink.com/news/cameroon/2026/8/24/cameroun-le-couperet-tombe-le-1er-septembre-pour-les-telephones-non-dedouanes-156406/
Blocage des telephones non dedouanes/Cameroun : Enfin le consensus entre les acteurs ?,Digital Business Africa,,2026-08-24,day,CMR,gov.policy; infra.connect; gov.standards,ministry-of-finance-cameroon; camtel; orange-cameroun; mtn-cameroon; art-cameroon,2026-08-25,https://www.digitalbusiness.africa/blocage-des-telephones-non-dedouanes-cameroun-enfin-le-consensus-entre-les-acteurs/
Cameroon eyes national interoperability infrastructure to drive digital govt,Biometric Update,,2026-08-21,day,CMR,dpi.exchange; dpi.id; gov.discourse,antic; camtel; minpostel,2026-09-03,https://www.biometricupdate.com/202608/cameroon-eyes-national-interoperability-infrastructure-to-drive-digital-govt
"Smart Campus, LMS, formation 4.0 : la mutation numérique des agents publics camerounais est en marche",Global Infos News,,2026-08-20,day,CMR,capacity.training; dpi.govtech; finance.new,cameroon-ministry-of-public-service; koica; cameroon-ministry-of-posts-and-telecommunications,2026-08-23,https://globalinfosnews.com/smart-campus-lms-formation-4-0-la-mutation-numerique-des-agents-publics-camerounais-est-en-marche/
E-education / Cameroun : le MINESEC valide la simulation IA (avantages et limites),Digital Business Africa,,2026-08-19,day,CMR,tech.ai; gov.policy; include.divides,ministry-of-secondary-education-cameroon,2026-08-23,https://www.digitalbusiness.africa/e-education-cameroun-le-minesec-valide-la-simulation-ia-avantages-et-limites/
Agritech : Le Cameroun mise sur le numérique pour renforcer la sécurité alimentaire,Le Quotidien L'Economie,,2026-08-19,day,CMR,dpi.mis; tech.innovate; digital.rural,antic-cameroon,2026-08-25,https://leconomie.info/article/agritech-le-cameroun-mise-sur-le-numerique-pour-renforcer-la-securite-alimentaire
"2024 Data Privacy Law: Stakeholders Discuss Benefits, Legal Void",Cameroon Tribune,,2026-08-19,day,CMR,gov.protect; gov.discourse,civic-watch-cameroon; paradigm-initiative; antic-cameroon; cameroon-data-protection-law-2024,2026-08-19,https://cameroon-tribune.cm/article.html/79723/en.html/details_2
Gouvernance de l’internet : Yaoundé cherche l’interopérabilité,237online.com,,2026-08-19,day,CMR,dpi.exchange; gov.discourse,camtel; itu; ministry-of-posts-and-telecommunications-cameroon,2026-08-21,https://www.237online.com/gouvernance-internet-forum-yaounde/
FGI/Cameroun : CAMTEL mandatee pour faciliter l'interoperabilite nationale,Digital Business Africa,,2026-08-18,day,CMR,dpi.exchange; dpi.govtech; gov.discourse,camtel; cameroon-ministry-of-posts-and-telecommunications; beac; cemac,2026-08-19,https://www.digitalbusiness.africa/fgi-cameroun-camtel-mandatee-de-faciliter-linteroperabilite-nationale/
"Central Africa Peering Forum 2026 set for Yaoundé, Cameroon",Tech.Africa,,2026-08-18,day,XCA; CMR,infra.connect; infra.cybersec; gov.regional,internet-society; capf,2026-08-19,https://tech.africa/capf-2026/
"Avis d'appel d'offres national ouvert en procédure d'urgence N°000007/AONO/MINDCAF/CIPM/2026 pour l'étude en vue de la modernisation et de la digitalisation du système de gestion des recettes domaniales, cadastrales, foncières et issues de la gestion du patrimoine de l'État","Ministère des Domaines, du Cadastre et des Affaires Foncières (MINDCAF)",,2026-08-17,day,CMR,dpi.id,mindcaf,2026-09-03,https://armp.cm/details?id_publication=64501&type_publication=AO
KOICA Youth Leaders Programme First Cohort Ends at GIMPA,Ghana Institute of Management and Public Administration (GIMPA),,2026-08-17,day,GHA; NGA; CMR; SEN,capacity.training; tech.ai,koica; gimpa,2026-08-21,https://gimpa.edu.gh/2026/08/17/koica-youth-leaders-programme-first-cohort-ends-at-gimpa/
L'ART accède à la 2e catégorie des établissements publics,Agence de Régulation des Télécommunications (ART),,2026-08-17,day,CMR,gov.legislate; infra.connect,art-cameroon; ministry-of-finance-cameroon; government-of-cameroon,2026-08-23,https://art.cm/fr/article/lart-accede-a-la-2e-categorie-des-etablissements-publics-la-performance-institutionnelle
"Cameroun - coopération : après 367 milliards de FCFA investis, la JICA ouvre un nouveau chapitre avec le Cameroun",La Voix des Entreprises,,2026-08-16,day,CMR,finance.mou; tech.ai; dpi.govtech,jica; minepat-cameroon,2026-08-23,https://lavoixdesentreprises.info/2026/08/16/cameroun-cooperation-apres-367-milliards-de-fcfa-investis-la-jica-ouvre-un-nouveau-chapitre-avec-le-cameroun/
CAMWATER met le Cap sur la Modernisation Commerciale et l'Excellence Opérationnelle à travers l'Écosystème Intégré WATERIS,Le Courrier du Cameroun,,2026-08-16,day,CMR,gov.policy; dpi.govtech,camwater; greentech,2026-08-18,https://lecourrierducameroun.net/2026/08/16/camwater-met-le-cap-sur-la-modernisation-commerciale-et-lexcellence-operationnelle-a-travers-lecosysteme-integre-wateris/
"CEPI, Free Tech Institute Explore Pathways to Boost Tech Sector in Cameroon, Burundi",Pan African Visions,,2026-08-15,day,CMR; BDI,gov.discourse; capacity.research,cepi-cameroon; free-tech-institute,2026-08-18,https://panafricanvisions.com/2026/08/cepi-free-tech-institute-explore-pathways-to-boost-tech-sector-in-cameroon-burundi/
Experts Push for Stronger Digital Policies to Accelerate Africa's Prosperity,Pan African Visions,,2026-08-15,day,CMR; BDI; COD,gov.discourse; infra.connect,cepi-cameroon; free-tech-institute; sadi-drc,2026-08-21,https://panafricanvisions.com/2026/08/experts-push-for-stronger-digital-policies-to-accelerate-africas-prosperity/
CAMTEL Showcases Zamengoe Data Center to Plan International Cameroon,Tech Africa News,,2026-08-14,day,CMR,infra.store,camtel; plan-international-cameroon,2026-08-16,https://techafricanews.com/2026/08/14/camtel-showcases-zamengoe-data-center-to-plan-international-cameroon/
Pari réussi pour CAMTEL — le Data Center de Zamengoe séduit Plan International Cameroon,Camer Press Agency,,2026-08-14,day,CMR,infra.store,camtel; plan-international-cameroon,2026-08-16,https://camerpressagency.com/pari-reussi-pour-camtel-le-data-center-de-zamengoe-seduit-plan-international-cameroon/
Cameroun : le FGI 2026 place la donnée au cœur des futurs services publics numériques,Afrique IT News (AITN),,2026-08-12,day,CMR,dpi.exchange; gov.standards; gov.policy,cameroon-ministry-of-posts-and-telecommunications,2026-08-18,https://afriqueitnews.com/crypto-et-web3/cameroun-fgi-2026-place-donnee-coeur-futurs-services-publics-numeriques/
Digital deception: Online job scams amid cybercrime vulnerability in Cameroon and Chad,Institute for Security Studies (ISS Africa),,2026-08-11,day,TCD; CMR,infra.cybersec; include.divides,iss-africa; antic-cameroon; ansice-chad,2026-08-18,https://issafrica.org/research/books-and-other-publications/digital-deception-online-job-scams-amid-cybercrime-vulnerability-in-cameroon-and-chad
Invitation to Bid: Supply of Equipment for the Digitalisation of Civil Status Registration at 03 Pilot Center,"PNUD (Programme des Nations Unies pour le Développement) Cameroun, via MinaJobs.net",,2026-08-10,day,CMR,dpi.id; digital.localgov,undp; bunec,2026-09-03,https://cameroun.minajobs.net/emplois-stage-recrutement/43874/invitation-to-bid-supply-of-equipment-for-the-digitalisation-of-civil-status-registration-at-03-pilot-center-at-pnud-programme-des-nations-unies-pour-le-developpement
TRB Hosts Nigerian Communications Commission for Second-Leg Benchmarking Exercise,"Telecommunications Regulatory Board (ART), Cameroon",,2026-08-10,day,CMR; NGA,gov.discourse; include.access,trb-cameroon; nigerian-communications-commission,2026-08-18,https://art.cm/en/article/trb-hosts-nigerian-communications-commission-second-leg-benchmarking-exercise
Cameroon: When birth certificates represent children who do not exist,Biometric Update,,2026-08-10,day,CMR,dpi.id; gov.legislate,bunec; ministry-of-finance-cameroon,2026-08-10,https://www.biometricupdate.com/202608/cameroon-when-birth-certificates-represent-children-who-do-not-exist
"État civil : la CDHC veut un système moderne, digitalisé et accessible à tous",Kamer Infos Plus,,2026-08-10,day,CMR,dpi.exchange; dpi.registry; include.access,cdhc-cameroon,2026-08-18,https://kamerinfosplus.com/2026/08/10/etat-civil-la-cdhc-veut-un-systeme-moderne-digitalise-et-accessible-a-tous/
ANNUAIRE STATISTIQUE DE LA RÉGION DE L'ADAMAOUA Édition 2025,Institut National de la Statistique du Cameroun (INS),,2026-08-07,day,CMR,data.statistics,ins-cameroun,2026-09-03,https://ins-cameroun.cm/statistique/annuaire-statistique-de-la-region-de-ladamaoua-edition-2025/
Equipment for the digitalisation of civil status registration at 03 pilot center,DevelopmentAid (UNDP tender notice),,2026-08-07,day,CMR,dpi.id,undp,2026-08-17,https://www.developmentaid.org/tenders/view/1696885/equipment-for-the-digitalisation-of-civil-status-registration-at-03-pilot-center
Près de 1000 smartphones pour accélérer la transformation numérique du système de santé,Cameroon Press,,2026-08-07,day,CMR,finance.new; dpi.mis; infra.cybersec,cameroon-ministry-of-public-health; icap,2026-08-18,https://cameroonpress.com/pres-de-1000-smartphones-pour-accelerer-la-transformation-numerique-du-systeme-de-sante/
Le Cameroun et le Japon renforcent leur partenariat strategique avec un cap sur l IA et la transformation numerique,Africa Presse,,2026-08-06,day,CMR,finance.mou; tech.ai; dpi.govtech,jica; japan,2026-08-08,https://africapresse.com/le-cameroun-et-le-japon-renforcent-leur-partenariat-strategique-avec-un-cap-sur-lia-et-la-transformation-numerique/
(Cameroun) Le QR-code de paiement interoperable de la CEMAC : entre imperatif financier et obligation a la protection des donnees a caractere personnel,Village de la Justice,,2026-08-06,day,CMR,gov.protect; dpi.pay; gov.regional; gov.discourse,cemac; gimac; beac; cameroon-data-protection-law-2024,2026-08-08,"https://www.village-justice.com/articles/cameroun-code-paiement-interoperable-cemac-entre-imperatif-financiere,58521.html"
Who controls Africa's digital voice? (Africanews Debates),Africanews,,2026-08-06,day,XAF; CIV; CMR; TZA,gov.discourse; infra.cybersec,meta,2026-08-11,https://www.africanews.com/2026/08/06/who-controls-africas-digital-voice-africanews-debates/
PRESS RELEASE / temporary disruptions in the electricity supply may be experienced in certain localities across the country (05 08 2026),Ministry of Water Resources and Energy (MINEE),,2026-08-05,day,CMR,infra.energy,,2026-09-03,https://minee.cm/en/communique-de-presse-perturbations-temporaires-de-la-fourniture-de-lenergie-electrique-pourraient-etre-observees-dans-certaines-localites-du-pays-05-08-2026/
"KOICA programme trains African youth in governance, AI",Ghana News Agency,,2026-08-04,day,GHA; NGA; CIV; SEN; CMR; XAF,capacity.training; tech.ai; finance.new,koica; gimpa; ghana-civil-service,2026-08-05,https://gna.org.gh/2026/08/koica-programme-trains-african-youth-in-governance-ai/
ENSEIGNEMENT SUPÉRIEUR : IAI-Cameroun reçoit la CEEAC,Journal L’Étudiant,,2026-08-04,day,CMR; XCA,capacity.training; gov.regional; tech.innovate,eccas; iai-cameroun; unesco,2026-08-09,https://www.journaletudiant.com/enseignement-superieur-iai-cameroun-recoit-la-ceeac/
Recensement general de la population: 45 jours de plus,Cameroon Tribune,,2026-08-03,day,CMR,data.statistics,ins-cameroon,2026-08-08,https://www.cameroon-tribune.cm/article.html/79313/en.html/details_2
Citoyennete : l etat civil en crise a l Est,DataCameroon,,2026-08-03,day,CMR,dpi.id; dpi.registry; include.access,bunec; cameroon-civil-registration-law-2024,2026-08-08,https://datacameroon.com/citoyennete-letat-civil-en-crise-a-lest/
"Pandemic Fund — Cameroon pandemic prevention, preparedness and response project (health surveillance digitalisation and health information system interoperability), 2026",Echos Sante,,2026-08-01,day,CMR,finance.new; dpi.mis; dpi.exchange,pandemic-fund; ministry-of-public-health-cameroon,2026-08-09,https://echosante.info/securite-sanitaire-le-cameroun-lance-le-projet-pandemic-fund/
Paiement marchand : moins de 1 % des transactions interopérables enregistrées en zone Cemac au premier trimestre 2026,Le quotidien L'Economie,,2026-08-01,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; include.divides; gov.regional,gimac; cemac; beac; bgfibank-cameroun; mtn-cameroon; orange-cameroun,2026-08-04,https://leconomie.info/paiement-marchand-moins-de-1-des-transactions-interoperables-enregistrees-en-zone-cemac-au-premier-trimestre-2026/
IXP Tracker - Cameroon Internet Exchange Point - CAMIX Douala,Internet Society Pulse (data from PeeringDB),,2026-08-01,month,CMR,infra.connect,camix,2026-09-03,https://pulse.internetsociety.org/en/ixp-tracker/ixp/704/
Securite sanitaire : le Cameroun lance le projet Pandemic Fund,Echos Sante,,2026-08-01,day,CMR,dpi.mis; dpi.exchange; finance.new,pandemic-fund,2026-08-08,https://echosante.info/securite-sanitaire-le-cameroun-lance-le-projet-pandemic-fund/
L UNESCO et le Cameroun signent un accord pour la mise en oeuvre du projet d appui a l education de base,UNESCO,,2026-07-31,day,CMR,finance.new; dpi.mis; dpi.exchange,unesco,2026-08-08,https://www.unesco.org/fr/articles/lunesco-et-le-cameroun-signent-un-accord-pour-la-mise-en-oeuvre-du-projet-dappui-leducation-de-base
Artificial Intelligence: PM Instructs Completion Of National Strategy,Cameroon Tribune,,2026-07-31,day,CMR,tech.ai; gov.policy; capacity.research; infra.capacity; gov.protect,snia-cameroon; ministry-of-posts-and-telecommunications-cameroon; ministry-of-scientific-research-and-innovation-cameroon; waico,2026-07-31,https://cameroon-tribune.cm/articles/11573/en/artificial-intelligence-pm-instructs-completion-of-national-strategy
Artificial Intelligence: Gov't Engages On Harnessing,Cameroon Tribune,,2026-07-31,day,CMR,tech.ai; gov.policy; capacity.research,snia-cameroon; ministry-of-posts-and-telecommunications-cameroon; ministry-of-scientific-research-and-innovation-cameroon,2026-07-31,https://www.cameroon-tribune.cm/articles/11572/en/artificial-intelligence-govt-engages-on-harnessing
"Nigeria Customs, Benin, Cameroon deepen regional border modernisation at Beitbridge benchmarking mission",The Insight,,2026-07-31,day,BEN; CMR; NGA,dpi.exchange; gov.regional; gov.standards,nigeria-customs-service; cameroon-customs; benin-customs; afreximbank; afcfta,2026-08-08,https://theinsight.com.ng/nigeria-customs-benin-cameroon-deepen-regional-border-modernisation-at-beitbridge-benchmarking-mission/
Order No. 111/CAB/PM of 30 July 2026 to set the additional data collection period for the joint enumeration operations of the Fourth General Population and Housing Census and the core module of the General Agriculture and Livestock Census,"Prime Minister, Head of Government, Republic of Cameroon (via Maathis legal database)",,2026-07-30,day,CMR,data.statistics; dpi.registry,institut-national-de-la-statistique-cameroun,2026-09-03,https://app.maathis.com/droit/cameroun/ordonnance/111-cab-pm-order-no-111cabpm-of-30-july-2026-to-set-the-additional-data-collecti
Forum: Gender & Child Data in Africa — AGCSF 2026 Recap: Strengthening Gender and Child Data Across Africa,Open Data Watch,ODW-Data2X Team,2026-07-30,day,XAF; CMR,data.statistics; include.divides; gov.regional,open-data-watch; data2x; african-union; uneca; african-development-bank; paris21,2026-07-31,https://opendatawatch.com/blog/forum-gender-and-child-data-in-africa/
"Cemac : moins de cash, plus de numérique, la BEAC déploie le QR Code interopérable",GabonReview,,2026-07-30,day,GAB; CMR; XCA,dpi.pay; dpi.exchange; gov.regional; gov.standards,beac; gimac; cemac; cobac,2026-07-30,https://www.gabonreview.com/cemac-moins-de-cash-plus-de-numerique-la-beac-deploie-le-qr-code-interoperable/
Monétique : Moov Gabon devient le premier émetteur de paiements électroniques de la CEMAC,Le quotidien L'Economie,,2026-07-30,day,GAB; CMR,dpi.pay; data.statistics,gimac; moov-africa-gabon-telecom; airtel-gabon,2026-07-30,https://leconomie.info/article/monetique-moov-gabon-devient-le-premier-emetteur-de-paiements-electroniques-de-la-cemac
"Paiements numériques : GIMACPAY enregistre 20,3 millions de transactions pour 863 milliards de FCFA en 2025",Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; gov.regional,gimac; beac; cemac,2026-07-30,https://leconomie.info/article/paiements-numeriques-gimacpay-enregistre-203-millions-de-transactions-pour-863-milliards-de-fcfa-en-2025
Paiement numérique : Le GIMAC officialise la norme QR Code interopérable de la CEMAC,Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; gov.standards; gov.regional,gimac; beac; umac; cemac,2026-07-30,https://leconomie.info/article/paiement-numerique-le-gimac-officialise-la-norme-qr-code-interoperable-de-la-cemac
"Gestion publique : Forets, mines, douanes et guichet unique ne se parlent pas",Economie du Cameroun,,2026-07-30,day,CMR,dpi.exchange; gov.standards; dpi.govtech,cameroon-customs; ministry-of-finance-cameroon,2026-08-08,https://www.economieducameroun.info/gestion-publique-forets-mines-douanes-et-guichet-unique-ne-se-parlent-pas/
"Nigeria, Benin, Cameroon Customs Deepen Regional Border Cooperation",Voice of Nigeria,,2026-07-29,day,CMR; NGA; BEN,dpi.exchange; gov.standards; gov.regional,nigeria-customs-service; cameroon-customs; benin-customs; afreximbank; afcfta,2026-07-31,https://von.gov.ng/nigeria-benin-cameroon-customs-deepen-regional-border-cooperation/
De la promesse a la CNI en main: 4000 beneficiaires soulages a Yaounde 5,Tribune de l'info,,2026-07-27,day,CMR,dpi.id; include.access; digital.localgov,dgsn-cameroon; commune-yaounde-5,2026-07-31,https://tribunedelinfo.com/de-la-promesse-a-la-cni-en-main-4000-beneficiaires-soulages-a-yaounde-5/
"Cameroon Starlink licensing stalls over security, sovereignty concerns",NewsWatch Cameroon,,2026-07-27,day,CMR,infra.connect; gov.policy; gov.discourse; include.access,starlink; art-cameroon; camtel; ministry-of-posts-and-telecommunications-cameroon; spacex,2026-07-31,https://newswatchcameroon.com/cameroon-starlink-licensing-stalls-over-security-sovereignty-concerns/
Gendered disinformation in elections: Lessons from Africa,Association for Progressive Communications (APC),,2026-07-27,day,CMR; TZA; UGA; XAF,include.divides; gov.protect; dpi.id; gov.policy; gov.discourse,apc; wougnet; protege-qv; centre-for-multilateral-affairs; unwanted-witness,2026-07-30,https://www.apc.org/en/blog/gendered-disinformation-elections-lessons-africa
Projet Finance 4 All au Sénégal : 265 personnes issues de la société civile formées à l'éducation financière numérique,Business221,,2026-07-24,day,SEN; CMR,capacity.literacy; dpi.pay; include.access,finance-4-all; people-power-inclusion; simplon-africa; expertise-france,2026-07-31,https://business221.com/2026/07/24/projet-finance-4-all-au-senegal-265-personnes-issues-de-la-societe-civile-formees-a-leducation-financiere-numerique/
"Camtel Explores Cloud, AI Partnership with Amazon Web Services",Ecofin Agency,,2026-07-24,day,CMR,infra.store; tech.ai; geopol.usa,camtel; amazon-web-services,2026-07-31,https://www.ecofinagency.com/news-digital/2407-57711-camtel-explores-cloud-ai-partnership-with-amazon-web-services
