recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
CMR,2024,,China Citic Bank,Cybersecurity,Commercial Loan,54,commitment,reported,Approved,"China Citic Bank — Cameroon urban video-surveillance loan (3rd tranche), 2024","""Un troisième crédit de 32,8 milliards FCFA a été contracté le 2 décembre 2024, déjà auprès de China Citic Bank Corporation LTD"" for the national intelligent urban video-surveillance project.",Unknown,Cameroon,"XAF 32,800,000,000",,,https://lejour.cm/un-emprunt-de-plus-de-39-milliards-fcfa-pour-la-videosurveillance-urbaine/,china-citic-bank,2024-01-01-china-citic-bank-cmr-2024-urban-video-surveillance-loan-bw07
CMR,2024,2026,World Bank,Energy,Unknown,297,commitment,reported,Unknown,"World Bank — Cameroon PRSEC electricity-sector reform (AMI smart metering / Douala data centre), 2024","""The project is backed by the World Bank under the Electricity Sector Reform Programme (PRSEC-PforR) and relies on Advanced Metering Infrastructure (AMI) technology capable of automatically transmitting electricity consumption data. … A data centre is also under construction in Douala to centralise and secure information collected by the smart meters. The initiative is part of the Electricity Sector Recovery Plan (PRSEC), a broader reform agenda running from 2024 to 2026 and valued at nearly 400 billion CFA francs ($710 million). The programme is supported by 180 billion CFA francs in World Bank financing and an additional 48 billion CFA francs from the African Development Bank.""",Public Sector,Cameroon,"XAF 180,000,000,000 (part of ~CFA400bn / US$710m PRSEC total)",,,https://www.wearetech.africa/en/fils-uk/news/tech/cameroon-begins-rollout-of-20-000-smart-meters,world-bank,2024-01-01-world-bank-cmr-2024-prsec-electricity-reform-bw12
CMR,2023,2026,BMZ,Digital divides,Grant,3,commitment,exact,Active,Bridging the digital gender divide - Promoting womens economic and digital participation in Cameroon F\u00f6rderung der wirtschaftlichen und digitalen Teilhabe von Frauen in Kamerun,"Context:   Particularly in rural areas of Cameroon, women benefit too little from digitalisation, and their economic activities are restricted because of their gender. They lack access to basic knowledge about how they can develop, expand and secure their businesses with digital innovations.  A lack of digital inclusion measures means that women, especially in rural areas, are at risk of seeing their business profits decline. Access to the labour market can become more difficult for them, which",Public Sector,,"EUR 3,000,000",DE-1-202321883,DE-1-202321883,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202321883,bmz,2023-01-01-bmz-cmr-002-bridging-the-digital-gender-divide
CMR,2022,2028,World Bank,Digital Payments and Fintech,Concessional Loan,16,commitment,imputed,Active,Cameroon Adaptive Safety Nets and Economic Inclusion \u2014 Digital Cash Transfer Delivery,"Digital delivery system sub-component (~$16M imputed of $160M total) of the Cameroon Adaptive Safety Nets and Economic Inclusion Project. Supports digital payment infrastructure for cash transfers, beneficiary management information systems, and mobile money integration for social transfers.",Public Sector,,,P175363,,https://projects.worldbank.org/en/projects-operations/project-detail/P175363,world-bank,2022-03-09-wb-cmr-003-cameroon-adaptive-safety-nets-and-economic
CMR,2021,2027,World Bank,Connectivity,Concessional Loan,100,commitment,exact,Active,Acceleration of the Digital Transformation of Cameroon Project,"Supports Cameroon's digital transformation through broadband infrastructure, digital government platforms, digital financial services, and ICT sector development.",Public Sector,Republic of Cameroon,,P173240,44000-P173240,https://projects.worldbank.org/en/projects-operations/project-detail/P173240,world-bank,2021-09-28-wb-cmr-001-acceleration-of-the-digital-transformation-of
CMR,2019,,Bank of China,ICT Industry,Commercial Loan,47,commitment,exact,Approved,"Bank of China provides $41.6 million loan for Phase 2 of the Intelligent Urban Video Surveillance System Expansion Project (Linked to Project ID#58535, #85646)","On May 15, 2019, Bank of China and the Government of Cameroon's Ministry of Defense (MINDEF) signed a $41,612,944.52 commercial loan agreement for Phase 2 of the Intelligent Urban Video Surveillance System Expansion Project. According to the Government of Cameroon's Caisse Autonome d'Amortissements (CAA), the loan carries the following borrowing terms: a 2 year grace period, a 11 year maturity, and an interest rate of 6.3%. The proceeds of the loan are to be used by the borrower to finance a commercial contract between the Government of Cameroon’s Délégation Générale à la Sûreté Nationale (DGSN or General Delegation for National Security) and Huawei Technologies Co., Ltd., which was signed in February 2017. As of December 31, 2020, the loan had achieved a 76.1% disbursement rate (with an undisbursed balance of CFA 5.3 billion) and its outstanding amount was equivalent to CFA 17 billion.   The project involves the installation of 1,500 video-surveillance cameras in various cities and towns and the acquisition of 2,000 portable two-way radios. During phase 1 of the project, video-surveillance cameras will be installed in the capital cities of the country’s ten regions (Ngaoundere, Yaoundé, Bertoua, Maroua, Douala, Garoua, Bamenda, Bafoussam, Ebolowa, and Buea) as well as the towns of Kribi, Kyé-Ossi. Garoua-Boulaï, Waza, Fotokol, Kousseri and Amchidé.  However, the technical and geographical scope of Phase 2 is unknown. Huawei Technologies Co., Ltd. is the contractor responsible for implementation. However, as of February 2022, AidData had not identified any evidence of project implementation.",Public Sector,,,aiddata-gcdf3-88178,,https://www.aiddata.org/data/global-chinese-development-finance-dataset-version-3,bank-of-china,2019-01-01-boc-cmr-003-bank-of-china-provides-416-million
CMR,2018,,Bank of China,Cybersecurity,Commercial Loan,42,commitment,verified (decree text + caa via aiddata),Closed,"Bank of China — Cameroon urban video-surveillance Phase I commercial loan (US$41.78m), 2018","Decree N°2018/352 (5 June 2018), Article 1er: ""Est ratifié, l'accord de prêt commercial d'un montant de 41 780 769,22 dollars US, soit environ 22,95 milliards de francs CFA, conclu le 22 février 2018 entre la République du Cameroun et la Bank of China (Shenzhen Branch), pour le financement partiel du projet d'extension au plan national du système intelligent de vidéosurveillance urbaine (phase I)."" The loan financed the February 2017 DGSN–Huawei commercial contract: 1,500 video-surveillance cameras across the ten regional capitals plus Kribi, Kyé-Ossi, Garoua-Boulaï, Waza, Fotokol, Kousseri and Amchidé, with 2,000 portable two-way radios and command centres (national centre inaugurated in Yaoundé 22 August 2019).",Public Sector,Government of Cameroon,XAF ≈22.95 billion (both figures stated in decree N°2018/352),aiddata-gcdf3-85647 / AidData project 58535,,https://cameroun24.net/article/45819-dacret-portant-ratification-de-laaccord-de-prat-commercial-conclu-entre-la-rapublique-du-cameroun-et-la-bank-of-china.html,bank-of-china,2018-02-22-bank-of-china-cmr-2018-urban-video-surveillance-phase1-loan
CMR,2018,,Bank of China,Data protection,Commercial Loan,46,commitment,,Unknown,Bank of China provides $41.78 million loan for Phase 1 of Intelligent Urban Video Surveillance System Expansion Project (Linked to Project ID#88178),"On February 22, 2018, the Shenzhen Branch of Bank of China and the Government of Cameroon's Ministry of Defense (MINDEF) signed a $41,780,769 (CFA 23 billion) commercial loan agreement for Phase 1 of the Intelligent Urban Video Surveillance System Expansion Project. According to the Government of Cameroon's Caisse Autonome d'Amortissements (CAA), the loan carries the following borrowing terms: a 3 year grace period, a 15 year maturity, and an interest rate of LIBOR plus a 3% margin. The proceeds of the loan were to be used by the borrower to finance a commercial contract between the Government of Cameroon’s Délégation Générale à la Sûreté Nationale (DGSN or General Delegation for National Security) and Huawei Technologies Co., Ltd., which was signed in February 2017. As of December 31, 2020, the loan had achieved a 100% disbursement rate and its outstanding amount was equivalent to CFA 22.4 billion.   The project involves the installation of 1,500 video-surveillance cameras in various cities and towns and the acquisition of 2,000 portable two-way radios. During phase 1 of the project, video-surveillance cameras will be installed in the capital cities of the country’s ten regions (Ngaoundere, Yaoundé, Bertoua, Maroua, Douala, Garoua, Bamenda, Bafoussam, Ebolowa, and Buea) as well as the towns of Kribi, Kyé-Ossi. Garoua-Boulaï, Waza, Fotokol, Kousseri and Amchidé. Huawei Technologies Co., Ltd. is the contractor responsible for implementation. This project has entered implementation. However, its precise implementation start date is unknown. On August 22, 2019, DGSN and Huawei Technologies Co., Ltd. officially inaugurated a national video surveillance command center. Then, on April 22, 2021, Bafoussam City Council and CAMTEL signed a framework agreement for Bafoussam, the capital city of the West Region of Cameroon, to become a ‘Smart City’.",Public Sector,Cameroon Ministry of Defense (MINDEF),,,,https://www.dropbox.com/s/egdf7tb6z74gizq/DAD%20Cameroon%20001034%20Bank%20of%20China.pdf?dl=0,bank-of-china,2018-02-22-boc-cmr-001-record
CMR,2018,,Bank of China,ICT Industry,Line of Credit,88,commitment,exact,Active,Bank of China provides 44.9 billion CFA franc credit line for Phase 1 of Intelligent Urban Video Surveillance System Expansion Project  (Linked to Project ID#85647),"In June 2018, Cameroon's Minister of the Economy, Planning, and Regional Development (MINEPAT) signed a contract with the Bank of China for the extension of a 44.9 billion CFA franc credit line to finance Phase 1 of the Intelligent Urban Video Surveillance System Expansion Project. This credit line is in addition to the $41,780,769 commercial loan agreement that the Government of Cameroon and the Bank of China signed on February 22, 2018, for Phase 1 of the Intelligent Urban Video Surveillance System Expansion Project (captured via Project ID#85647). AidData has not yet identified any drawdowns under the credit line. Huawei Technologies Co., Ltd. is responsible for the implementation of Phase 1 of the Intelligent Urban Video Surveillance System Expansion Project.",Public Sector,"Cameroon Ministry of Economy, Planning, and Regional Development (MINEPAT)","XAF 44,900,000,000",aiddata-gcdf3-85646,,https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=APASENF020180606ee660005l&cat=a&ep=ASE,bank-of-china,2018-01-01-boc-cmr-002-bank-of-china-provides-449-billion
CMR,2017,2023,World Bank,"Strategies, plans and policies",Concessional Loan,31,commitment,exact,Closed,Cameroon Strengthening Public Sector Effectiveness and Statistical Capacity,"Improves effectiveness of public spending in selected sectors and strengthens the statistics system for evidence-based decision making in Cameroon. Supports national statistical system strengthening including data collection, data quality, and dissemination systems. Includes development of statistical information management infrastructure and statistical capacity building at national and regional levels.",Public Sector,Republic of Cameroon,,P151155,44000-P151155,https://projects.worldbank.org/en/projects-operations/project-detail/P151155,world-bank,2017-11-20-wb-cmr-004-cameroon-strengthening-public-sector-effectiveness-and
CMR,2017,,Export-Import Bank of China (China Eximbank),Other GovTech and e-Gov,Concessional Loan,37,commitment,exact,Active,China Eximbank provides RMB 216 million government concessional loan for Trade Facilitation and Electronic Certificate Verification E-Government Project (Linked to Project ID#57077),"On September 22, 2017, Chinese Ambassador to Cameroon Wei Wenhua and Cameroonian Minister of Economy, Planning and Territorial Rehabilitation Motaze signed three cooperation agreements on behalf of their respective governments (see Project ID#57077). One of these was a framework agreement for a China Eximbank government concessional loan (GCL) worth RMB 216 million for the Trade Facilitation and Electronic Certificate Verification E-Government Project. A GCL agreement was subsequently signed by the two parties. The proceeds of the loan were to be used by the borrower to finance a $33 million commercial contract with Anhui YISHANG Digital Science Co. Ltd. (易商数码 or 安徽易商数码科技有限公司).   This project entered implementation, but its precise implementation start and end dates are unknown.  There are some indications that the China Eximbank loan for the Trade Facilitation and Electronic Certificate Verification E-Government Project may have financially underperformed vis-a-vis the original expectations of the lender. In January 2019, Cameroon unilaterally withheld debt service payments to China Eximbank. The lender responded by withholding new loan disbursements. Then, in July 2019, China Eximbank and the Government of Cameroon signed a debt rescheduling agreement (as captured via Project ID#88213). Under the terms of the agreement, China Eximbank agreed to reschedule 18 loans previously contracted by the Government of Cameroon — with scheduled principal repayments between July 2019 and March 2022 — by allowing the borrower to defer scheduled principal repayments between July 2019 and March 2022 to later dates but without any maturity extensions. The total amount of restructured debt was equivalent CFA 148 billion ($253 million) — or 70% of the loan principal that was scheduled for repayment between July 2019 and March 2022. Under the terms of the agreement, the Government of Cameroon agreed to repay 30% of the loan principal according to the original July 2019-March 2022 sche",Public Sector,Government of Cameroon,"CNY 216,000,000",aiddata-gcdf3-70630,,http://cm.china-embassy.org/chn/zxxx/t1497639.htm,china-eximbank,2017-01-01-eximbank-cn-cmr-005-china-eximbank-provides-rmb-216-million
CMR,2017,,Export-Import Bank of China (China Eximbank),Connectivity,Concessional Loan,167,commitment,exact,Active,"China Eximbank provides RMB 937,500,000 government concessional loan for E-National Higher Education Network Project","In 2012, China’s Ministry of Commerce (MOFCOM) reported that the Cameroonian Ministry of Higher Education signed a memorandum of understanding (MOU) with the Cameroonian subsidiary of China Communications Services Corporation (the parent company of Sichuan Telecom Construction Engineering Co., Ltd), in which it was determined that China Communications Services Corporation would undertake feasibility studies, environmental assessments, and construction for the E-National Higher Education Network Project. In 2015, MOFCOM reported that an intergovernmental framework agreement for the project had been signed in Beijing but was still awaiting the Cameroonian President’s authorization of the loan agreement before the project could officially commence. On July 27, 2016, the Cameroonian President issued a decree authorizing the Cameroonian Minister of the Economy, Planning, and Regional Development to sign a loan with China Eximbank for the E-National Higher Education Network Project. Then, on August 22, 2016, China Eximbank and the Republic of Cameroon signed a government concessional loan (GCL) agreement [CHINA EXIMBANK GCL NO. (2015) 11 TOTAL NO. (550)] worth RMB 937,500,000 for the E-National Higher Education Network Project. The borrowing terms of the loan were as follows: a maturity of 20 years, a grace period of 5 years, an interest rate of 2%, a default (penalty) interest rate of 0%, a commitment fee of 0.25%, and a management fee of 0.25%. The borrower agreed to deposit project-related revenues in a special account to facilitate repayment.   The proceeds of the GCL were to be used by the borrower to finance a $150,000,000 commercial contract between the Ministry of Higher Education of the Republic of Cameroon and Sichuan Telecom Construction Engineering Co., Ltd, which was signed on February 20, 2013 (as well as the Complementary Agreement and Complementary Agreement II that the two parties signed on November 26, 2013 and April 8, 2014, respectively). The first loa",Public Sector,"Cameroon Ministry of Economy, Planning, and Regional Development (MINEPAT)","CNY 937,500,000",aiddata-gcdf3-58582,,http://cm.mofcom.gov.cn/article/jmxw/201509/20150901101760.shtml,china-eximbank,2016-01-01-eximbank-cn-cmr-004-china-eximbank-provides-rmb-937500000-government
CMR,2015,2019,BMZ,Use of satellite data,Grant,3,commitment,exact,Closed,Information on geo-resources with a focus on soil for spatial planning in the South West and North Cameroon regions. Informationen zu Georessourcen mit dem Schwerpunkt Boden f\u00fcr die Raumordnungsplanun,"The project supports spatial planning decision-makers by providing advice on the production of harmonized and quality-assured soil and groundwater data needed for informed spatial planning decisions. High population growth and increased world market demand for agricultural products are drivers of competition between different types of land use and lead to conflicts between the protection of natural resources and their economic use . The project works in four fields of action: First, the developm",Public Sector,,"EUR 3,000,000",DE-1-201424720,DE-1-201424720,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-201424720,bmz,2015-01-01-bmz-cmr-005-information-on-geo-resources-with-a-focus
CMR,2015,,Export-Import Bank of China (China Eximbank),Connectivity,Concessional Loan,92,commitment,exact,Active,China Eximbank provides RMB 513 million government concessional loan for the Cameroon Backbone Expansion Project (Linked to Project ID#201),"On November 4, 2014, the Chinese Government and the Cameroonian Government signed a framework agreement for the provision of a concessional loan for Phase 3 of the Cameroon Fiber Optic Transmission Backbone Project (also known as 施光纤骨干网扩容项目). Then, on January 22, 2015, China Eximbank and the Cameroon Ministry of Planning, Economy and Regional Development (MINEPAT) signed an RMB 513 million (CFA 43 billion) government concessional loan (GCL) agreement [CHINA EXIMBANK GCL NO. (2014) 28 TOTAL NO. (531)] for Phase 3 of the Cameroon Fiber Optic Transmission Backbone Project. The borrowing terms of the GCL were as follows: a 20-year maturity, a 5-year grace period, a 2% interest rate, a 0% default (penalty) interest rate, a 0.25% commitment fee, and a 0.25% management fee.   MINEPAT then on-lent the proceeds of the loan to Cameroon’s state-owned telecoms operator, CamTel, which in turn used the proceeds of the loan to finance a commercial contract with Huawei Technologies Co., Ltd (that was signed on January 17, 2013 and amended on December 17, 2013).  As of December 31, 2020, the loan had achieved a 100% disbursement rate and its outstanding amount was equivalent to CFA 41.7 billion. Its outstanding amount was equivalent to CFA 42 billion as of December 31, 2016, CFA 41 billion as of December 31, 2017, CFA 43 billion as of December 31, 2018, and CFA 43 billion as of December 31, 2019.  Phase 3 involved laying 3,950 kilometers of fiber optic cable in Cameroon. The Cameroon Fiber Optic Transmission Backbone Project was implemented in 3 phases. The first phase (captured via Project#201) started in 2009 and ended in 2011.  The second phase, which involved laying of 3,200 kilometers of fiber optic cable in the northern part of Cameroon (Maroua), started in 2011 and ended in 2013.  The third phase (captured via Project ID#36246) began in February 2015 and was completed in 2017. As of 2017, about 12,000 kilometers of fiber cables had been laid across Cameroon, but the project w",Public Sector,"Cameroon Ministry of Economy, Planning, and Regional Development (MINEPAT)","CNY 513,000,000",aiddata-gcdf3-36246,,https://global.factiva.com/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=FOWU000020150113eacc00012&cat=a&ep=ASI,china-eximbank,2015-01-01-eximbank-cn-cmr-001-china-eximbank-provides-rmb-513-million
CMR,2015,,Export-Import Bank of China (China Eximbank),Connectivity,Buyer's Credit,378,commitment,exact,Active,China Eximbank provides $337.1 million preferential buyer's credit for National Broadband Network Phase II Project (Linked to Project ID#31253),"On October 30, 2015, the Government of Cameroon released a presidential decree authorizing the Ministry of the Economy, Planning, and Regional Development to sign a preferential loan agreement with China Eximbank for the National Broadband Network Phase 2 Project. The date of the signing agreement was also the first date of disbursement, which was $47,728,395. Then, on December 8, 2015, China Eximbank and Cameroon’s Ministry of Economy, Planning, and Regional Development (MINEPAT) signed a $337,121,984.15 (CFA 199 billion) preferential buyer credit (PBC) agreement [CHINA EXIMBANK PBC NO. (2015) 1 TOTAL NO. (343)] for the National Broadband Network Phase 2 Project. The borrowing terms of the PBC were as follows: a 20 year maturity, a 5 year grace period, a 2% interest rate, a 0% default (penalty) interest rate, a 0.25% commitment fee, and a 0.25% management fee.   The proceeds of the PBC were on-lent to Cameroon Telecommunications (CAMTEL) to finance its $396,614,099 commercial contract with Huawei Technologies Co., Ltd, which was signed on June 17, 2013 and amended on October 24, 2014. As of December 31, 2020, the loan had achieved a 100% disbursement rate and its outstanding amount was equivalent to CFA 180.3 billion. Its outstanding amount was equivalent to CFA 31 billion as of December 31, 2016, CFA 110 billion as of December 31, 2017, CFA 135 billion as of December 31, 2018, and CFA 193 billion as of December 31, 2019.  The purpose of the project was to add an additional 3,000 km to an existing fiber optic network in 13 cities. Huawei Technologies Co., Ltd was the contractor responsible for project implementation. The project had achieved a 90.27% completion rate as of 2019. The originally expected project completion date of the project was June 8, 2020.  There are some indications that the China Eximbank loan for the National Broadband Network Phase II Project may have financially underperformed vis-a-vis the original expectations of the lender. In January 2019",Public Sector,"Cameroon Ministry of Economy, Planning, and Regional Development (MINEPAT)",,aiddata-gcdf3-58397,,http://cm.mofcom.gov.cn/article/jmxw/201511/20151101154368.shtml,china-eximbank,2015-01-01-eximbank-cn-cmr-002-china-eximbank-provides-3371-million-preferential
CMR,2015,,ZTE,Data Storage,Grant,14,commitment,,Unknown,ZTE grants $12 million USD for Construction of Data Centers in Cameroon,"On December 21st, 2015, ZTE Corporation signed an agreement for a grant worth $12,119,042 USD with Cameroon's Ministry of Economy, Planning and Regional Development (MINEPAT) for the construction of two turnkey Data Centers in Yaounde and Douala on behalf of the National Emergency Telecommunications Network. $7,420,551 will be going to the center in Yaounde, and $4,698,491 will be going to Douala. It is unclear if works ever began/ended.",Public Sector,"Cameroon Ministry of Economy, Planning, and Regional Development (MINEPAT)",,,,https://www.dropbox.com/s/hg0c028x4r50of2/DAD%20Cameroon%20000931.pdf?dl=0,zte,2015-01-01-zte-cmr-001-record
