indicator_id,progress,summary,developments,row_ids
gov.regional--regional-policy-collaboration,Advanced,Algiers [hosted two ministerial declarations](2026-03-30-algiers-declaration-telecom-sovereignty--techreviewafrica) and the country [joined a digital public infrastructure campaign](2026-03-30-algeria-joins-50in5--techreviewafrica) and a world artificial-intelligence body.,"2025-12-07 - African information and communication technology ministers [adopted a declaration on fair, safe and responsible digital platforms, drafted under the African Telecommunications Union and setting founding principles for a common continental framework on over-the-top platforms, including coordinated negotiation with the global platforms and platform contribution to local infrastructure](2025-12-07-aps-declaration-alger-plateformes-ott-afrique); [continental political adoption was expected in early 2026 and nothing establishes it](2025-12-11-agence-ecofin-declaration-alger-regulation-commune-ott).

2026-03-30 - a [second Algiers declaration on telecommunications sovereignty and integrated connectivity for 2026-2030 was adopted](2026-03-30-algiers-declaration-telecom-sovereignty--techreviewafrica), and the country [joined a digital public infrastructure campaign as its fifteenth African member](2026-03-30-algeria-joins-50in5--techreviewafrica), [confirmed in the state press](2026-04-02-algeria-joins-50-in-5-campaign-echorouk) and [in the biometrics press](2026-04-27-algeria-joins-50-in-5-dpi-campaign--biometricupdate).

2026-07-16 - a [founding signature at a world artificial-intelligence organisation is reported with no accord text, ratification step or work programme on file](2026-08-01-care-algeria-digital-brief-001-apres-les-annonces-lepreuve-de-lexecution).",DZA-gov.regional-algiers-platforms-declaration|DZA-gov.regional-algiers-declaration|DZA-gov.regional-50in5|DZA-gov.regional-world-ai-org
gov.standards--adoption-of-international-standards,Advanced,"[eSIM adoption is under way across the operators](2025-10-15-esim-integration-move--techafricanews), and a [national accreditation and conformity network was announced](2026-07-23-echorouk-conseil-gouvernement-telecoms-medias-numeriques).","No eSIM offer was on record at the window's opening; [adoption has been under way across the operators since October 2025](2025-10-15-esim-integration-move--techafricanews), with no subscriber figure, tariff or launch date published for any operator since.

2026-07-23 - a [national accreditation and conformity network and its testing platform were announced at the Council of Government](2026-07-23-echorouk-conseil-gouvernement-telecoms-medias-numeriques), with no instrument, scope or commencement stated. Both are announcements of intent to conform rather than conformity achieved, and neither has a published standard behind it.",DZA-gov.standards-esim|DZA-gov.standards-geolab
gov.discourse--open-discussion-of-government-policy,"No change, two draft instruments extending state control over platforms and information verification are before the legislature and the Council of Government, neither adopted",A [platform-regulation bill is under examination](2025-10-30-wearetech-algerie-regulation-plateformes-numeriques) and a [national information-verification system is in draft](2026-07-23-echorouk-conseil-gouvernement-telecoms-medias-numeriques); neither is adopted.,"2025-10-30 - a private member's bill was [deposited at the National Assembly and reported under examination: it would bind platforms above one million users in the country to a local office, a legal representative, in-country data storage, takedown within twenty-four hours and six-monthly compliance reports, and would create a regulator attached to the Presidency](2025-10-30-wearetech-algerie-regulation-plateformes-numeriques). The provisions are the outlet's reading, the bill text is not held, and nothing on file establishes adoption.

2026-07-23 - a [national information-verification system was examined in draft by the Council of Government, with no regulator, legal basis or oversight mechanism named in anything held](2026-07-23-echorouk-conseil-gouvernement-telecoms-medias-numeriques).

Both would bear directly on what may be published and by whom, and neither has a text on file.",DZA-gov.legislate-platform-regulation|DZA-gov.legislate-fact-checking
finance.mou--strategic-relationships,Advanced,"Three cooperation tracks opened in the window: [Tunisia and Niger](2026-06-09-algeria-tunisia-telecom-ict-cooperation--techafricanews), [Oman](2026-07-26-echorouk-algerie-oman-transformation-numerique) and an [investor-matching partnership](2026-08-20-afrilabs-eyconet-north-africa-investors).","2026-06 - a [fourth joint technical commission with Tunisia met](2026-06-09-algeria-tunisia-telecom-ict-cooperation--techafricanews), following [telecommunications cooperation with Niger in March 2026](2026-03-30-algeria-niger-telecom-cooperation--techreviewafrica); no instrument text or value is held for either.

2026-07-26 - an [Omani ministry and sovereign investment authority offered flexible partnerships across artificial intelligence, data centres, financial technology and space, with nothing concluded at the meeting](2026-07-26-echorouk-algerie-oman-transformation-numerique).

2026-08-20 - a [continental innovation-hub network was tied to a platform connecting North African companies to investors](2026-08-20-afrilabs-eyconet-north-africa-investors); no commitment value, deal target, fee structure or first cohort is published, so what it moves is a channel rather than capital.",DZA-finance.mou-tunisia-niger|DZA-finance.mou-oman|DZA-finance.mou-afrilabs-eyconet
finance.new--mobilisation-of-non-state-finance,Advanced,A [US$1bn African startup financing fund was committed in October 2025](2025-10-27 Algeria commits $1bn to African Startup Financing Fund) with no disbursement held; the state fund [recorded its first exit](2025-12-16-volz-raises-5-million--techcabal).,"The fund was launched in September 2025 and [US$1bn was committed on 21 October 2025, with no disbursement held](2025-10-27 Algeria commits $1bn to African Startup Financing Fund).

Domestically the state venture arm reported [1,600 microenterprises, 130 startups and 2,800 registered patents by mid-2025 against a target of 20,000 startups by 2029](2025-10-27 Algeria commits $1bn to African Startup Financing Fund), and its [first fund exit came in December 2025, with domestic startups raising US$5.3m across two rounds in 2025](2025-12-16-volz-raises-5-million--techcabal).

The scale gap is the finding: a billion dollars committed to a continental fund with no disbursement on file, against five million raised domestically in the same year.",DZA-finance.new-african-startup-fund|DZA-finance.new-algeria-venture
finance.new--development-partner-project-financing,Advanced,A [UN development programme's support was extended with Japanese funding in May 2026](2026-05-05-undp-japan-digital-transformation-project-echorouk) on a 2027-2030 executive plan.,"Support was [planned in November 2025](2025-11-03-undp-support-digital-transformation--wearetech) and [agreed the following day in reporting](2025-11-04-undp-agreement-digital-transformation--techafricanews).

2026-05-05 - it was [extended with Japanese funding, on a 2027-2030 executive plan supporting the high commission's strategy, with no budget figure held](2026-05-05-undp-japan-digital-transformation-project-echorouk).

It is the only development-partner digital financing on this ledger. No lender project, credit or grant for digital infrastructure appears anywhere else, which for a country of this size is itself the finding: the programmes here are domestically financed and their budget lines are not published.",DZA-gov.regional-undp
infra.connect--mobile-penetration,Advanced,"[Three 5G licences were awarded in December 2025 for DZD 63.9bn](2025-12-08-mobilis-djezzy-ooredoo-492m-5g-rollout--itweb), and one operator is live in all wilayas.","A [tender was launched in mid-2025](2025-05-29-arpce-launches-5g-licence-tender-echorouk) with no award, [reported across the trade press](2025-06-02-5g-licence-tender-launch--connectingafrica), and [one operator secured its licence in July](2025-07-04-ooredoo-secures-5g-licence--telecomreviewafrica). 2025-12-08 - [three licences were awarded for DZD 63.9bn, about US$492m, on a six-year plan to nationwide coverage by 2031](2025-12-08-mobilis-djezzy-ooredoo-492m-5g-rollout--itweb), the [rollout beginning that month](2025-12-05-algeria-launches-5g-rollout--connectingafrica). By March 2026 [one operator was live in all wilayas](2026-03-12-ooredoo-5g-all-provinces--connectingafrica) and [another in eighteen](2026-03-04-djezzy-nationwide-5g-18-states--techafricanews).

2026-02-18 - [345 new 4G base stations were announced across 44 wilayas, toward 4,500 localities by 2027](2026-02-18 Algeria Telecom plans 345 new 4G stations nationwide). [Draft decrees renewing two GSM licences were examined by the Council of Government in July 2026 with no term, fee or coverage obligation published](2026-07-23-echorouk-conseil-gouvernement-telecoms-medias-numeriques).

Market entry below licence level is inert: the regulator had [registered two authorisations for private cabled networks by the end of 2024 and received no applications at all under the simple-declaration regime, operators on general authorisations generating 1.28% of sector revenue](2026-01-07-arpce-algeria-annual-report-2024).",DZA-infra.connect-5g|DZA-infra.connect-4g-stations|DZA-infra.connect-gsm-licences|DZA-infra.connect-market-entry-regimes
infra.connect--internet-usage,Advanced,"The regulator's 2024 report records [fixed internet at 6,216,146 subscribers, up 12.48% on 619,779 new fibre connections](2026-01-07-arpce-algeria-annual-report-2024).","The [2024 annual report records 60.98m combined fixed and mobile subscribers at 31 December 2024, of which 54.05m mobile and 6.93m fixed, with 47.30m of the mobile base on 4G against 2.73m on second-generation service, that older base down by a fifth in the year; fixed internet stands at 6,216,146, up 12.48% on 619,779 new fibre connections](2026-01-07-arpce-algeria-annual-report-2024).

It is the only official statistical release held: no quarterly observatory, statistics-office series or payment-instrument report exists. 2026-07-14 - [generalisation of the newer internet addressing standard was ordered, with no completion date](2026-07-14-ipv6-adoption-echorouk).",DZA-data.statistics-official-series|DZA-infra.connect-ipv6
infra.connect--national-fibre-backbone,Advanced,"[3.4m of over 7m fixed-internet subscribers are on fibre](2026-05-16-zerrouki-fibre-optic-completion-2027-echorouk), with copper replacement targeted for end-2026 or early 2027.","The [copper phase-out was announced in May 2025 on a 2027 target](2025-05-02-copper-phase-out-fiber-2027--wearetech). By May 2026 there were [over 7m fixed-internet subscribers of which over 3.4m on fibre, and over 51m mobile subscribers, with copper replacement targeted for end-2026 or early 2027](2026-05-16-zerrouki-fibre-optic-completion-2027-echorouk), after [3m fibre-to-the-home households in February](2026-02-20-three-million-households-fibre-broadband--techafricanews) and a [claim of continental leadership on that measure](2026-02-17-algeria-first-africa-ftth-connectivity-echorouk).

The [400G optical backbone was commissioned in February 2025 and no capacity update has followed](2025-02-25-algerie-telecom-huawei-400g--techafricanews), and an [Italy-Algeria submarine cable is at memorandum stage only, with no build contract, route or landing date](2025-07-25-algerie-telecom-sparkle-subsea-cable--connectingafrica).",DZA-infra.connect-all-fiber|DZA-infra.connect-backbone-400g|DZA-infra.connect-sparkle-cable
infra.connect--internet-exchange-points,No change,"An independent measurement puts [local content at 13% of national traffic, most of it served from European servers](2026-06-09 Beyond the Homepage Measuring What It Really Takes to Keep Web Traffic Local).","The position is unchanged at both ends: an [independent measurement puts local content at 13% of national traffic in June 2026, most of it served from European servers, with no national exchange point or local-hosting policy held](2026-06-09 Beyond the Homepage Measuring What It Really Takes to Keep Web Traffic Local).

It is the only traffic-localisation measure on this ledger and it is a third party's. A country with mandatory in-country data localisation, a new national data centre and a sovereign cloud has no published exchange point, and most of what its users reach is served from another continent.",DZA-include.access-local-hosting
infra.connect--satellite-broadband-licensing-and-availability,Advanced,The regulator [opened a tender for two satellite-internet licences in April 2026](2026-04-09-satellite-communications-competition-two-licences-echorouk); no award is held.,"There was no licensing route for non-geostationary satellite service at the window's opening. 2026-04-09 - the regulator [opened a tender for two licences](2026-04-09-satellite-communications-competition-two-licences-echorouk), [reported as opening the satellite communications market](2026-04-09-satellite-communications-market-tender--techreviewafrica).

No award is held as at 2026-08-03, four months on. Nothing on file states the licence terms, the spectrum on offer, the coverage obligation or the closing date, so what the two licences would oblige a winner to do is unknown.",DZA-infra.connect-satellite-isp
infra.store--local-data-centre-capacity-all-providers,No change,"The [research cloud platform and its incubator are live](2025-03-26-cerist-cloud-drone-incubator--wearetech), unchanged since March 2025.","The platform was [launched in March 2025 on open-source cloud and container technology, with an incubator attached targeting 100 startups a year from 2027](2025-03-26-cerist-cloud-drone-incubator--wearetech), and nothing revises it.

No capacity, tenancy or utilisation figure is published for it or for any commercial facility in the country. Against mandatory data localisation and no hyperscaler presence, the base holds one research cloud, one state centre and one construction site - and no measure of what any of them holds.",DZA-infra.store-cerist-cloud
infra.store--local-data-centre-capacity-national-providers,Advanced,"A [national digital services centre on two active-active sites was inaugurated on 5 July 2026](2026-07-05-national-centre-digital-services-inauguration-echorouk), carrying the sovereign cloud.","Neither existed at the window's opening. 2026-07-05 - the centre was [inaugurated across two active-active sites](2026-07-05-national-centre-digital-services-inauguration-echorouk), [built to a Tier III design with 99.98% availability claimed by the operator](2026-07-08-national-digital-services-center-dual-data-centers--wearetech), [reported by the state daily](2026-07-06-national-digital-services-centre-inaugurated-elmoudjahid) and [in the national press](2026-07-05-jeune-independant-centre-national-services-numeriques); [administrations were ordered to interconnect within one month from 12 July](2026-07-15-one-month-deadline-data-center-integration--wearetech).

The [sovereign cloud is live on it with no service catalogue or tenant list held](2026-06-04-parliament-sovereign-cloud-agreement-echorouk). An [artificial-intelligence supercomputing and data centre at Oran broke ground in March 2025 and remains under construction with no commissioning date or capacity figure](2025-03-17-ai-supercomputing-center-oran--wearetech).",DZA-infra.store-ndsc|DZA-infra.store-sovereign-cloud|DZA-infra.store-oran-ai-dc
infra.cybersec--national-cybersecurity-readiness,Advanced,A [2025-2029 security strategy was presented in March 2026](2026-03-03-defence-information-systems-security-strategy-2029-echorouk) and a [sectoral incident-response centre established](2026-06-15-mpt-cert-cyber-incident-response-centre-echorouk).,"An information systems security agency [operates under the Ministry of National Defence with no establishing instrument held](2026-01-26-cybersecurity-framework-national-infrastructure--techafricanews), its first attested act in March 2026. 2026-03-03 - it [presented a 2025-2029 national strategy approved by the President, the text not held](2026-03-03-defence-information-systems-security-strategy-2029-echorouk), [reported in the trade press](2026-03-05-national-cybersecurity-strategy-2025-2029--wearetech).

2026-06-15 - a [sectoral incident-response centre for posts and telecommunications was established with Korean technical support](2026-06-15-mpt-cert-cyber-incident-response-centre-echorouk), [reported the same day](2026-06-15-mpt-cert-cyber-incident-response--techafricanews); a [child online-protection cell and green line opened on 1 June](2026-06-01-child-online-protection-cyber-vigilance-cell-echorouk); and a [cybersecurity memorandum with a Russian vendor was signed in November 2025 with no implementing project held](2025-11-01-algeria-russia-cybersecurity-mou-elmoudjahid).

2026-08-18 - a [wilaya warned that unlicensed platforms are impersonating its institutions as fake ticketing storefronts built to harvest card details](2026-08-18-algerie360-alger-fake-portals-alert), with no takedown or prosecution published.",DZA-infra.cybersec-assi|DZA-infra.cybersec-strategy|DZA-infra.cybersec-mpt-cert|DZA-infra.cybersec-child-cell|DZA-infra.cybersec-russia-mou|DZA-infra.cybersec-impersonating-platform-warning
dpi.exchange--national-data-exchange-system,Advanced,The President [gave a one-month deadline on 12 July 2026 for cross-sector interconnection through the national data centre](2026-08-10-algeria-care-digital-brief-interconnection); no completion is reported.,"The interoperability system is [created by article 10 of the data-governance decree as the exclusive channel for inter-agency data exchange, on a network kept physically separate from the internet, its obligations starting only when the two reference documents required by article 8 are published](2025-12-30-joradp-decret-25-320-gouvernance-donnees). Those were [not traced as at 20 July 2026](2026-02-09-algeria-data-governance-launch-maghrebinfo).

2026-07-12 - the President [gave a one-month deadline for cross-sector interconnection through the national data centre, and no completion has been reported against it](2026-08-10-algeria-care-digital-brief-interconnection), the [decree being presented as the technical base for it](2026-01-01-decree-25-320-data-governance-technical-base-elmoudjahid).

A deadline set against obligations that have not commenced is the position: the instrument exists, the reference documents that would start it do not.",DZA-dpi.exchange-interop-system
dpi.id--robustness-of-system,Advanced,A [unified national digital identity is issued and in use as a single credential across the government services portal](2026-08-12-algeria-sports-platforms-unified-digital-identity).,"The credential was not on record at the window's opening. It is [issued by the high commission for digitalisation and in use as a single credential across the national services portal; on 12 August 2026 the sports ministry integrated its own platforms into that portal so that holders reach them without separate registration](2026-08-12-algeria-sports-platforms-unified-digital-identity).

No enrolment count, assurance level, governing instrument or data-protection basis for the credential is held. It is running ahead of the digital-identity and trust-services law that has sat before the Assembly since November 2025, so what it legally is, and what a holder may refuse, is not established anywhere on file.",DZA-dpi.id-unified-national-digital-identity
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,The police [signed a biometrics and digital-forensics memorandum with a foreign interior ministry in November 2025](2025-11-21-dgsn-uk-digital-forensics-biometrics-mou--biometricupdate).,"Nothing of the kind was on record at the window's opening. 2025-11-21 - a memorandum was [signed covering fingerprint-analysis training and biometric identity-verification exchange](2025-11-21-dgsn-uk-digital-forensics-biometrics-mou--biometricupdate).

No value, duration, workplan or data-handling arrangement is stated for it. Biometric identity-verification exchange between two states' police forces, in a country whose data-protection authority has issued no enforcement decision and whose deliberations take effect on its own website, has no published safeguard attached.",DZA-dpi.id-dgsn-uk-mou
dpi.id--authentication,No change,"The [certification and governmental signature authorities were designated in 2025](2025-09-01-arpce-service-authentification-signature-electroniques-elmoudjahid), modernising the 2015 framework.","Both authorities were [designated by February 2025](2025-02-17-electronic-signatures-certification--wearetech) and the regulator's [authentication and electronic-signature service was set out in September 2025](2025-09-01-arpce-service-authentification-signature-electroniques-elmoudjahid), modernising the 2015 electronic-signature framework.

Nothing moved after that. No certificate count, relying-party list or usage figure is published, and the trust-services law that would put the arrangement on a current statutory footing is still before the Assembly - so the country's signature layer runs on a 2015 framework with two designations on top of it.",DZA-dpi.id-ecertification
dpi.id--use-by-other-systems,Advanced,[Remote biometric passport renewal opened to the diaspora on 24 June 2026](2026-06-24-remote-biometric-passport-renewal-diaspora-echorouk).,"The service did not exist at the window's opening. 2026-06-24 - [remote renewal opened to consular applicants](2026-06-24-remote-biometric-passport-renewal-diaspora-echorouk).

No application count, processing time or issuance figure has been published since. It is the clearest use of the identity layer by a service that is not itself an identity service, and it reaches a population outside the country - which makes the absence of any stated data-transfer basis, in a state with mandatory in-country localisation, the open question the record does not address.",DZA-dpi.id-passport-renewal
dpi.pay--governance-role-of-central-bank,Advanced,A [national payments committee was given its composition and working arrangements by regulation on 31 May 2026](2026-08-04-algerie-comite-national-paiement-fin-domination-cash).,"The committee was created by the 2023 monetary and banking law with no operating framework published. A [regulation of 31 May 2026 set its composition and working arrangements: an advisory body seated at the central bank, chaired by the Governor, seating seven ministries, the postal operator, the interbank card and electronic-money bodies, the banking association, two appointed experts and the internal security, gendarmerie and police directorates, owing government a published annual report on payment instruments and periodic statistics](2026-08-04-algerie-comite-national-paiement-fin-domination-cash). The national payments strategy is not drafted and no annual report is published; the regulation text is not held.

[Digital-bank licensing was established and a binding know-your-customer instruction issued on 30 April 2026](2026-04-29-kyc-bank-of-algeria-new-instruction-elmoudjahid), [binding on banks for anti-money-laundering and politically-exposed-person scrutiny](2026-05-04-kyc-instruction-04-2026-financial-audit-echorouk). A [digital currency is argued for in the press with no central-bank instrument, pilot, design or timetable on file](2026-04-27-digital-dinar-blockchain-financial-sovereignty-echorouk).",DZA-dpi.pay-national-payments-committee|DZA-dpi.pay-bank-licensing|DZA-dpi.pay-digital-dinar
dpi.pay--revenue-collection,Advanced,"Electronic tax payment is now [mandatory for large enterprises and optional for others](2026-08-05-algeria-dgi-jibayatic-electronic-tax-payment-guide), with a first user guide published in August 2026.","Tax data was [integrated across the assessment and contribution platforms in March 2025](2025-03-11-digital-tax-data-integration--wearetech).

2026-08-05 - the tax directorate published its first user guide for electronic payment: it is [mandatory for taxpayers under the large-enterprise directorate and optional for others, covering only tax and duties from electronic declarations rather than existing debts; payment by transfer or card generates a verifiable electronic receipt, and a rejected transaction cannot be retried electronically, the taxpayer having to attend a local office instead](2026-08-05-algeria-dgi-jibayatic-electronic-tax-payment-guide). The guide lists seventeen rejection reasons, and no volume or adoption figure is published.

The [fiscal stamp-duty payment platform has been live since August 2024](2024-08-11 Algeria launches Tabioucom fiscal-stamp-duty e-payment platform) and [carries commercial registration duties](2026-01-05-digital-stamp-duty-commercial-registration--techafricanews).",DZA-dpi.mis-tax-integration|DZA-dpi.pay-tabioucom
dpi.pay--p2p-p2g-and-p2b-functionality,No change,"The [domestic instant payment system announced in October 2024 has no launch date held](2024-10-14 Algeria to launch domestic instant payment system (Bank of Algeria)), and a QR wallet is unconfirmed.","The instant payment system was [announced in October 2024 to replace settlement of up to seventy-two hours, and no launch date is held as at 2026-08-03](2024-10-14 Algeria to launch domestic instant payment system (Bank of Algeria)).

A [mobile QR payment service was announced for a January 2025 launch by a state bank, an Islamic bank and the postal operator, and nothing held confirms it went live](2024-01-01 Algeria to launch DZ MOB PAY mobile payment system); the source is year-precision.

So the country's card estate grew by millions of cards and hundreds of billions of dinars in the window while both of its account-to-account retail rails stayed announcements.",DZA-dpi.pay-instant-switch|DZA-dpi.pay-dz-mob-pay
